Country,Plan name,Strategic priority,Outcome,Output,Sub-Output,SDG Targets,SDG Goals,QCPR function,Total required resources,Total available resources,Total expenditure resources,2016 Required,2016 Available,2016 Expenditure,2017 Required,2017 Available,2017 Expenditure,2018 Required,2018 Available,2018 Expenditure,2019 Required,2019 Available,2019 Expenditure,2020 Required,2020 Available,2020 Expenditure,2021 Required,2021 Available,2021 Expenditure,2022 Required,2022 Available,2022 Expenditure,2023 Required,2023 Available,2023 Expenditure,2024 Required,2024 Available,2024 Expenditure,2025 Required,2025 Available,2025 Expenditure,2026 Required,2026 Available,2026 Expenditure,2027 Required,2027 Available,2027 Expenditure,2028 Required,2028 Available,2028 Expenditure
Nigeria,United Nations Sustainable Development Partnership Framework (2018-2022),"Strategic Priority 1 - GOVERNANCE, HUMAN RIGHT, PEACE & SECURITY",Outcome 1.1 - Good Governance and Rule of Law,"Output 1.1.2 - Evidence based and gender sensitive policies and institutional mechanisms (including anticorruption, electoral support, rule of law, and access to justice and preventing human trafficking) enabled at the national/sub-national level for good governance.",1.1.2.11 - Strengthen capacity for the response to maritime crime in Nigeria.,"16.1 Significantly reduce all forms of violence and related death rates everywhere.,16.3 Promote the rule of law at the national and international levels and ensure equal access to justice for all.",16 Peace and Justice - Strong Institutions,Capacity Development/Technical Assistance; Convening/Partnerships/Knowledge Sharing; Other (including coordination); Policy Advice and Thought Leadership,5299518.0,5299518.0,5298909.0,1324879.5,1038169.21,891854.12,1324879.5,1090394.3,948116.96,1324879.5,1098553.74,797356.55,879458.0,738289.04,669214.72,1000000.0,734877.59,562581.7,1551588.0,1244944.41,1054842.87,1868472.0,1546200.36,1069029.75,1324879.5,1254990.16,1146970.54,1324879.5,1063686.37,771723.98,1324879.5,1009922.51,759955.88,,,,,,,,,
Guinea-Bissau,United Nations Development Assistance Framework,"Consolidate the democratic rule of law, promote good governance, and reform State institutions","Outcome 1.1 - By 2020, the State institutions, including defense, security, and justice, consolidate the stability and the Rule of Law, democratic participation, and equitable access to opportunities for all","Output 1.1.2 - Judicial and security institutions are more capable to deliver justice, and to prevent and combat all forms of transnational organized crime, illicit trafficking, corruption and impunity.",1.1.2.11 - Support a Study on Drug Trafficking and Transnational Organized Crime,"16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.",16 Peace and Justice - Strong Institutions,-,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,Plan-cadre de Coopération des Nations Unies pour le Développement Durable 2021-2023,"PS1 - Renforcer la bonne gouvernance, l’état de droit et la sécurité","Effet 1.1 - D’ici 2030, les institutions nationales sont efficaces, responsables, transparentes et agissent dans un cadre constitutionnel et légal, dans l’observation de l’état de droit et le respect des droits de l’homme, l’égalité de genre, la durabilité environnementale afin d’assurer une assise de légitimité politique","Produit 1.1.2 - Les acteurs du système judiciaire et sécuritaire sont outillés pour promouvoir une justice indépendante, impartiale, intègre et accessible à la population, instaurer un cadre favorable pour l’égalité de genre et la lutte contre toutes les formes de violences et discriminations et protéger les droits fondamentaux des citoyens et citoyennes, y compris ceux des groupes vulnérables",1.1.2.2 - Les capacités institutionnelles pour la coordination et la réponse nationale au crime de traite des personnes sont consolidées,"8.7 Take immediate and effective measures to eradicate forced labour, end modern slavery and human trafficking and secure the prohibition and elimination of the worst forms of child labour, including recruitment and use of child soldiers, and by 2025 end child labour in all its forms.",8 Decent Jobs and Economic Growth,Normative Support; Policy Advice and Thought Leadership; Capacity Development/Technical Assistance,150000.0,0.0,0.0,150000.0,112539.41,87935.39,150000.0,134262.73,106925.42,150000.0,108515.75,79526.93,150000.0,137826.03,122583.84,150000.0,116927.65,93013.37,150000.0,129048.15,112608.63,150000.0,130471.81,111559.35,150000.0,123224.8,94423.45,150000.0,104987.56,81930.15,150000.0,140505.94,125038.0,,,,,,,,,
Guinea-Bissau,United Nations Development Assistance Framework,"Consolidate the democratic rule of law, promote good governance, and reform State institutions","Outcome 1.1 - By 2020, the State institutions, including defense, security, and justice, consolidate the stability and the Rule of Law, democratic participation, and equitable access to opportunities for all","Output 1.1.2 - Judicial and security institutions are more capable to deliver justice, and to prevent and combat all forms of transnational organized crime, illicit trafficking, corruption and impunity.","1.1.2.4 - Capacity-building of institutions implementing the reform of the security sector on resource mobilization and harmonization and coordination of international aid in the area of security, rule of law, justice, correction, border control (including maritime border control) and transnational crime and other criminal networks, in partnership with UNODC.",16.3 Promote the rule of law at the national and international levels and ensure equal access to justice for all.,16 Peace and Justice - Strong Institutions,Capacity Development/Technical Assistance,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,United Nations Development Assistance Framework,"Consolidate the democratic rule of law, promote good governance, and reform State institutions","Outcome 1.1 - By 2020, the State institutions, including defense, security, and justice, consolidate the stability and the Rule of Law, democratic participation, and equitable access to opportunities for all","Output 1.1.3 - Parliament, key ministries, judicial and military institutions have improved infrastructure, equipment, skills and mechanisms to conduct elections, institutional, legal and policy reform, in line with international human rights standards.",1.1.3.9 - Establish and operationalize two registration and management systems for criminal and organized crime incidents in the office of the General Prosecutor and of the Ministry of Justice.,"16.6 Develop effective, accountable and transparent institutions at all levels.",16 Peace and Justice - Strong Institutions,Other (including coordination),0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,United Nations Sustainable Development Cooperation Framework,Bonne gouvernance,"Effet 1- D’ici 2027, le cadre légal et institionnel est renforcé et les institions sont plus redevables transparentes et efficaces en vue d'assurer une gouvernance orthodoxe et inclusive et un developpement durable et équitable, en ligne avec les engagements nationaux et internationaux pris par le pays (Tous les ODD)","OUTPUT 1.2 Les institutions responsables de la promotion et de protection des droits humains notamment la Commission Nationale des Droits de l’Homme, les ministères de la Justice et de la Communication, la Haute Autorité de la Communi- cation, la Commission  Nationale de Protection des Données à Caractère Personnel) offrent des services de qualité aux popu- lations les plus vulnérables en par- tenariat avec la société civile (ODD 5, 13, 16, 17).",Renforcement le role des Magistrats dans la lutte contre l'impunité des crimes contre les journalistes et la protection de la liberté d'expression,"16.3 Promote the rule of law at the national and international levels and ensure equal access to justice for all.,16.10 Ensure public access to information and protect fundamental freedoms, in accordance with national legislation and international agreements.",16 Peace and Justice - Strong Institutions,Capacity Development/Technical Assistance,59000.0,59000.0,59000.0,59000.0,40061.57,33269.19,59000.0,44330.43,31636.72,59000.0,45085.63,39471.5,59000.0,43355.04,32292.73,59000.0,46864.77,36662.36,59000.0,45205.29,36481.78,59000.0,55409.17,48073.91,59000.0,53568.48,41466.21,59000.0,38666.05,31877.35,59000.0,47694.91,39264.73,,,,,,,,,
South Sudan,United Nations Sustainable Development Cooperation Framework,"TRANSPARENT, ACCOUNTABLE & INCLUSIVE GOVERNANCE","Outcome 1: Women and men in South Sudan, particularly youth and vulnerable groups, benefit from and participate in more transparent, accountable, and inclusive governance that protects and promotes human rights, enables the consolidation of peace, establishes the rule of law and ensures access to justice for all","Output 1.2. The Government of South Sudan is better equipped to undertake judicial and security sector reforms, complete DDR processes, and deliver transitional justice in full compliance with the R-ARCSS, in partnership with civil society","Technical support :Provision of policy advice, advocacy, research, capacity building, institutional establishments/strengthening   and support implementation of monitoring and reporting mechanism (Criminal Justice reforms i.e. Police reform Prison reform; ensure  gender equality and the empowerment of women and girls in making the world safer from drugs, crime and terrorism; prevention of crime and violence (youth)","16.6 Develop effective, accountable and transparent institutions at all levels.",16 Peace and Justice - Strong Institutions,Capacity Development/Technical Assistance,750000.0,0.0,0.0,750000.0,609556.84,467764.55,750000.0,555147.1,411888.24,750000.0,634170.64,491320.33,750000.0,561796.22,461407.86,750000.0,670055.6,534615.96,750000.0,680327.38,468335.76,750000.0,564017.58,501565.26,750000.0,539580.83,444949.19,750000.0,618956.52,455059.93,750000.0,529199.92,489133.78,,,,,,,,,
Gambia,United Nations Development Assistance Framework,"Governance, Economic Management and Human Rights","Outcome 1.2 - By 2021 Institutional reforms implemented to ensure rule of law and guarantee the protection of the human rights of all including access to justice, gender equality, access to basic services and democratic participation in decision-making processes.","1.2.2 Enhanced institutional capacity of the justice and security  system to protect human rights and deliver accessible, efficient and accountable justice and security to all, especially women and vulnerable groups",Technical working group meeting on the establishment of a Transnational Crime Unit (TCU),"16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.",16 Peace and Justice - Strong Institutions,Direct Support/ Service Delivery,8000.0,8000.0,8000.0,8000.0,7431.78,4953.76,8000.0,6206.22,5392.72,8000.0,6183.99,4439.43,8000.0,6062.8,5125.92,8000.0,6277.41,4834.16,8000.0,6115.34,5669.38,8000.0,7186.76,5590.1,8000.0,5965.23,5073.85,8000.0,5823.72,5208.66,8000.0,6573.15,5853.09,,,,,,,,,
Gambia,United Nations Development Assistance Framework,"Governance, Economic Management and Human Rights","Outcome 1.2 - By 2021 Institutional reforms implemented to ensure rule of law and guarantee the protection of the human rights of all including access to justice, gender equality, access to basic services and democratic participation in decision-making processes.","1.2.2 Enhanced institutional capacity of the justice and security  system to protect human rights and deliver accessible, efficient and accountable justice and security to all, especially women and vulnerable groups","oordination meeting between WACAP and WAAPCO on Enhanced Judicial Cooperation in tackling Transnational Organized Crime and Terrorism, Abidjan, Côte d’Ivoire, 4 - 6 July 2022","16.3 Promote the rule of law at the national and international levels and ensure equal access to justice for all.,16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.,16.6 Develop effective, accountable and transparent institutions at all levels.,16.7 Ensure responsive, inclusive, participatory and representative decision-making at all levels.,16.a Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime.",16 Peace and Justice - Strong Institutions,Convening/Partnerships/Knowledge Sharing,100000.0,100000.0,100000.0,100000.0,86760.71,62200.33,100000.0,77258.59,66659.33,100000.0,69239.77,57288.8,100000.0,95000.0,73491.11,100000.0,71895.32,56549.18,100000.0,71326.07,67759.76,100000.0,90781.0,61440.39,100000.0,88442.62,70261.99,100000.0,83297.22,63231.58,100000.0,80616.91,69973.96,,,,,,,,,
Gambia,United Nations Development Assistance Framework,"Governance, Economic Management and Human Rights","Outcome 1.2 - By 2021 Institutional reforms implemented to ensure rule of law and guarantee the protection of the human rights of all including access to justice, gender equality, access to basic services and democratic participation in decision-making processes.","1.2.2 Enhanced institutional capacity of the justice and security  system to protect human rights and deliver accessible, efficient and accountable justice and security to all, especially women and vulnerable groups",Specialized training of law enforcement officers of The Gambia to enhance their capacity to detect and investigate cases of illicit trafficking and organized crime at border post areas,"16.1 Significantly reduce all forms of violence and related death rates everywhere.,16.2 End abuse, exploitations, trafficking and all forms of violence against and torture of children.,16.3 Promote the rule of law at the national and international levels and ensure equal access to justice for all.,16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.,16.5 Substantially reduce corruption and bribery in all their forms.,16.6 Develop effective, accountable and transparent institutions at all levels.,16.7 Ensure responsive, inclusive, participatory and representative decision-making at all levels.,16.8 Broaden and strengthen the participation of developing countries in the institutions of global governance.,16.a Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime.",16 Peace and Justice - Strong Institutions,Capacity Development/Technical Assistance; Convening/Partnerships/Knowledge Sharing; Data Collection and Analysis; Direct Support/ Service Delivery,12000.0,12000.0,12000.0,12000.0,11400.0,7517.53,12000.0,10185.32,7889.12,12000.0,8370.86,5843.22,12000.0,8878.07,7696.17,12000.0,8162.14,6363.07,12000.0,7668.87,6552.67,12000.0,9681.92,7827.91,12000.0,11176.36,8794.52,12000.0,8080.53,6656.05,12000.0,9600.65,9035.83,,,,,,,,,
Gambia,United Nations Development Assistance Framework,"Governance, Economic Management and Human Rights","Outcome 1.2 - By 2021 Institutional reforms implemented to ensure rule of law and guarantee the protection of the human rights of all including access to justice, gender equality, access to basic services and democratic participation in decision-making processes.","1.2.2 Enhanced institutional capacity of the justice and security  system to protect human rights and deliver accessible, efficient and accountable justice and security to all, especially women and vulnerable groups","OPEN ROADS III: Cross-border illicit trafficking and organized crime operation between Senegal, The Gambia and Guinea Bissau, Pre-operational meeting","16.3 Promote the rule of law at the national and international levels and ensure equal access to justice for all.,16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.,16.5 Substantially reduce corruption and bribery in all their forms.,16.6 Develop effective, accountable and transparent institutions at all levels.,16.7 Ensure responsive, inclusive, participatory and representative decision-making at all levels.,16.8 Broaden and strengthen the participation of developing countries in the institutions of global governance.,16.10 Ensure public access to information and protect fundamental freedoms, in accordance with national legislation and international agreements.,16.a Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime.",16 Peace and Justice - Strong Institutions,Capacity Development/Technical Assistance; Convening/Partnerships/Knowledge Sharing; Data Collection and Analysis; Direct Support/ Service Delivery,20000.0,20000.0,20000.0,20000.0,18685.48,13409.89,20000.0,16658.01,15412.58,20000.0,15014.77,10834.74,20000.0,17667.45,14060.33,20000.0,15784.66,14128.19,20000.0,15403.58,13122.56,20000.0,19000.0,13640.04,20000.0,18071.38,14995.68,20000.0,16401.15,12711.87,20000.0,16299.92,14555.9,,,,,,,,,
