Country,Plan name,Strategic priority,Outcome,Output,Sub-Output,SDG Targets,SDG Goals,QCPR function,Total required resources,Total available resources,Total expenditure resources,2018 Required,2018 Available,2018 Expenditure,2019 Required,2019 Available,2019 Expenditure,2020 Required,2020 Available,2020 Expenditure,2021 Required,2021 Available,2021 Expenditure,2022 Required,2022 Available,2022 Expenditure,2023 Required,2023 Available,2023 Expenditure,2024 Required,2024 Available,2024 Expenditure,2025 Required,2025 Available,2025 Expenditure,2026 Required,2026 Available,2026 Expenditure,2027 Required,2027 Available,2027 Expenditure
North Macedonia,United Nations Sustainable Development Cooperation Framework,Transparent and accountable democratic governance ,Outcome 4: Good Governance,"Output 4.1 Rule of Law, Access to Justice and Human rights",Enhanced police operations in the area of digital sex crimes,"5.2 Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation.,16.a Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime.","5 Gender Equality, 16 Peace and Justice - Strong Institutions",Capacity Development/Technical Assistance,130780,130780,129834,,,,,,,,,,,,,,,,20000.0,20000.0,19054.0,110780.0,110780.0,110780.0,,,,,,,,,
North Macedonia,United Nations Sustainable Development Cooperation Framework,Transparent and accountable democratic governance ,Outcome 4: Good Governance,"Output 4.1 Rule of Law, Access to Justice and Human rights","Enhanced countries capacity to effectively investigate, arrest, prosecute convict and disrupt terrorists, terrorist networks and organized crime.","16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.,16.6 Develop effective, accountable and transparent institutions at all levels.,16.a Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime.",16 Peace and Justice - Strong Institutions,Capacity Development/Technical Assistance,171000,171000,171000,,,,,,,,,,85000.0,85000.0,85000.0,50000.0,50000.0,50000.0,36000.0,36000.0,36000.0,,,,,,,,,,,,
North Macedonia,United Nations Sustainable Development Cooperation Framework,Transparent and accountable democratic governance ,Outcome 4: Good Governance,"Output 4.1 Rule of Law, Access to Justice and Human rights",Judicial authorities in the region better equipped to handle war crime,"16.1 Significantly reduce all forms of violence and related death rates everywhere.,16.3 Promote the rule of law at the national and international levels and ensure equal access to justice for all.,16.a Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime.,16.b Promote and enforce non-discriminatory laws and policies for sustainable development.",16 Peace and Justice - Strong Institutions,"Capacity Development/Technical Assistance, Direct Support/ Service Delivery, Data Collection and Analysis",83202,83202,33229,,,,,,,,,,,,,,,,10000.0,10000.0,8739.0,24490.0,24490.0,24490.0,48712.0,48712.0,,,,,,,
North Macedonia,United Nations Sustainable Development Cooperation Framework,Transparent and accountable democratic governance ,Outcome 4: Good Governance,"Output 4.1 Rule of Law, Access to Justice and Human rights",Improved examination and investigative capabilities of MoI’s Forensics Department and Crime Scene Investigation Units to enhance criminal justice response,"5.2 Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation.,16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.","5 Gender Equality, 16 Peace and Justice - Strong Institutions","Direct Support/ Service Delivery, Data Collection and Analysis, Capacity Development/Technical Assistance, Convening/Partnerships/Knowledge Sharing",1257550,961250,487550,,,,,,,,,,,,,,,,,,,487550.0,487550.0,487550.0,770000.0,473700.0,,,,,,,
Uzbekistan,UNDAF 2016-2020,"Effective governance, to enhance public service delivery and the protection of rights","Outcome 4.1 - Outcome 7: By 2020, the quality of public administration is improved for equitable access to quality public services for all","Output 4.1.8 - National law enforcement agencies are more capable and proficient at responding to transnational organized crime, illicit trafficking and illicit drug trafficking at the normative and operational levels in accordance with relevant UN conventions","4.1.8.2 - Organization of capacity building activities for law enforcement and justice practitioners within the Sub-programme 2 ""Criminal justice, crime prevention and integrity"" on strengthening criminal justice system, countering corruption and trafficking in persons, protecting women from the oppression of violence and other related areas","16.3 Promote the rule of law at the national and international levels and ensure equal access to justice for all.,16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.,16.5 Substantially reduce corruption and bribery in all their forms.,16.a Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime.",16 Peace and Justice - Strong Institutions,"Capacity Development/Technical Assistance, Normative Support, Policy Advice and Thought Leadership",1559738,1359738,1109738,,,,709738.0,709738.0,709738.0,850000.0,650000.0,400000.0,,,,,,,,,,,,,,,,,,,,,
Kyrgyzstan,United Nations Sustainable Development Cooperation Framework,"Support national efforts to promote just, accountable, and inclusive institutions and a diverse civil society that fosters peace, cohesion, and human rights for all (JUST, ACCOUNTABLE & INCLUSIVE INSTITUTIONS AND CIVIL SOCIETY)","By 2027, all people in the Kyrgyz Republic enjoy the benefits of fair and accountable democratic institutions that are free from corruption and apply innovative solutions that promote respect for human rights, and strengthen peace and cohesion.  ","The system of justice and out-of-court dispute resolution, as well as human rights institutions, ensure the full application of the rule of law, justice, equality, and the fight against corruption","National justice and legal aid systems have strengthened capacity to provide quality aid to suspects, defendants and victims of crime and other vulnerable groups, including women and children","16.1 Significantly reduce all forms of violence and related death rates everywhere.,16.2 End abuse, exploitations, trafficking and all forms of violence against and torture of children.,16.3 Promote the rule of law at the national and international levels and ensure equal access to justice for all.,16.6 Develop effective, accountable and transparent institutions at all levels.",16 Peace and Justice - Strong Institutions,"Data Collection and Analysis, Convening/Partnerships/Knowledge Sharing, Capacity Development/Technical Assistance",2165600,2100550,1170550,,,,,,,,,,,,,,,,450000.0,450000.0,420000.0,750600.0,750550.0,750550.0,965000.0,900000.0,,,,,,,
Uzbekistan,United Nations Sustainable Development Cooperation Framework 2021-2025," Inclusive human capital development leading to health, well-being and resilient prosperity","Outcome 4. By 2025, the most vulnerable benefit from enhanced access to gender-sensitive quality health, education and social services. ","Output 4.2. By 2025, Government and other educational stakeholders have increased capacity to provide access to equitable, inclusive, safe and quality education at all levels and promote lifelong learning in an integrated manner, including quality professional development system and decent work environment for education sector employees","School infrastructure in remote and rural areas (sport and recreational areas, school safety, road safety) is improved to rollout the sports-based life skills programme and maximize learning abilities of young people and ensure positive social involvement and cohesion, crime prevention","4.7 By 2030, ensure that all learners acquire the knowledge and skills needed to promote sustainable development, including, among others, through education for sustainable development and sustainable lifestyles, human rights, gender equality, promotion of a culture of peace and nonviolence, global citizenship and appreciation of cultural diversity and of culture's contribution to sustainable development.,4.a Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all.",4 Quality Education,Capacity Development/Technical Assistance,500000,0,0,,,,,,,,,,,,,,,,,,,500000.0,0.0,,,,,,,,,,
Uzbekistan,UNDAF 2016-2020,"Effective governance, to enhance public service delivery and the protection of rights","Outcome 4.2 - Outcome 8: By 2020, legal and judicial reforms further ensure strong protection of rights, freedoms and legitimate interests of citizens","Output 4.2.2 - By 2020, the national justice system is strengthened to more efficiently apply international human rights standards","4.2.2.4 - Support to criminal justice reforms of Uzbekistan withing the Sub-programme 2 “Criminal Justice, Crime Prevention and Integrity”","16.1 Significantly reduce all forms of violence and related death rates everywhere.,16.2 End abuse, exploitations, trafficking and all forms of violence against and torture of children.,16.3 Promote the rule of law at the national and international levels and ensure equal access to justice for all.,16.6 Develop effective, accountable and transparent institutions at all levels.",16 Peace and Justice - Strong Institutions,"Capacity Development/Technical Assistance, Normative Support, Policy Advice and Thought Leadership",1858843,1578843,1129843,,,,928843.0,928843.0,928843.0,930000.0,650000.0,201000.0,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,UNDAF 2016-2020,"Effective governance, to enhance public service delivery and the protection of rights","Outcome 4.2 - Outcome 8: By 2020, legal and judicial reforms further ensure strong protection of rights, freedoms and legitimate interests of citizens","Output 4.2.5 - By 2020, children in contact with the law benefit from a restorative justice model for juveniles and specialized approach for child victims and witnesses of crimes in line  with international standards.",4.2.5.1 - Providing support to model a specialized approach to child victims and witnesses of crimes (item 34 of the Roadmap),"16.2 End abuse, exploitations, trafficking and all forms of violence against and torture of children.,16.3 Promote the rule of law at the national and international levels and ensure equal access to justice for all.",16 Peace and Justice - Strong Institutions,-,91500,91500,91500,,,,80000.0,80000.0,80000.0,11500.0,11500.0,11500.0,,,,,,,,,,,,,,,,,,,,,
Kyrgyzstan,United Nations Sustainable Development Cooperation Framework,"Support national efforts to promote just, accountable, and inclusive institutions and a diverse civil society that fosters peace, cohesion, and human rights for all (JUST, ACCOUNTABLE & INCLUSIVE INSTITUTIONS AND CIVIL SOCIETY)","By 2027, all people in the Kyrgyz Republic enjoy the benefits of fair and accountable democratic institutions that are free from corruption and apply innovative solutions that promote respect for human rights, and strengthen peace and cohesion.  ","The system of justice and out-of-court dispute resolution, as well as human rights institutions, ensure the full application of the rule of law, justice, equality, and the fight against corruption","National authorities strengthened capacities and tools for tackling transnational organised crime and corruption, extremism and terrorism, in line with the UN Conventions against Transnational Organised Crime (UNTOC) and Corruption (UNCAC), the Global Counter-Terrorism Strategy and relevant Protocols","16.3 Promote the rule of law at the national and international levels and ensure equal access to justice for all.,16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.,16.5 Substantially reduce corruption and bribery in all their forms.,16.6 Develop effective, accountable and transparent institutions at all levels.,16.10 Ensure public access to information and protect fundamental freedoms, in accordance with national legislation and international agreements.,16.a Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime.,17.3 Mobilize additional financial resources for developing countries from multiple sources.,17.14 Enhance policy coherence for sustainable development.,17.16 Enhance the global partnership for sustainable development, complemented by multi-stakeholder partnerships that mobilize and share knowledge, expertise, technology and financial resources, to support the achievement of the sustainable development goals in all countries, in particular developing countries.","16 Peace and Justice - Strong Institutions, 17 Partnerships for the Goals","Normative Support, Data Collection and Analysis, Capacity Development/Technical Assistance",3895000,3094750,2198150,,,,,,,,,,,,,,,,1065000.0,1065000.0,1040000.0,1415000.0,1158150.0,1158150.0,1415000.0,871600.0,,,,,,,
Bosnia and Herzegovina,United Nations Sustainable Development Cooperation Framework,People centered governance and rule of law,"4 By 2025, people contribute to and benefit from more accountable and transparent governance systems that deliver quality public services and ensure the rule of law.","Authorities in BiH have enhanced capacities to ensure rule of law, access to justice, safety and security																			 																			","Enhance efficiency and effectiveness of the criminal justice systems in investigating and prosecuting serious crimes, electronic monitoring of convicts, and adherence to basic Human Rights",16.3 Promote the rule of law at the national and international levels and ensure equal access to justice for all.,16 Peace and Justice - Strong Institutions,Capacity Development/Technical Assistance,495010,495010,495009,,,,,,,,,,288830.0,288830.0,288830.0,206180.0,206180.0,206179.0,,,,,,,,,,,,,,,
North Macedonia,United Nations Sustainable Development Cooperation Framework,Transparent and accountable democratic governance ,Outcome 4: Good Governance,Output 4.4 Improved social cohesion and trust building,Improved regional cooperation on war crimes and support to stakeholders in policy dialogs,"16.1 Significantly reduce all forms of violence and related death rates everywhere.,16.3 Promote the rule of law at the national and international levels and ensure equal access to justice for all.,16.a Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime.,16.b Promote and enforce non-discriminatory laws and policies for sustainable development.",16 Peace and Justice - Strong Institutions,"Convening/Partnerships/Knowledge Sharing, Capacity Development/Technical Assistance",366575,366575,268767,,,,,,,,,,,,,,,,105000.0,105000.0,104634.0,164150.0,164150.0,164133.0,97425.0,97425.0,,,,,,,
Uzbekistan,United Nations Sustainable Development Cooperation Framework 2021-2025,"Sustainable, climate-responsible and resilient development","Outcome 5. By 2025, the most at risk regions and communities of Uzbekistan are more resilient to climate change and disasters, and benefit from increasingly sustainable and gender-sensitive efficient management of natural resources and infrastructure, robust climate action, inclusive environmental governance and protection.","Output 5.2. By 2025, national and local capacities are enhanced to implement green sustainable policies on the conservation and use of terrestrial and water ecosystems, environmentally sound management of chemicals and waste as well as prevention of air, water, and soil pollution in line with international obligations ",National capacities are enhanced to prevent and combat crimes that affect the environment in Uzbekistan,"6.b Support and strengthen the participation of local communities in improving water and sanitation management.,6.2 By 2030, achieve access to adequate and equitable sanitation and hygiene for all and end open defecation, paying special attention to the needs of women and girls and those in vulnerable situations.,6.3 By 2030, improve water quality by reducing pollution, eliminating dumping and minimizing release of hazardous chemicals and materials, halving the proportion of untreated wastewater and substantially increasing recycling and safe reuse globally.,12.4 By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment.,15.7 Take urgent action to end poaching and trafficking of protected species of flora and fauna and address both demand and supply of illegal wildlife products.,16.6 Develop effective, accountable and transparent institutions at all levels.,16.7 Ensure responsive, inclusive, participatory and representative decision-making at all levels.,16.a Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime.","6 Clean Water and Sanitation, 12 Responsible Consumption and Production, 15 Life on Land, 16 Peace and Justice - Strong Institutions","Policy Advice and Thought Leadership, Capacity Development/Technical Assistance",0,0,0,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,
Montenegro,United Nations Sustainable Development Cooperation Framework,"Social cohesion, people-centered governance, rule of law and human rights","By 2027, all people, especially the vulnerable, benefit from improved social cohesion, increased realization of human rights and rule of law and accountable, gender-responsive institutions",4.1. Rule of law and justice for all,Improved performance of the rule of law institutions regarding handling of war crimes cases (EU support to Confidence Building),16.3 Promote the rule of law at the national and international levels and ensure equal access to justice for all.,16 Peace and Justice - Strong Institutions,"Convening/Partnerships/Knowledge Sharing, Data Collection and Analysis, Capacity Development/Technical Assistance",1376542,1176542,660347,,,,,,,,,,,,,,,,370000.0,370000.0,312270.0,402542.0,402542.0,348077.0,304000.0,304000.0,,300000.0,100000.0,,,,
Kosovo,United Nations Sustainable Development Cooperation Framework,Accountable governance ,"1. By 2025, all women and men in Kosovo enjoy more accountable, effective, transparent, and gender-responsive institutions at all levels ensuring access to justice, equality and participation for all","Central and local institutions are better able to counter corruption, illicit financial flows, and related threats, and implement anti-corruption preventive and asset recovery measures","Strengthening legal framework and institutional capacities to counter organize crime, anti-corruption, coordination of asset recovery including regional and inter-regional exchange",16.5 Substantially reduce corruption and bribery in all their forms.,16 Peace and Justice - Strong Institutions,Capacity Development/Technical Assistance,1400000,2800000,1073383,,,,,,,,,,,1400000.0,,1400000.0,1400000.0,1073383.0,,,,,,,,,,,,,,,
Montenegro,United Nations Sustainable Development Cooperation Framework,"Social cohesion, people-centered governance, rule of law and human rights","By 2027, all people, especially the vulnerable, benefit from improved social cohesion, increased realization of human rights and rule of law and accountable, gender-responsive institutions",4.1. Rule of law and justice for all,"Strengthened  access to Transitional Justice processes, including missing persons, CSRV and war crimes",16.3 Promote the rule of law at the national and international levels and ensure equal access to justice for all.,16 Peace and Justice - Strong Institutions,"Capacity Development/Technical Assistance, Normative Support",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Republic of Moldova - United Nations Partnership Framework for Sustainable Development  2018-2022,"Strategic Priority 1 - Governance, human rights and gender equality","Outcome 1.1 - The people of Moldova, in particular the most vulnerable, demand and benefit from democratic, transparent and accountable governance, gender-sensitive, human rights- and evidence-based public policies, equitable services, and efficient, effective and responsive public institutions","(2022) 1.5 Justice system  has increased capacities and skills to provide gender sensitive and child-friendly services, especially to the most vulnerable",Support for integrated assistance of child witnesses and victims of crime ,"16.2 End abuse, exploitations, trafficking and all forms of violence against and torture of children.",16 Peace and Justice - Strong Institutions,"Capacity Development/Technical Assistance, Normative Support",55000,25194,0,,,,,,,,,,,,,55000.0,25194.0,,,,,,,,,,,,,,,,
Montenegro,United Nations Sustainable Development Cooperation Framework,"Social cohesion, people-centered governance, rule of law and human rights","By 2027, all people, especially the vulnerable, benefit from improved social cohesion, increased realization of human rights and rule of law and accountable, gender-responsive institutions",4.6. Combating corruption and organized crime,"Better detection, tracing and regional cooperation on proceeds and instrumentalities of crime","16.7 Ensure responsive, inclusive, participatory and representative decision-making at all levels.",16 Peace and Justice - Strong Institutions,Capacity Development/Technical Assistance,109965,109965,107808,,,,,,,,,,,,,,,,74014.0,74014.0,74014.0,35951.0,35951.0,33794.0,,,,,,,,,
Tajikistan,United Nations Sustainable Development Cooperation Framework 2023 - 2026,People-centred governance and rule of law ,  People-centred governance and rule of law,"National and local capacities are strengthened to develop, implement and monitor security, social cohesion and peacebuilding policies and legislation 																					",Border control capacities increased through infrustructure development and provision of equipment to reduce drug trufficking and other cross-border crime (Chaldovar),"16.a Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime.",16 Peace and Justice - Strong Institutions,Capacity Development/Technical Assistance,3906000,3876000,2200000,,,,,,,,,,,,,,,,2680000.0,2650000.0,974000.0,1226000.0,1226000.0,1226000.0,,,,,,,,,
Kosovo,United Nations Sustainable Development Cooperation Framework,Accountable governance ,"1. By 2025, all women and men in Kosovo enjoy more accountable, effective, transparent, and gender-responsive institutions at all levels ensuring access to justice, equality and participation for all","Central and local institutions are better able to counter corruption, illicit financial flows, and related threats, and implement anti-corruption preventive and asset recovery measures","Strengthening legal framework and insititutional capacities to counter organize crime, anti-corruption, coordination of asset recovery including regional and inter-regional exchange",16.5 Substantially reduce corruption and bribery in all their forms.,16 Peace and Justice - Strong Institutions,Capacity Development/Technical Assistance,1142290,1142290,0,,,,,,,,,,,,,,,,1142290.0,1142290.0,,,,,,,,,,,,,
Kosovo,United Nations Sustainable Development Cooperation Framework,Accountable governance ,"1. By 2025, all women and men in Kosovo enjoy more accountable, effective, transparent, and gender-responsive institutions at all levels ensuring access to justice, equality and participation for all","Institutional capacities, mechanisms and policies enhanced to provide access to justice and protect human rights for all, especially those at risk of being left behind in compliance with international human rights standards.  ","1.2.8 a Provide support and  capacity building of Commission for verification of status of CRSV surviviors  and ""Special Prosecution Office  for war crimes""  and relevant stakeholders","16.1 Significantly reduce all forms of violence and related death rates everywhere.,16.6 Develop effective, accountable and transparent institutions at all levels.",16 Peace and Justice - Strong Institutions,"Capacity Development/Technical Assistance, Direct Support/ Service Delivery",0,0,30244,,,,,,,,,,,,30244.0,,,,,,,,,,,,,,,,,,
Kazakhstan,UN Sustainable Development Cooperation Framework 2021-2025,"Strategic Priority 2: Peace - Effective Institutions, Human Rights and Gender Equality","Outcome 2.2: By 2025, state institutions at all levels effectively design and implement gender-sensitive, human rights and evidence-based public policies and provide quality services in an inclusive, transparent and accountable manner.",Output 2.2.3: Strengthened national systems of data collection and analysis for the formulation of evidence-based national human-rights and gender equality policies and development programmes aligned with international standards and SDGs,Provide expert support and technical assistance in strenghtening institutional capacity to conduct collection and analysis of national crime data for formuation of evidence-based policies and tools.				,"5.1 End all forms of discrimination against all women and girls everywhere.,11.1 By 2030, ensure access for all to adequate, safe and affordable housing and basic services and upgrade slums.,16.1 Significantly reduce all forms of violence and related death rates everywhere.","5 Gender Equality, 11 Sustainable Cities and Communities, 16 Peace and Justice - Strong Institutions",Data Collection and Analysis,250000,0,0,,,,,,,,,,,,,,,,250000.0,0.0,,,,,,,,,,,,,
Montenegro,United Nations Sustainable Development Cooperation Framework,"Social cohesion, people-centered governance, rule of law and human rights","By 2027, all people, especially the vulnerable, benefit from improved social cohesion, increased realization of human rights and rule of law and accountable, gender-responsive institutions",4.6. Combating corruption and organized crime,Design and implement capacity building measures for enhancing protection of cultural heritage and fighting illicit trafficking of cultural property,"11.4 Strengthen efforts to protect and safeguard the world's cultural and natural heritage.,16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.","11 Sustainable Cities and Communities, 16 Peace and Justice - Strong Institutions",Capacity Development/Technical Assistance,460000,460000,260000,,,,,,,,,,,,,,,,35000.0,35000.0,35000.0,225000.0,225000.0,225000.0,200000.0,200000.0,,,,,,,
Montenegro,UNDAF 2017-2022,Strategic Priority 1 - Democratic Governance,Outcome 1.1 - Democratic Governance,"Output 1.1.2 - Enhanced capacity of the public administration, law enforcement and independent institutions to ensure security and deliver inclusive, people-centered services.",1.1.2.53 - Support the Montenegro Authorities to adopt the Regional Anti-corruption and Illicit Finance Roadmap,16.5 Substantially reduce corruption and bribery in all their forms.,16 Peace and Justice - Strong Institutions,Normative Support,31450,31450,47920,,,,,,,,,,31450.0,31450.0,47920.0,,,,,,,,,,,,,,,,,,
Albania,Government of Albania and UN Programme of Cooperation for Sustainable Development 2017-2021,Governance and Rule of Law,Outcome 1.1 - Governance and Rule of Law,Output 1.1.2 - Anti-Corruption and Rule of Law,"1.1.2.9 - 1.2.9 Development of policies against cultural trafficking and strengthened cooperation, capacities and accountability of national institutions and international organizations to put effective measures in place to prevent illicit trafficking of cultural properties.","16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.",16 Peace and Justice - Strong Institutions,"Normative Support, Policy Advice and Thought Leadership",210000,10000,5000,,,,,,,210000.0,10000.0,5000.0,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,United Nations Sustainable Development Cooperation Framework 2021-2025,Effective governance and justice for all,"Outcome 1. By 2025 all people and groups in Uzbekistan, especially the most vulnerable, demand and benefit from enhanced accountable, transparent, inclusive and gender responsive governance systems and rule of law institutions for a life free from discrimination and violence","Output 1.2.  Capacities of the parliament, local governments, human rights institutions, justice and law enforcement actors, and other constitutional bodies are strengthened to implement improved people-oriented, peace-focused and gender-sensitive policies, legislation and practice in line with international human rights standards ",Border liaison offices (BLOs) are established at the key border crossing points (BCPs) to enhance national capacities in countering illicit trafficking of drugs,"16.a Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime.",16 Peace and Justice - Strong Institutions,"Normative Support, Convening/Partnerships/Knowledge Sharing, Data Collection and Analysis, Direct Support/ Service Delivery, Capacity Development/Technical Assistance",2200000,2211000,2203065,,,,,,,,,,850000.0,850000.0,842065.0,350000.0,361000.0,361000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,,,,,,,,,
Belarus,UNDAF for the Republic of Belarus,"Strategic Priority 1 - Inclusive, Responsive and Accountable Governance","Outcome 1.2 - By 2020, state institutions will ensure responsive, accountable and transparent governance to enable citizens to benefit from all human rights in line with international principles and standards","Output 1.2.3 - Capacities are developed for efficient, transparent and accountable public service delivery (especially at the local level) in accordance with the rule of law and human rights principles",1.2.3.10 - Strengthening Capacity of the State Border Committee of the Republic of Belarus in Combatting Illicit Trafficking of Weapons and Ammunition,"16.3 Promote the rule of law at the national and international levels and ensure equal access to justice for all.,16.6 Develop effective, accountable and transparent institutions at all levels.",16 Peace and Justice - Strong Institutions,Capacity Development/Technical Assistance,782158,782158,0,,,,10846.0,10846.0,,771312.0,771312.0,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,United Nations Sustainable Development Cooperation Framework 2021-2025,Effective governance and justice for all,"Outcome 1. By 2025 all people and groups in Uzbekistan, especially the most vulnerable, demand and benefit from enhanced accountable, transparent, inclusive and gender responsive governance systems and rule of law institutions for a life free from discrimination and violence","Output 1.2.  Capacities of the parliament, local governments, human rights institutions, justice and law enforcement actors, and other constitutional bodies are strengthened to implement improved people-oriented, peace-focused and gender-sensitive policies, legislation and practice in line with international human rights standards ",National capacities are strengthened to prevent and combat the illicit trafficking of small-arms and light weapons and their illicit supply to terrorists,"16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.",16 Peace and Justice - Strong Institutions,Capacity Development/Technical Assistance,470886,470886,300000,,,,,,,,,,,,,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,170886.0,170886.0,,,,,,,
Moldova,United Nations Sustainable Development Cooperation Framework 2023 – 2027,SP2_Participatory governance and social cohesion ,"OC2_By 2027, more accountable and transparent human rights-based and gender-responsive governance empowers all people of Moldova to participate in and to contribute to development processes","OU 2.4_Government and non-government actors have strengthened capacities and resources to address the humanitarian crisis, sustain peace and security at the national and regional level and ensure access to justice for all",(UNICRI) Capacity-building activities to strengthen law enforcement capabilities to prevent and counter illicit drug trafficking,"16.3 Promote the rule of law at the national and international levels and ensure equal access to justice for all.,16.a Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime.",16 Peace and Justice - Strong Institutions,"Capacity Development/Technical Assistance, Convening/Partnerships/Knowledge Sharing",60000,60000,60000,,,,,,,,,,,,,,,,,,,60000.0,60000.0,60000.0,,,,,,,,,
Bosnia and Herzegovina,United Nations Sustainable Development Cooperation Framework,"Sustainable, resilient and inclusive growth","1 By 2025, people benefit from resilient, inclusive and sustainable growth ensured by the convergence of economic development, and management of environment and cultural resources",Authorities and communities are capacitated and equipped to manage and protect natural and cultural resources in a more sustainable and inclusive manner ,Design and implement capacity building measures for enhancing protection of cultural heritage and fighting illicit trafficking of cultural property,"11.4 Strengthen efforts to protect and safeguard the world's cultural and natural heritage.,16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.","11 Sustainable Cities and Communities, 16 Peace and Justice - Strong Institutions","Convening/Partnerships/Knowledge Sharing, Direct Support/ Service Delivery",10000,10000,0,,,,,,,,,,,0.0,,10000.0,10000.0,0.0,,,,,,,,,,,,,,,
Albania,United Nations Sustainable Development Cooperation Framework,"Effective, people-centred governance, rule of law, human rights and gender equality ","Outcome 3 - Governance, Rule of Law, and Human Rights ",3.4 Public sector accountability and quality services,2024 National counterparts continuously improve their understanding of national and regional illicit finance risks associated with money and value transfer services and professional money laundering networks and plan and conduct multi-agency and international investigations and successfully disrupt illicit financial flows.,"16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.,16.6 Develop effective, accountable and transparent institutions at all levels.,16.a Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime.",16 Peace and Justice - Strong Institutions,"Convening/Partnerships/Knowledge Sharing, Capacity Development/Technical Assistance, Normative Support",20000,20000,19706,,,,,,,,,,,,,,,,,,,20000.0,20000.0,19706.0,,,,,,,,,
Belarus,United Nations Sustainable Development Cooperation Framework,Digital transformation and social innovation,"By 2025, foundations of an efficient digital ecosystem are formed, including as part of smart sustainable cities, enabling interaction of the state, society, and business, with equal participation of women and men, adolescents, youth, and representatives of vulnerable groups","Support is provided to the development of a system and infrastructure of the most popular electronic services for individuals and businesses, based on optimised business processes, including remote identification, provision of e-services to foreign citizens and legal entities, online access for citizens to public information, and based on the digitalisation of public administration in key sectors such as judicial system, justice, regulatory activities, health system, environmental protection, citizenship and migration, road safety, agriculture, tax system, transport corridors, customs and border management ",4.1.2 Strengthening Capacity of the State Border Committee of the Republic of Belarus in Combatting Illicit Trafficking of Weapons and Ammunition,"16.3 Promote the rule of law at the national and international levels and ensure equal access to justice for all.,16.6 Develop effective, accountable and transparent institutions at all levels.",16 Peace and Justice - Strong Institutions,Direct Support/ Service Delivery,225917,225917,0,,,,,,,,,,225917.0,225917.0,,,,,,,,,,,,,,,,,,,
