"Country","Plan name","Strategic priority code","Strategic priority","Outcome code","Outcome","Output code","Output","Sub-Output publication status","Sub-Output code","Sub-Output","ID","Description","Start date","End date","Status","Joint Programmes / Initiatives names","Joint Programmes / Initiatives types","Agency abbreviations","Agencies","Contributing partners","Implementation partners","SDG Targets","SDG Goals","Geography","QCPR function","Humanitarian marker","Humanitarian marker narrative","Gender marker","Gender marker narrative","Human rights marker","Suboutput also contributes to the following outputs","Human rights marker narrative","Sustaining peace marker","Sustaining peace marker narrative","LNOB groups targeted","Focal users","Non Monetary Assistance","Total required resources","Total available resources","Total expenditure resources","2015 Required","2015 Available","2015 Expenditure","2015 Narrative","2017 Required","2017 Available","2017 Expenditure","2017 Narrative","2018 Required","2018 Available","2018 Expenditure","2018 Narrative","2019 Required","2019 Available","2019 Expenditure","2019 Narrative","2020 Required","2020 Available","2020 Expenditure","2020 Narrative","2021 Required","2021 Available","2021 Expenditure","2021 Narrative","2022 Required","2022 Available","2022 Expenditure","2022 Narrative","2023 Required","2023 Available","2023 Expenditure","2023 Narrative","2024 Required","2024 Available","2024 Expenditure","2024 Narrative","2025 Required","2025 Available","2025 Expenditure","2025 Narrative","2026 Required","2026 Available","2026 Expenditure","2026 Narrative","2027 Required","2027 Available","2027 Expenditure","2027 Narrative"
"Colombia","MARCO DE COOPERACIÓN DE LAS NACIONES UNIDAS PARA EL DESARROLLO SOSTENIBLE COLOMBIA 2020 - 2023","3","Asistencia Técnica para los ODS catalizadores","3","Resultado 3.3 Instituciones gubernamentales con capacidades creadas y fortalecidas para implementar estrategias que promuevan patrones de consumo y producción sostenibles y la preservación y uso sostenible de los recursos naturales, con el apoyo del Equipo País de la ONU a los esfuerzos del Estado.","40","3.3.1 Las instituciones nacionales y territoriales cuentan con apoyo técnico para hacer frente a la extracción ilicita de minerales, la mineria artesanal y a pequeña escala, enfocado en el manejo de los pasivos ambientales, especialmente las afectaciones a la salud, la degradación de la tierra y la remanencia de contaminantes","Yes","180045","Desarrollo rural y empoderamiento de los Consejos Comunitarios del Departamento del Chocó a través del uso sostenible de los recursos naturales y minerales.","101729","Mejorar la subsistencia de las comunidades locales del Chocó,  a través de la reducción de los impactos sociales y ambientales negativos de la extracción de oro artesanal y en pequeña escala, la deforestación incontrolada relacionada y a través del empoderamiento de las comunidades locales. ","2020-04-01","2023-06-30","Implementation","-","-","UNIDO","United Nations Industrial Development Organization","European Union, Organización de las Naciones Unidas para el Desarrollo Industrial","Organización de las Naciones Unidas para el Desarrollo Industrial","6.3 By 2030, improve water quality by reducing pollution, eliminating dumping and minimizing release of hazardous chemicals and materials, halving the proportion of untreated wastewater and substantially increasing recycling and safe reuse globally.","6 Clean Water and Sanitation","Colombia","-","-","-","0 - Not expected to contribute to gender equality/women’s empowerment","","0 - Not expected to contribute to realization of human rights","-","","-","-","-","-",,"312465","312465","312465","","","","-","","","","-","","","","-","","","","-","68250","68250","68250","-","142498","142498","142498","-","101717","101717","101717","-","","","","-","","","","-","","","","-","","","","-","","","","-"
"El Salvador","United Nations Sustainable Development Cooperation Framework","1","PE1 Alcanzar el bienestar, el goce de derechos y la inclusión social,  con especial énfasis en las poblaciones en condición de  vulnerabilidad.","1","E1 Al 2026, las personas, especialmente aquellas en situación  de mayor vulnerabilidad y exclusión, tienen acceso equitativo  a educación, salud, servicios sociales y sistemas de  protección social integral, contribuyendo a la reducción de la  pobreza multidimensional y de las brechas de desigualdad  en todas sus manifestaciones.","2","E1P2 El MINEDUCYT y las instituciones públicas seleccionadas tienen capacidades fortalecidas  para expandir la oferta y el acceso a la educación de forma pertinente, relevante, equitativa,  inclusiva, laica, multimodal y de calidad, así como para aumentar la conectividad y el uso de  tecnologías; para prevenir la deserción escolar y el trabajo infantil y promover la transición y  finalización exitosa del ciclo escolar; incluyendo la educación integral de la sexualidad, con  enfoque en las poblaciones en condiciones de vulnerabilidad garantizando el acceso universal y  la participación de personas con discapacidad34, jóvenes, mujeres, población LGBTIQ+, así como  pueblos indígenas, permitiéndole al país el aprovechamiento del bono demográfico.","Yes","2","Asistencia al Ministerio de Educación, Ciencia y Tecnología (MINEDUCYT) para la Adquisición de Equipos Informáticos.","67884","Adquisición de equipos informáticos para docentes y estudiantes del sector público de El Salvador y fortalecimiento de capacidades especializado en TIC para diferentes dependencias del MINEDUCYT.
","2022-01-01","2022-01-31","Finalisation","-","-","UNOPS","United Nations Office for Project Services","El Salvador Ministerio de Educación, Ciencia y Tecnología","El Salvador Ministerio de Educación, Ciencia y Tecnología","4.a Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all.,5.a Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws.,12.1 Implement the 10-year framework of programmes on sustainable consumption and production, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries.","4 Quality Education, 5 Gender Equality, 12 Responsible Consumption and Production","El Salvador","Capacity Development/Technical Assistance","-","-","1 - Contributes to gender equality/women’s empowerment in a limited way","Se espera impacto en materia de género, pero no es el objetivo principal del proyecto, ni existen métricas específicas para su monitoreo o medición.","2 - Significant contribution to realization of human rights","-","A través de los productos del proyecto se espera contribuir al derecho de acceso a educación de la población beneficiada.","-","-","Youth, Children ","-",,"129367","129367","129367","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","129367","129367","129367","-","","","","-","","","","-","","","","-","","","","-","","","","-"
"Chile","United Nations Sustainable Development Cooperation Framework","1","Igualdad sustantiva en el acceso y goce de los derechos económicos, sociales, culturales y ambientales","1","1.1 Derechos económicos, sociales, culturales y medioambientales","3","Output 1.1.3 Descentralización Territorial","Yes","2","Fortalecimineto de la participación y fomento del desarrollo económico sostenible de las comunidades indígenas, la valorización de su cultura y el rescate del patrimonio agroalimentario, para la seguridad y soberanía alimentaria.","111813","Apoyo al diseño e implementación de estrategias para el reconocimiento y mejora de la participación de personas y comunidades indígenas de territorios rurales en políticas y programas, sus conocimientos, medios de vida y cultura. Esto en el marco de los proyectos e iniciativas en curso de la FAO.

Indicador: Número de estudios, publicaciones, herramientas y otros que aporten al proceso de descentralización territorial con enfoque intercultural y al fortalecimiento de capacidades para el diálogo y diseño de políticas y programas con  pueblos indígenas, incluyendo experiencias internacionales comparadas de diversos territorios y países.","2023-04-12","2025-12-31","Implementation","-","-","FAO","Food and Agriculture Organization of the United Nations","The Global Environment Facility, The Green Climate Fund","Chile - Ministerio de Agricultura, Chile - Ministerio de Desarrollo Social y Familia, Chile - Ministerio de Medioambiente, Food and Agriculture Organization of the United Nations, Instituto de Desarrollo Agropecuario Chile, Ministerio Economía Chile, Oficina de Estudios y Políticas Agrarias Chile, Subsecretaría de Desarrollo Regional y Administrativo Chile, Subsecretaría de Pesca y Acuicultura Chile","10.2 By 2030, empower and promote the social, economic and political inclusion of all, irrespective of age, sex, disability, race, ethnicity, origin, religion or economic or other status.","10 Reduced Inequalities","Chile, Región de Ñuble, Región de Arica y Parinacota, Región de Los Ríos, Región de Aysén del Gral.Ibañez del Campo, Región de Los Lagos, Región de La Araucanía, Región del Bío-Bío, Región del Maule, Región de Coquimbo, Región de Atacama, Región de Antofagasta","Data Collection and Analysis, Policy Advice and Thought Leadership, Convening/Partnerships/Knowledge Sharing, Capacity Development/Technical Assistance","-","-","2 - Gender equality/ women’s empowerment is a significant objective","","0 - Not expected to contribute to realization of human rights","-","","1 - Contributes to sustaining peace empowerment in a limited way","","Women & Girls, Indigenous Peoples, Peasants & Rural Workers","Maria Chacano",,"132744","0","0","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","Durante el 2023 el gobierno en conjunto con la FAO aseguran la participación de los pueblos indígenas, considerando su importante rol en el manejo sostenible de los bosques, la conservación de la biodiversidad tanto terrestre como marina y la adaptación y mitigación al cambio climático, en el marco de los diferentes proyectos e iniciativas en curso, como fueron: 4 planes de pueblos indígenas; 19 procesos de Consulta Libre Previa e Informada (CLPI) llevados a cabo para el manejo sostenible de los bosques (Proyecto Más Bosques); al menos 20 talleres nacionales para el Plan Nacional de Adaptación al Cambio Climático y de Recursos Hídricos con pueblos indígenas y 20 a nivel subnacional (sectoriales, macrozonales o por ecorregión).Además de lo anterior, cuatro proyectos desarrollan acciones con comunidades y personas indígenas, para la conservación de la biodiversidad marino-costera, en 7 comunidades y 2 territorios (proyecto “Fortalecimiento de la gestión y la gobernanza para la conservación y el uso sostenible de la biodiversidad de importancia mundial en los ecosistemas marinos costeros en Chile”); avanzando hacia la restauración a escala de paisaje, en 1 territorio indígena (proyecto “Restauración de la Biodiversidad y los Servicios Ecosistémicos en Áreas Agroforestales”); y para la valorización del patrimonio agrícola en las macrozonas Alto Andina y Cordillera Pehuenche (proyecto “Establecimiento de un Red de Sitios Importantes del Patrimonio Agrícola Nacional”, SIPAN). Las principales etnias presentes en estas iniciativas son la diaguita, mapuche pehuenche, lafkenche, huilliche y el pueblo chango.Por último, se conmemoro el Día Internacional de los Pueblos Indígenas (9 de julio), en donde se resalta el rol de la Juventud Indígena como agente de cambio para la libre determinación, con diferentes acciones comunicacionales.Todo lo anterior, conto con el financiamiento del Global Environment Facility (GEF) y el Green Climate Fund (GCF) y los principales socios de ejecución fueron el Ministerio de Medio Ambiente, el Ministerio de Hacienda, el Ministerio de Agricultura, el Ministerio de Obras Públicas, la Subsecretaría de Pesca y Acuicultura, el Ministerio de Bienes Nacionales, la Subsecretaría de Desarrollo Regional y Administrativo y la Subsecretaría de Fuerzas Armadas.","66372","","","-","66372","","","-","","","","-","","","","-"
"Guatemala","United Nations Sustainable Development Cooperation Framework","2","AT 2. DESARROLLO SOCIAL.","6","ED 2.5. SEGURIDAD ALIMENTARIA Y NUTRICIÓN.","6","Producto Conjunto 2.5.2. Mejora en el diseño e implementación de estrategias, programas, y mecanismos nacionales para la SAN.","Yes","2","Subproducto 2.5.2.2. Asistencia tecnica para desarrollo de capacidades de MINEDUC para implementar el PAE.","66208","Familias en situación de inseguridad alimentaria y nutricional disponen de capacidades fortalecidas para mejorar la disponibilidad y acceso de alimentos bajo un enfoque de sistemas agroalimentarios eficientes, inclusivos, resilientes y sostenibles, contribuyendo a la desnutrición crónica infantil.","2021-01-01","2021-12-31","Finalisation","-","-","FAO","Food and Agriculture Organization of the United Nations","Food and Agriculture Organization of the United Nations","Ministerio de Educación de Guatemala","2.1 By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round.,2.3 By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and nonfarm employment.","2 Zero Hunger","Guatemala","Capacity Development/Technical Assistance","-","-","3 - Gender equality/ women’s empowerment is the principal objective","","1 - Limited contribution to realization of human rights","-","","0 - Not expected to contribute towards sustaining peace","","Children , Other","Gamaliel Martinez",,"91642","91642","91342","","","","-","","","","-","","","","-","","","","-","","","","-","91642","91642","91342","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-"
"Bolivia","United Nations Sustainable Development Cooperation Framework","2","Prioridad Estratégica 2 - Economía inclusiva, diversificada y respetuosa con el medio ambiente","2.1","Efecto 2.1 - Actores de la economía plural, con énfasis en los que componen los sistemas alimentarios y otros sectores productivos, incrementan su producción y su participación en los mercados con sostenibilidad y soberanía","2.1.1","Producto 2.1.1 - Ampliadas la productividad, sostenibilidad y las capacidades técnicas, tecnológicas, de comercialización y financiamiento alternativo y de generación de trabajo decente de pequeños/as productoras/es y micro, pequeñas y medianas empresas, con énfasis en las que componen los sistemas agroalimentarios y los sectores productivos","Yes","2.1.1.8","Mejora de Capacidades y Condiciones del Sector Minero","178395","Reducir el uso de mercurio en el sector de la ASGM en los países participantes a través de un enfoque de formalización holístico, multisectorial e integrado, y aumentar el acceso a la financiación que conduzca a la adopción de tecnologías sostenibles libres de mercurio y al acceso a cadenas de suministro de oro rastreables.  (Planet GOLD+ Bolivia)","2023-01-01","2027-06-27","Implementation","-","-","UNIDO","United Nations Industrial Development Organization","The Global Environment Facility","BOL Ministerio de Minería y Metalurgia, BOL Ministerio de Planificación del Desarrollo, BOL Ministerio de Salud y Deportes, Bolivia Ministerio de Medio Ambiente y Agua","9.3 Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets.,9.5 Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending.,9.a Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and Small Island developing States.,12.4 By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment.,12.5 By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse.,13.2 Integrate climate change measures into national policies, strategies and planning.","9 Industry, Innovation and Infrastructure, 12 Responsible Consumption and Production, 13 Climate Action","Bolivia, Plurinational State of","Capacity Development/Technical Assistance, Data Collection and Analysis, Policy Advice and Thought Leadership, Normative Support","-","-","2 - Gender equality/ women’s empowerment is a significant objective","","2 - Significant contribution to realization of human rights","2.1.2 Producto 2.1.2 - Fortalecida la resiliencia de los actores de la economía plural ante daños y pérdidas por eventos climáticos, con modelos y prácticas productivas climáticamente inteligentes, de conservación y respetuosas de la biodiversidad","","-","-","Children , Indigenous Peoples, Peasants & Rural Workers, Women & Girls, Youth","Diego Alvarez",,"2614000","2614000","1631046","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","1307000","1307000","324919","Colaboración al Ministerio de Medio Ambiente y Aguas de Bolivia en la actualización de normativa sectorial con enfoque minero y ambiental en coordinación con el Ministerio de minería y Metalurgia. Creación de alianzas estratégicas con la Escuela de Gestión Publica Plurinacional para lanzar curso especializado en “Minería y Oro responsable” exclusivo para servidores públicos. (https://www.planetgold.org/curso-especializado-oro-responsable) Actividades que promueven el uso de la retorta y reactivador de mercurio como primera medida de mitigación a la emisiones y liberaciones de mercurio al medio ambiente. Elaboración de material de capacitación y de difusión sobre las principales temáticas del sector minero auríferos: normativa minera, educación financiera, tecnologías sin uso de mercurio y efectos del mercurio en la salud.  ","1307000","1307000","1306127","Colaboración al Ministerio de Medio Ambiente y Aguas de Bolivia en la actualización de normativa sectorial con enfoque minero y ambiental en coordinación con el Ministerio de minería y Metalurgia. Colaboración al Ministerio de Medio Ambiente y Aguas de Bolivia en la elaboración del reglamento para establecer los procedimientos para la otorgación del Consentimiento Escrito para la Autorización Previa para la importación de Mercurio, en el marco del Convenio de Minamata ratificada por Ley N° 759 de 11 de noviembre de 2015, el DS N° 4959 de fecha 14 de junio de 2023. Colaboración para desarrollar la actualización y mantenimiento del Sistema RUME administrado por el Ministerio de Medio Ambiente y Agua a través del Programa Nacional de Contaminantes Orgánicos Persistentes – PRONACOPs. (en proceso). Creación de alianzas estratégicas con la Escuela de Gestión Publica Plurinacional para lanzar curso especializado en “Minería y Oro responsable” exclusivo para servidores públicos. (https://www.planetgold.org/curso-especializado-oro-responsable) Creación de un seguro inclusivo ""Tu Seguro de Oro"" que se caracteriza por ser completamente digital y accesible que incluye prestaciones en salud para el titular y su núcleo familiar.  ","","","","-","","","","-","","","","-"
"Peru","United Nations Sustainable Development Cooperation Framework","1","Bienestar de las personas e igualdad en el acceso a oportunidades","2","Educación","2.1","Las instituciones y actores nacionales y subnacionales fortalecen sus capacidades para diseñar e implementar políticas públicas – incluyendo marcos legales y de financiamiento, sistemas de gestión e información, y seguimiento y rendición de cuentas – orientadas a mejorar el acceso, la calidad y la permanencia en los servicios educativos para desarrollar los logros de aprendizaje y contribuir al bienestar integral de los y las estudiantes, de manera inclusiva, equitativa y en condiciones de igualdad de genero, de derechos, interculturalidad, asegurando una educación a lo largo de la vida para la población en general, y con énfasis en poblaciones vulnerables y en territorios priorizados.","Yes","2.1.19","Asistencia técnica para la consolidación de la estrategia de convivencia  escolar del MINEDU para el fortalecimiento de sus acciones preventivo-promocionales.","168747","Contribuir a una vida escolar libre de violencia","2022-01-01","2025-12-31","Implementation","-","-","UNICEF","United Nations Children's Fund","Zonta International Foundation","Peru Ministerio de Educación","4.a Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all.","4 Quality Education","Peru","Convening/Partnerships/Knowledge Sharing, Capacity Development/Technical Assistance","-","-","2 - Gender equality/ women’s empowerment is a significant objective","","2 - Significant contribution to realization of human rights","-","","-","-","Children ","-",,"372000","71812","71812","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","182000","71812","71812","-","190000","0","","-","","","","-","","","","-"
"Peru","United Nations Sustainable Development Cooperation Framework","1","Bienestar de las personas e igualdad en el acceso a oportunidades","2","Educación","2.1","Las instituciones y actores nacionales y subnacionales fortalecen sus capacidades para diseñar e implementar políticas públicas – incluyendo marcos legales y de financiamiento, sistemas de gestión e información, y seguimiento y rendición de cuentas – orientadas a mejorar el acceso, la calidad y la permanencia en los servicios educativos para desarrollar los logros de aprendizaje y contribuir al bienestar integral de los y las estudiantes, de manera inclusiva, equitativa y en condiciones de igualdad de genero, de derechos, interculturalidad, asegurando una educación a lo largo de la vida para la población en general, y con énfasis en poblaciones vulnerables y en territorios priorizados.","Yes","2.1.20"," Implementación conjunta UNICEF-MINEDU en un grupo de escuelas focalizadas, para la implementacion piloto del modelo de prevencion integral de la  violencia escolar, incluyendo GBV (elaborada por UNICEF-CISE y validada por MINEDU)","168748","Contribuir a una vida escolar libre de violencia","2022-01-01","2023-12-31","Implementation","-","-","UNICEF","United Nations Children's Fund","Zonta International Foundation","Peru Ministerio de Educación","4.a Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all.","4 Quality Education","Loreto, Ucayali, Peru, Huancavelica","Capacity Development/Technical Assistance","-","-","2 - Gender equality/ women’s empowerment is a significant objective","-","2 - Significant contribution to realization of human rights","-","-","-","-","Children ","-",,"0","0","0","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-"
"Peru","United Nations Sustainable Development Cooperation Framework","1","Bienestar de las personas e igualdad en el acceso a oportunidades","2","Educación","2.1","Las instituciones y actores nacionales y subnacionales fortalecen sus capacidades para diseñar e implementar políticas públicas – incluyendo marcos legales y de financiamiento, sistemas de gestión e información, y seguimiento y rendición de cuentas – orientadas a mejorar el acceso, la calidad y la permanencia en los servicios educativos para desarrollar los logros de aprendizaje y contribuir al bienestar integral de los y las estudiantes, de manera inclusiva, equitativa y en condiciones de igualdad de genero, de derechos, interculturalidad, asegurando una educación a lo largo de la vida para la población en general, y con énfasis en poblaciones vulnerables y en territorios priorizados.","Yes","2.1.22","Modelamiento para incrementar la participacion de  adolescentes mujeres en ciencia y tecnología, Porgrama  habilidades digitales y programacion (STEM)Asistencia Tecnica MINEDU+Generacion de evidencias y Abogacia./Skills4girls +ChicasTEC","168750","Contribuir a incrementar la participación de adolescentes mujeres en STEM","2022-01-01","2023-12-31","Implementation","-","-","UNICEF","United Nations Children's Fund","UNICEF Education Thematic Fund, UNICEF Gender Thematic Fund","Peru Ministerio de Educación","4.5 By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations.","4 Quality Education","Peru","Policy Advice and Thought Leadership, Capacity Development/Technical Assistance","-","-","3 - Gender equality/ women’s empowerment is the principal objective","-","2 - Significant contribution to realization of human rights","-","-","-","-","Children ","-",,"0","0","0","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-"
"Peru","United Nations Sustainable Development Cooperation Framework","1","Bienestar de las personas e igualdad en el acceso a oportunidades","2","Educación","2.1","Las instituciones y actores nacionales y subnacionales fortalecen sus capacidades para diseñar e implementar políticas públicas – incluyendo marcos legales y de financiamiento, sistemas de gestión e información, y seguimiento y rendición de cuentas – orientadas a mejorar el acceso, la calidad y la permanencia en los servicios educativos para desarrollar los logros de aprendizaje y contribuir al bienestar integral de los y las estudiantes, de manera inclusiva, equitativa y en condiciones de igualdad de genero, de derechos, interculturalidad, asegurando una educación a lo largo de la vida para la población en general, y con énfasis en poblaciones vulnerables y en territorios priorizados.","Yes","2.1.23","Abogacía y asistencia técnica en recuperación de aprendizajes con MINEDU, en el marco de reapertura de escuelas de secundaria.","168751","Contribuir a la reapertura de escuelas y la reinsercción de los estudiantes","2022-01-01","2025-12-31","Implementation","-","-","UNICEF","United Nations Children's Fund","UNICEF Education Thematic Fund","Peru Ministerio de Educación","4.1 By 2030, ensure that all girls and boys complete free, equitable and quality primary and secondary education leading to relevant and effective learning outcomes.","4 Quality Education","Peru","Capacity Development/Technical Assistance, Policy Advice and Thought Leadership","-","-","1 - Contributes to gender equality/women’s empowerment in a limited way","","2 - Significant contribution to realization of human rights","-","","-","-","Children ","-",,"115943","98943","98943","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","98943","98943","98943","-","17000","0","","-","","","","-","","","","-"
"Peru","United Nations Sustainable Development Cooperation Framework","1","Bienestar de las personas e igualdad en el acceso a oportunidades","2","Educación","2.1","Las instituciones y actores nacionales y subnacionales fortalecen sus capacidades para diseñar e implementar políticas públicas – incluyendo marcos legales y de financiamiento, sistemas de gestión e información, y seguimiento y rendición de cuentas – orientadas a mejorar el acceso, la calidad y la permanencia en los servicios educativos para desarrollar los logros de aprendizaje y contribuir al bienestar integral de los y las estudiantes, de manera inclusiva, equitativa y en condiciones de igualdad de genero, de derechos, interculturalidad, asegurando una educación a lo largo de la vida para la población en general, y con énfasis en poblaciones vulnerables y en territorios priorizados.","Yes","2.1.24","Modelamiento de búsqueda activa, reenrolamiento y mecanismos de soporte escolar para la permanencia, dando asistencia técnica al MINEDU para la continuidad educativa. (empleabilidad / continuidad de estudios)","169647","Contribuir a la reapertura de escuelas y la reinsercción de los estudiantes","2022-01-01","2023-12-31","Implementation","-","-","UNICEF","United Nations Children's Fund","Spanish Agency for International Development Cooperation, UNICEF Education Thematic Fund","Peru Dirección Regional de Educación, Peru Ministerio de Educación, Peru Unidad de Gestión Educativa Local","4.1 By 2030, ensure that all girls and boys complete free, equitable and quality primary and secondary education leading to relevant and effective learning outcomes.","4 Quality Education","Peru, Huancavelica, Lima, Loreto, Ucayali","Capacity Development/Technical Assistance, Policy Advice and Thought Leadership","-","-","1 - Contributes to gender equality/women’s empowerment in a limited way","-","2 - Significant contribution to realization of human rights","-","-","-","-","Children ","-",,"0","0","0","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-"
"Peru","United Nations Sustainable Development Cooperation Framework","1","Bienestar de las personas e igualdad en el acceso a oportunidades","2","Educación","2.1","Las instituciones y actores nacionales y subnacionales fortalecen sus capacidades para diseñar e implementar políticas públicas – incluyendo marcos legales y de financiamiento, sistemas de gestión e información, y seguimiento y rendición de cuentas – orientadas a mejorar el acceso, la calidad y la permanencia en los servicios educativos para desarrollar los logros de aprendizaje y contribuir al bienestar integral de los y las estudiantes, de manera inclusiva, equitativa y en condiciones de igualdad de genero, de derechos, interculturalidad, asegurando una educación a lo largo de la vida para la población en general, y con énfasis en poblaciones vulnerables y en territorios priorizados.","Yes","2.1.27","Abogacía y asistencia técnica al MINEDU y región(es) priorizadas para la actualización de la Política y Plan de EIB en el marco de acciones de equidad para recuperar aprendizajes de NN indígenas.","169660","Contribuir a la equidad educativa de las niñas y niños de las comunidades indígenas.","2022-01-01","2025-12-31","Implementation","-","-","UNICEF","United Nations Children's Fund","Global Thematic - Education, UNICEF Education Thematic Fund","Peru Dirección Regional de Educación, Peru Ministerio de Educación, Peru Unidad de Gestión Educativa Local","4.1 By 2030, ensure that all girls and boys complete free, equitable and quality primary and secondary education leading to relevant and effective learning outcomes.","4 Quality Education","Lima, Loreto, Ucayali, Peru, Huancavelica","Policy Advice and Thought Leadership, Capacity Development/Technical Assistance, Normative Support","-","-","1 - Contributes to gender equality/women’s empowerment in a limited way","","2 - Significant contribution to realization of human rights","-","","-","-","Children , Indigenous Peoples","-",,"20000","8540","8540","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","10000","8540","8540","-","10000","0","","-","","","","-","","","","-"
"Costa Rica","MANUD 2018-2022","2","Eficiencia Institucional","1","La administración pública, nacional y local, fortalece los espacios de exigibilidad de derechos y su capacidad para la gestión basada en resultados (GBR) con enfoques de género y derechos humanos (DDHH), a fin de alcanzar un desarrollo sostenible con igualdad.","23","Output 2.1.7 - Generadas capacidades para el intercambio de conocimientos y experiencias, que permitan el fortalecimiento de la gestión pública en la respuesta de emergencia y manejo del impacto socioeconómico.","Yes","2.1.7.20","2.1.7.20 - Desarrollo de un Plan de Acción Nacional para la minería de oro artesanal y a pequeña escala en Costa Rica","75049","Ayudar a Costa Rica en el desarrollo de su Plan de Acción Nacional, aumentar la conciencia nacional sobre el Convenio de Minamata y desarrollar la capacidad nacional inicial para el  aplicación del Plan de Acción Nacional","2020-01-03","2022-12-31","Implementation","-","-","UNEP","United Nations Environment Programme","The Global Environment Facility","Costa Rica BCCC-SCRC Uruguay, Costa Rica Ministerio de Ambiente y Energía","3.9 By 2030, substantially reduce the number of deaths and illnesses from hazardous chemicals and air, water and soil pollution and contamination.,6.3 By 2030, improve water quality by reducing pollution, eliminating dumping and minimizing release of hazardous chemicals and materials, halving the proportion of untreated wastewater and substantially increasing recycling and safe reuse globally.,8.3 Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services.,8.4 Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-year framework of programmes on sustainable consumption and production, with developed countries taking the lead.,12.4 By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment.","3 Good Health and Well-being, 6 Clean Water and Sanitation, 8 Decent Jobs and Economic Growth, 12 Responsible Consumption and Production","Costa Rica","Capacity Development/Technical Assistance","-","-","2 - Gender equality/ women’s empowerment is a significant objective","","2 - Significant contribution to realization of human rights","-","","-","-","-","Lourdes Guerrero",,"500000","500000","340958","","","","-","","","","-","","","","-","","","","-","","","","-","200000","200000","153157","En resumen en el primer semestre de 2021, se realizó: i) lanzamiento (taller oficial 20/1/21) y varias reuniones para presentar el proyecto NAP ii) recopilación de información de línea de base, contratación de varias consultorías (jurídica, socioeconómica y minera). En el segundo semestre se analizaron los resultados de línea base, se iii) establecieron estrategias (el 3 de diciembre se realizó el taller de validación de estrategias), se realizó una iv) Capacitación minera en Abangares del 26 de noviembre al 1 de diciembre de 2021 presencial, Paul Cordy es el experto internacional. También se ha trabajado la estrategia de salud publica y de género en el segundo semestre.","300000","300000","187801","En el Marco del proyecto ""Desarrollo de un Plan de Acción Nacional para la minería de oro artesanal y a pequeña escala en Costa Rica"" el proyecto se enfocó en la habilitación de las condiciones para asistir en el desarrollo de un Plan de Acción Nacional junto con la construcción de las capacidades nacionales iniciales para su implementación. En este sentido, se ha culminado con el informe NAP, el mismo que están siendo revisado y ajustado para aprobación nacional y con ello poder presentar el mismo ante el Convenio del Minamata.","","","","-","","","","-","","","","-","","","","-","","","","-"
