Country,Plan name,Strategic priority,Outcome,Output,Sub-Output,SDG Targets,SDG Goals,QCPR function,Total required resources,Total available resources,Total expenditure resources,2017 Required,2017 Available,2017 Expenditure,2018 Required,2018 Available,2018 Expenditure,2019 Required,2019 Available,2019 Expenditure,2020 Required,2020 Available,2020 Expenditure,2021 Required,2021 Available,2021 Expenditure,2022 Required,2022 Available,2022 Expenditure,2023 Required,2023 Available,2023 Expenditure,2024 Required,2024 Available,2024 Expenditure,2025 Required,2025 Available,2025 Expenditure,2026 Required,2026 Available,2026 Expenditure,2027 Required,2027 Available,2027 Expenditure
the Caribbean,United Nations Sustainable Development Cooperation Framework,Economic resilience and Shared prosperity,More productive and competitive business ecosystem designed to improve people's standards of living and well-being,MSDCF 1.2: Strengthened institutions promote social policy for decent work,"2.2.15 BDS Reduced skills mismatch, determine relevant and anticipated future skills for employment","8.1 Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries.",8 Decent Jobs and Economic Growth,Other (including coordination),661532.25,716579.4,141495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the Caribbean,United Nations Sustainable Development Cooperation Framework,Resilience to Climate Change and Sustainable Natural Resource Management,Caribbean countries manage natural resources and ecosystems to strengthen their resilience and enhance the resilience and prosperity of the people and communities that depend on them.,SUR- 6.1 [Natural Resource Management] Institutions strengthened to improve natural resource management for food and water security,SUR- 6.1.8 ACP-EU Development Minerals Programme,"3.d Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks.,5.5 Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life,13.b Promote mechanisms for raising capacity for effective climate change-related planning and management in least developed countries, including focusing on women, youth and local and marginalized communities.,17.18 By 2020, enhance capacity-building support to developing countries, including for least developed countries and small island developing States, to increase significantly the availability of high-quality, timely and reliable data disaggregated by income, gender, age, race, ethnicity, migratory status, disability, geographic location and other characteristics relevant in national contexts.","3 Good Health and Well-being, 5 Gender Equality, 13 Climate Action, 17 Partnerships for the Goals","Capacity Development/Technical Assistance, Data Collection and Analysis, Support Functions",136000.0,136000.0,64193.0,36000.0,34200.0,26988.64,36000.0,25545.52,18991.09,36000.0,28054.7,26651.96,36000.0,25374.2,22454.35,36000.0,29469.95,24408.09,36000.0,24387.09,16981.45,100000.0,67140.55,54046.6,64193.0,57691.65,42800.09,64193.0,53269.21,46133.29,64193.0,50627.29,39221.93,64193.0,49631.32,35997.78
Guatemala,United Nations Sustainable Development Cooperation Framework,AT 4. INSTITUCIONES SÓLIDAS.,"ED 4.2. ASISTENCIA Y PROTECCIÓN A PERSONAS QUE MIGRAN, RETORNAN, TRANSITAN O SE DESPLAZAN FORZOSAMENTE DENTRO DEL PAÍS O FUERA DE SUS FRONTERAS.",Producto Conjunto 4.2.1. Las instituciones del Estado elaboran o mejoran políticas e instrumentos para la asistencia y la protección de las personas en movilidad humana.,Subproducto 4.2.1.13. Contribuir al alto desempeño de la Presidencia Pro-Témpore del Marco Integral Regional de Protección y Soluciones -MIRPS- a través del Ministerio de Relaciones Exteriores (MINEX),"10.7 Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies.,16.2 End abuse, exploitations, trafficking and all forms of violence against and torture of children.","10 Reduced Inequalities, 16 Peace and Justice - Strong Institutions","Capacity Development/Technical Assistance, Data Collection and Analysis, Policy Advice and Thought Leadership",130000.0,134577.0,134450.0,70000.0,60246.04,49785.85,70000.0,58225.58,45312.39,70000.0,57828.89,45201.32,70000.0,57569.26,48571.01,70000.0,61049.77,48732.89,60000.0,42215.22,33240.99,55873.0,38633.36,33966.44,55873.0,51554.53,46179.05,55873.0,40708.04,34391.52,55873.0,45036.5,42784.67,55873.0,41074.02,28946.99
Dominican Republic,United Nations Sustainable Development Cooperation Framework,IGUALDAD E INCLUSIÓN SOCIAL,Respuesta integral a la reducción de la pobreza y las desigualdades,"1.4 Desarrolladas estrategias para la transformación de normas sociales y de género en favor de la igualdad, diversidad, inclusión, no discriminación y respeto de los derechos humanos,  promoviendo la participación y los derechos culturales para la cohesión social",National survey to determine literacy and access to books in the Dominican Republic,11.4 Strengthen efforts to protect and safeguard the world's cultural and natural heritage.,11 Sustainable Cities and Communities,"Data Collection and Analysis, Other (including coordination), Convening/Partnerships/Knowledge Sharing",11000.0,11000.0,11000.0,11000.0,9451.85,7034.51,11000.0,8943.68,6020.83,11000.0,7128.3,6771.89,11000.0,8770.59,8049.73,11000.0,9006.61,6490.24,11000.0,8214.82,6509.29,11000.0,7507.87,6495.62,11000.0,9217.1,8565.95,11000.0,9771.82,7871.64,11000.0,9680.66,8950.91,11000.0,7629.95,5583.88
Ecuador,United Nations Sustainable Development Cooperation Framework,Protección social y servicios sociales de calidad,"En 2026, las personas, considerando su edad, sexo, identidad de género,  autoidentificación étnica y diversidad, en particular aquellas en situación de  vulnerabilidad y en contextos de emergencia, incrementan su acceso igualitario  y equitativo a la protección social y a servicios sociales de calidad, incluyendo  alimentación, salud, educación, agua, saneamiento e higiene, vivienda, cuidados y  cultura.","1.5 Capacidades fortalecidas, políticas y herramientas desarrolladas para la  prevención del embarazo en niñas y adolescentes, para el fortalecimiento  de la educación integral de la sexualidad y la prevención de las ITS y el VIH.","Fortalecimiento del proceso de formación de personal del MINEDUC en Educación Integral de la Sexualidad (EIS), con base en la metodología de Oportunidades Curriculares. Apoyado el desarrollo de la Estrategia Nacional de EIS","3.7 By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes.,5.6 Ensure universal access to sexual and reproductive health and reproductive rights as agreed in accordance with the Programme of Action of the International Conference on Population and Development and the Beijing Platform for Action and the outcome documents of their review conferences.","3 Good Health and Well-being, 5 Gender Equality","Capacity Development/Technical Assistance, Normative Support",206242.0,136242.0,136242.0,39542.0,29655.44,23345.38,39542.0,27948.79,20980.72,39542.0,28310.8,24416.43,39542.0,28967.84,25105.39,39542.0,27010.95,22844.95,39542.0,30445.97,20396.64,46700.0,38877.06,29383.63,50000.0,40328.5,32948.15,70000.0,60231.24,53123.72,70000.0,59464.56,42266.5,70000.0,51716.99,41881.22
Ecuador,United Nations Sustainable Development Cooperation Framework,Gestión ambiental y acción climática,"En 2026, el Estado y la sociedad avanzan hacia la transición ecológica y hacia  una economía sostenible e inclusiva, descarbonizada y resiliente ante los efectos  del cambio climático, conservando la biodiversidad, evitando la degradación de  tierras y la contaminación de los ecosistemas, con enfoque de género, inclusión y  diversidades.","2.3 Capacidades fortalecidas e instrumentos y mecanismos generados e  implementados, a escala nacional y local, para transitar hacia modalidades  de producción y consumo sostenibles y economía circular en los sectores  agrícola, forestal, industrial, pesquero, minero y energía, que fortalezcan  medios de vida, con especial atención en las mujeres y poblaciones diversas.","Promover la formalización y el uso de mejores técnicas de minería aluvial y de roca dura, para reducir el uso de mercurio y mejorar el acceso a mercados responsables.","12.4 By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment.",12 Responsible Consumption and Production,"Capacity Development/Technical Assistance, Direct Support/ Service Delivery, Data Collection and Analysis",1362753.0,1362753.0,129321.0,129321.0,100164.61,91574.36,129321.0,110460.34,78720.73,129321.0,87091.83,74125.22,129321.0,122854.95,102078.32,129321.0,122854.95,113143.14,129321.0,109194.47,92397.22,129321.0,109119.84,82729.89,129321.0,102464.74,88834.02,1233432.0,885654.22,797179.75,1233432.0,868823.03,601983.65,1233432.0,1062690.9,784573.44
Colombia,MARCO DE COOPERACIÓN DE LAS NACIONES UNIDAS PARA EL DESARROLLO SOSTENIBLE COLOMBIA 2020 - 2023,Asistencia Técnica para los ODS catalizadores,"Resultado 3.3 Instituciones gubernamentales con capacidades creadas y fortalecidas para implementar estrategias que promuevan patrones de consumo y producción sostenibles y la preservación y uso sostenible de los recursos naturales, con el apoyo del Equipo País de la ONU a los esfuerzos del Estado.","3.3.1 Las instituciones nacionales y territoriales cuentan con apoyo técnico para hacer frente a la extracción ilicita de minerales, la mineria artesanal y a pequeña escala, enfocado en el manejo de los pasivos ambientales, especialmente las afectaciones a la salud, la degradación de la tierra y la remanencia de contaminantes",Desarrollo rural y empoderamiento de los Consejos Comunitarios del Departamento del Chocó a través del uso sostenible de los recursos naturales y minerales.,"6.3 By 2030, improve water quality by reducing pollution, eliminating dumping and minimizing release of hazardous chemicals and materials, halving the proportion of untreated wastewater and substantially increasing recycling and safe reuse globally.",6 Clean Water and Sanitation,-,312465.0,312465.0,312465.0,68250.0,54493.39,41796.16,68250.0,61944.7,46098.88,68250.0,54748.77,32615.54,68250.0,49963.42,43600.8,142498.0,100471.99,72868.39,101717.0,72148.18,58534.53,101717.0,90446.12,63708.71,101717.0,88839.34,62371.09,101717.0,92311.95,73651.97,101717.0,71704.52,56086.93,101717.0,84362.02,70707.33
El Salvador,United Nations Sustainable Development Cooperation Framework,"PE1 Alcanzar el bienestar, el goce de derechos y la inclusión social,  con especial énfasis en las poblaciones en condición de  vulnerabilidad.","E1 Al 2026, las personas, especialmente aquellas en situación  de mayor vulnerabilidad y exclusión, tienen acceso equitativo  a educación, salud, servicios sociales y sistemas de  protección social integral, contribuyendo a la reducción de la  pobreza multidimensional y de las brechas de desigualdad  en todas sus manifestaciones.","E1P2 El MINEDUCYT y las instituciones públicas seleccionadas tienen capacidades fortalecidas  para expandir la oferta y el acceso a la educación de forma pertinente, relevante, equitativa,  inclusiva, laica, multimodal y de calidad, así como para aumentar la conectividad y el uso de  tecnologías; para prevenir la deserción escolar y el trabajo infantil y promover la transición y  finalización exitosa del ciclo escolar; incluyendo la educación integral de la sexualidad, con  enfoque en las poblaciones en condiciones de vulnerabilidad garantizando el acceso universal y  la participación de personas con discapacidad34, jóvenes, mujeres, población LGBTIQ+, así como  pueblos indígenas, permitiéndole al país el aprovechamiento del bono demográfico.","Asistencia al Ministerio de Educación, Ciencia y Tecnología (MINEDUCYT) para la Adquisición de Equipos Informáticos.","4.a Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all.,5.a Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws.,12.1 Implement the 10-year framework of programmes on sustainable consumption and production, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries.","4 Quality Education, 5 Gender Equality, 12 Responsible Consumption and Production",Capacity Development/Technical Assistance,129367.0,129367.0,129367.0,129367.0,93032.75,68736.72,129367.0,98449.55,76761.78,129367.0,110410.44,77996.75,129367.0,107803.3,77136.42,129367.0,98719.76,78607.6,129367.0,99177.64,85859.72,129367.0,88425.18,62859.1,129367.0,94308.1,70352.68,129367.0,96178.11,78719.01,129367.0,105815.04,87206.99,129367.0,111227.2,94220.65
Chile,United Nations Sustainable Development Cooperation Framework,"Igualdad sustantiva en el acceso y goce de los derechos económicos, sociales, culturales y ambientales","1.1 Derechos económicos, sociales, culturales y medioambientales",Output 1.1.3 Descentralización Territorial,"Fortalecimineto de la participación y fomento del desarrollo económico sostenible de las comunidades indígenas, la valorización de su cultura y el rescate del patrimonio agroalimentario, para la seguridad y soberanía alimentaria.","10.2 By 2030, empower and promote the social, economic and political inclusion of all, irrespective of age, sex, disability, race, ethnicity, origin, religion or economic or other status.",10 Reduced Inequalities,"Data Collection and Analysis, Policy Advice and Thought Leadership, Convening/Partnerships/Knowledge Sharing, Capacity Development/Technical Assistance",132744.0,15000.0,6500.0,66372.0,40928.62,32001.71,66372.0,47643.54,32485.22,66372.0,53329.75,39934.16,66372.0,49516.71,47040.88,66372.0,49249.63,38940.92,66372.0,58691.75,40811.49,66372.0,60164.24,44695.55,66372.0,57093.89,40327.54,66372.0,51584.32,41932.2,66372.0,48642.8,43809.65,66372.0,47057.77,39620.21
Guatemala,United Nations Sustainable Development Cooperation Framework,AT 2. DESARROLLO SOCIAL.,ED 2.5. SEGURIDAD ALIMENTARIA Y NUTRICIÓN.,"Producto Conjunto 2.5.2. Mejora en el diseño e implementación de estrategias, programas, y mecanismos nacionales para la SAN.",Subproducto 2.5.2.2. Asistencia tecnica para desarrollo de capacidades de MINEDUC para implementar el PAE.,"2.1 By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round.,2.3 By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and nonfarm employment.",2 Zero Hunger,Capacity Development/Technical Assistance,91642.0,91642.0,91342.0,91642.0,74206.66,53446.67,91642.0,78752.8,63305.38,91642.0,75474.18,59023.14,91642.0,71701.84,55937.04,91642.0,79391.35,60896.49,91342.0,77927.83,66226.17,91342.0,73368.06,55796.02,91342.0,72723.25,61991.74,91342.0,65132.61,49717.34,91342.0,72489.69,58833.2,91342.0,86774.9,64334.15
Bolivia,United Nations Sustainable Development Cooperation Framework,"Prioridad Estratégica 2 - Economía inclusiva, diversificada y respetuosa con el medio ambiente","Efecto 2.1 - Actores de la economía plural, con énfasis en los que componen los sistemas alimentarios y otros sectores productivos, incrementan su producción y su participación en los mercados con sostenibilidad y soberanía","Producto 2.1.1 - Ampliadas la productividad, sostenibilidad y las capacidades técnicas, tecnológicas, de comercialización y financiamiento alternativo y de generación de trabajo decente de pequeños/as productoras/es y micro, pequeñas y medianas empresas, con énfasis en las que componen los sistemas agroalimentarios y los sectores productivos",Mejora de Capacidades y Condiciones del Sector Minero,"9.3 Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets.,9.5 Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending.,9.a Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and Small Island developing States.,12.4 By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment.,12.5 By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse.,13.2 Integrate climate change measures into national policies, strategies and planning.","9 Industry, Innovation and Infrastructure, 12 Responsible Consumption and Production, 13 Climate Action","Capacity Development/Technical Assistance, Data Collection and Analysis, Policy Advice and Thought Leadership, Normative Support",2614000.0,2614000.0,1631046.0,1307000.0,1171583.55,1004401.0,1307000.0,965055.85,646113.49,1307000.0,974595.29,887173.91,1307000.0,1241650.0,982036.2,1307000.0,1103666.13,740811.06,1307000.0,1061752.28,926823.8,1307000.0,1195023.92,1075186.43,1307000.0,1152951.5,966603.36,1306127.0,1028421.21,977000.15,1306127.0,1040796.81,799908.32,1306127.0,1162712.78,871727.83
Peru,United Nations Sustainable Development Cooperation Framework,Bienestar de las personas e igualdad en el acceso a oportunidades,Educación,"Las instituciones y actores nacionales y subnacionales fortalecen sus capacidades para diseñar e implementar políticas públicas – incluyendo marcos legales y de financiamiento, sistemas de gestión e información, y seguimiento y rendición de cuentas – orientadas a mejorar el acceso, la calidad y la permanencia en los servicios educativos para desarrollar los logros de aprendizaje y contribuir al bienestar integral de los y las estudiantes, de manera inclusiva, equitativa y en condiciones de igualdad de genero, de derechos, interculturalidad, asegurando una educación a lo largo de la vida para la población en general, y con énfasis en poblaciones vulnerables y en territorios priorizados.",Asistencia técnica para la consolidación de la estrategia de convivencia  escolar del MINEDU para el fortalecimiento de sus acciones preventivo-promocionales.,"4.a Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all.",4 Quality Education,"Convening/Partnerships/Knowledge Sharing, Capacity Development/Technical Assistance",372000.0,71812.0,71812.0,182000.0,167434.29,121248.26,182000.0,121229.18,94651.04,182000.0,136323.83,115799.02,182000.0,151903.75,105580.54,182000.0,154647.46,128124.72,182000.0,150926.51,125295.25,182000.0,146159.81,95885.06,182000.0,131087.57,117443.24,190000.0,141848.98,121777.72,397201.0,328098.15,304864.15,397201.0,283903.97,235673.37
Peru,United Nations Sustainable Development Cooperation Framework,Bienestar de las personas e igualdad en el acceso a oportunidades,Educación,"Las instituciones y actores nacionales y subnacionales fortalecen sus capacidades para diseñar e implementar políticas públicas – incluyendo marcos legales y de financiamiento, sistemas de gestión e información, y seguimiento y rendición de cuentas – orientadas a mejorar el acceso, la calidad y la permanencia en los servicios educativos para desarrollar los logros de aprendizaje y contribuir al bienestar integral de los y las estudiantes, de manera inclusiva, equitativa y en condiciones de igualdad de genero, de derechos, interculturalidad, asegurando una educación a lo largo de la vida para la población en general, y con énfasis en poblaciones vulnerables y en territorios priorizados."," Implementación conjunta UNICEF-MINEDU en un grupo de escuelas focalizadas, para la implementacion piloto del modelo de prevencion integral de la  violencia escolar, incluyendo GBV (elaborada por UNICEF-CISE y validada por MINEDU)","4.a Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all.",4 Quality Education,Capacity Development/Technical Assistance,226286.0,144124.0,59765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,United Nations Sustainable Development Cooperation Framework,Bienestar de las personas e igualdad en el acceso a oportunidades,Educación,"Las instituciones y actores nacionales y subnacionales fortalecen sus capacidades para diseñar e implementar políticas públicas – incluyendo marcos legales y de financiamiento, sistemas de gestión e información, y seguimiento y rendición de cuentas – orientadas a mejorar el acceso, la calidad y la permanencia en los servicios educativos para desarrollar los logros de aprendizaje y contribuir al bienestar integral de los y las estudiantes, de manera inclusiva, equitativa y en condiciones de igualdad de genero, de derechos, interculturalidad, asegurando una educación a lo largo de la vida para la población en general, y con énfasis en poblaciones vulnerables y en territorios priorizados.","Modelamiento para incrementar la participacion de  adolescentes mujeres en ciencia y tecnología, Porgrama  habilidades digitales y programacion (STEM)Asistencia Tecnica MINEDU+Generacion de evidencias y Abogacia./Skills4girls +ChicasTEC","4.5 By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations.",4 Quality Education,"Policy Advice and Thought Leadership, Capacity Development/Technical Assistance",226286.0,144124.0,59765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,United Nations Sustainable Development Cooperation Framework,Bienestar de las personas e igualdad en el acceso a oportunidades,Educación,"Las instituciones y actores nacionales y subnacionales fortalecen sus capacidades para diseñar e implementar políticas públicas – incluyendo marcos legales y de financiamiento, sistemas de gestión e información, y seguimiento y rendición de cuentas – orientadas a mejorar el acceso, la calidad y la permanencia en los servicios educativos para desarrollar los logros de aprendizaje y contribuir al bienestar integral de los y las estudiantes, de manera inclusiva, equitativa y en condiciones de igualdad de genero, de derechos, interculturalidad, asegurando una educación a lo largo de la vida para la población en general, y con énfasis en poblaciones vulnerables y en territorios priorizados.","Abogacía y asistencia técnica en recuperación de aprendizajes con MINEDU, en el marco de reapertura de escuelas de secundaria.","4.1 By 2030, ensure that all girls and boys complete free, equitable and quality primary and secondary education leading to relevant and effective learning outcomes.",4 Quality Education,"Capacity Development/Technical Assistance, Policy Advice and Thought Leadership",115943.0,98943.0,98943.0,98943.0,84483.98,58197.49,98943.0,73051.2,63153.48,98943.0,64372.66,47910.44,98943.0,87661.65,72544.04,98943.0,93995.85,75852.69,98943.0,81918.17,66455.78,98943.0,81173.35,59760.12,98943.0,61478.94,57496.89,17000.0,13192.46,11588.26,397201.0,323975.12,286628.42,397201.0,309560.53,278681.54
Peru,United Nations Sustainable Development Cooperation Framework,Bienestar de las personas e igualdad en el acceso a oportunidades,Educación,"Las instituciones y actores nacionales y subnacionales fortalecen sus capacidades para diseñar e implementar políticas públicas – incluyendo marcos legales y de financiamiento, sistemas de gestión e información, y seguimiento y rendición de cuentas – orientadas a mejorar el acceso, la calidad y la permanencia en los servicios educativos para desarrollar los logros de aprendizaje y contribuir al bienestar integral de los y las estudiantes, de manera inclusiva, equitativa y en condiciones de igualdad de genero, de derechos, interculturalidad, asegurando una educación a lo largo de la vida para la población en general, y con énfasis en poblaciones vulnerables y en territorios priorizados.","Modelamiento de búsqueda activa, reenrolamiento y mecanismos de soporte escolar para la permanencia, dando asistencia técnica al MINEDU para la continuidad educativa. (empleabilidad / continuidad de estudios)","4.1 By 2030, ensure that all girls and boys complete free, equitable and quality primary and secondary education leading to relevant and effective learning outcomes.",4 Quality Education,"Capacity Development/Technical Assistance, Policy Advice and Thought Leadership",226286.0,144124.0,59765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,United Nations Sustainable Development Cooperation Framework,Bienestar de las personas e igualdad en el acceso a oportunidades,Educación,"Las instituciones y actores nacionales y subnacionales fortalecen sus capacidades para diseñar e implementar políticas públicas – incluyendo marcos legales y de financiamiento, sistemas de gestión e información, y seguimiento y rendición de cuentas – orientadas a mejorar el acceso, la calidad y la permanencia en los servicios educativos para desarrollar los logros de aprendizaje y contribuir al bienestar integral de los y las estudiantes, de manera inclusiva, equitativa y en condiciones de igualdad de genero, de derechos, interculturalidad, asegurando una educación a lo largo de la vida para la población en general, y con énfasis en poblaciones vulnerables y en territorios priorizados.",Abogacía y asistencia técnica al MINEDU y región(es) priorizadas para la actualización de la Política y Plan de EIB en el marco de acciones de equidad para recuperar aprendizajes de NN indígenas.,"4.1 By 2030, ensure that all girls and boys complete free, equitable and quality primary and secondary education leading to relevant and effective learning outcomes.",4 Quality Education,"Policy Advice and Thought Leadership, Capacity Development/Technical Assistance, Normative Support",20000.0,8540.0,8540.0,10000.0,8123.58,6328.25,10000.0,7451.44,5516.02,10000.0,6959.67,5693.83,10000.0,7962.99,6489.54,10000.0,9154.91,7408.14,10000.0,7967.67,6298.61,10000.0,7884.06,6049.96,10000.0,7658.96,6687.85,10000.0,7881.59,6678.29,397201.0,300807.36,285766.99,397201.0,290810.56,226933.76
Costa Rica,MANUD 2018-2022,Eficiencia Institucional,"La administración pública, nacional y local, fortalece los espacios de exigibilidad de derechos y su capacidad para la gestión basada en resultados (GBR) con enfoques de género y derechos humanos (DDHH), a fin de alcanzar un desarrollo sostenible con igualdad.","Output 2.1.7 - Generadas capacidades para el intercambio de conocimientos y experiencias, que permitan el fortalecimiento de la gestión pública en la respuesta de emergencia y manejo del impacto socioeconómico.",2.1.7.20 - Desarrollo de un Plan de Acción Nacional para la minería de oro artesanal y a pequeña escala en Costa Rica,"3.9 By 2030, substantially reduce the number of deaths and illnesses from hazardous chemicals and air, water and soil pollution and contamination.,6.3 By 2030, improve water quality by reducing pollution, eliminating dumping and minimizing release of hazardous chemicals and materials, halving the proportion of untreated wastewater and substantially increasing recycling and safe reuse globally.,8.3 Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services.,8.4 Improve progressively, through 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation, in accordance with the 10-year framework of programmes on sustainable consumption and production, with developed countries taking the lead.,12.4 By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment.","3 Good Health and Well-being, 6 Clean Water and Sanitation, 8 Decent Jobs and Economic Growth, 12 Responsible Consumption and Production",Capacity Development/Technical Assistance,500000.0,500000.0,340958.0,200000.0,145860.37,128251.72,200000.0,166697.28,158362.41,200000.0,144378.08,118762.22,200000.0,145249.5,101270.24,200000.0,142792.57,119469.78,300000.0,231400.62,192958.5,187801.0,143228.76,104435.02,187801.0,163552.42,126519.11,187801.0,142302.03,105996.44,187801.0,152350.78,121003.1,187801.0,141576.47,119145.24
Bolivia,United Nations Sustainable Development Cooperation Framework,"Prioridad Estratégica 2 - Economía inclusiva, diversificada y respetuosa con el medio ambiente","Efecto 2.2 - El estado desarrolla una gestión pública integral, promoviendo la industrialización, la sustitución de importaciones, el uso de tecnologías de información e innovación financiera, en el continuo urbano-rural","Producto 2.2.1 - Fortalecidas las capacidades estatales de diseño y gestión de políticas públicas en los sectores productivos estratégicos, basadas en evidencia, para la transformación digital, la seguridad y soberanía alimentaria y la promoción de la inversión privada",Articulación Interinstitucional para la Minería de Oro Legal e Ilegal,"12.2 By 2030, achieve the sustainable management and efficient use of natural resources.,15.1 By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements.,15.5 Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity, and, by 2020, protect and prevent the extinction of threatened species.","12 Responsible Consumption and Production, 15 Life on Land",Capacity Development/Technical Assistance,10000.0,2614000.0,1631046.0,10000.0,8393.59,6677.26,10000.0,6771.63,5211.28,10000.0,7575.65,5768.33,10000.0,9500.0,7654.61,10000.0,8017.61,5868.22,10000.0,7125.9,5948.93,10000.0,9415.18,8597.42,1307000.0,1222929.72,1018257.63,1306127.0,1039644.28,915895.2,1306127.0,1071310.08,935956.5,1306127.0,1107879.06,936551.23
