"Country","Plan name","Strategic priority code","Strategic priority","Outcome code","Outcome","Output code","Output","Sub-Output publication status","Sub-Output code","Sub-Output","ID","Description","Start date","End date","Status","Joint Programmes / Initiatives names","Joint Programmes / Initiatives types","Agency abbreviations","Agencies","Contributing partners","Implementation partners","SDG Targets","SDG Goals","Geography","QCPR function","Humanitarian marker","Humanitarian marker narrative","Gender marker","Gender marker narrative","Human rights marker","Suboutput also contributes to the following outputs","Human rights marker narrative","Sustaining peace marker","Sustaining peace marker narrative","LNOB groups targeted","Focal users","Non Monetary Assistance","Total required resources","Total available resources","Total expenditure resources","2016 Required","2016 Available","2016 Expenditure","2016 Narrative","2017 Required","2017 Available","2017 Expenditure","2017 Narrative","2018 Required","2018 Available","2018 Expenditure","2018 Narrative","2019 Required","2019 Available","2019 Expenditure","2019 Narrative","2020 Required","2020 Available","2020 Expenditure","2020 Narrative","2021 Required","2021 Available","2021 Expenditure","2021 Narrative","2022 Required","2022 Available","2022 Expenditure","2022 Narrative","2023 Required","2023 Available","2023 Expenditure","2023 Narrative","2024 Required","2024 Available","2024 Expenditure","2024 Narrative","2025 Required","2025 Available","2025 Expenditure","2025 Narrative","2026 Required","2026 Available","2026 Expenditure","2026 Narrative","2027 Required","2027 Available","2027 Expenditure","2027 Narrative","2028 Required","2028 Available","2028 Expenditure","2028 Narrative"
"Mongolia","UNSDCF 2023 - 2027","1","Human Development and Well-Being","1","Outcome 1 - By 2027, people in urban and rural areas, especially the most vulnerable and marginalised, equally realize their full human potential and benefit from inclusive, rights-based, gender- and shock-responsive health and nutrition, education, social protection, WASH and other services","1.2","Output 1.2 - Education system and institutions have the capacity to offer inclusive learning, including early childhood education, to all children and young people, life skills, comprehensive sexuality education and smooth transition from education to labour market, especially to the vulnerable, including in emergency situations","Yes","1.2.8","1.2.8 Enhanced Institutional capacity in higher education reform and policy framework, recognition of qualifications database","106444","-","2023-01-01","2027-12-31","Implementation","-","-","UNESCO","United Nations Educational, Scientific and Cultural Organisation","United Nations Educational, Scientific and Cultural Organisation","Mongolia Ministry of Education and Science","4.3 By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university.","4 Quality Education","Mongolia","Capacity Development/Technical Assistance","Appeal","","2 - Gender equality/ women’s empowerment is a significant objective","","1 - Limited contribution to realization of human rights","-","","1 - Contributes to sustaining peace empowerment in a limited way","","Youth","-",,"350000","90000","50000","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","150000","50000","50000","UNESCO had provided the technical support and policy advice to Mongolia on recognition of Qualifications in higher education. Mongolia is an active member of the regional body that that coordinate the regional and global conventions of recognition of qualifications in higher education. The institutional capacity of the Mongolia National Centre Education Accreditation (MNCEA) and Ministry of Education had been enhanced in accreditation and recognition of qualifications in tertiary education. Given the increased mobility of Mongolian students the accreditation and recognition of qualification issues had been very critical. The Mongolian higher education officials had been trained to ensure high quality higher education opportunities are available to everyone. It places a special focus on inclusion, the recognition of qualifications and quality assurance in Mongolia. From 2022-2023, the National Information Centre was established at the  Mongolia Accreditation body to process qualifications in higher education. The project was supported by the Korean Funds in Trust implemented by UNESCO. Mongolia is expected to ratify the Global Convention soon that establishes universal principles for fair, transparent and non-discriminatory recognition of higher education qualifications and qualifications giving access to higher education and offering avenues for further study and employment. A very successful first National Forum on higher education was held in Mongolia to  assess the achievements and challenges of the higher education sector in Mongolia. A final report of the forum was submitted to UNESCO. A major impact in 2023 was adoption of New Education Law that integrated the higher education provisions in the new law.  UNESCO promoted ICT mainstreaming in higher education the concept on virtual campus and virtual classrooms in Mongolia. ","50000","20000","","-","50000","20000","","-","50000","0","","-","50000","0","","-","","","","-"
"Afghanistan","United Nations Strategic Framework for Afghanistan","1","Sustained Essential Services","1","By the end of 2025, more people in Afghanistan, particularly the most marginalized, can equitably access essential services that meet minimum quality standards.","1.2","Output 1.2: Formal and non-formal public, private, and community-based education systems are better able to sustain and increase access to inclusive, safe, and quality education opportunities for girls, boys, youth, and adults — especially girls and young women — across all levels of education.","Yes","13","1.2.13 By end of 2023, education duty bearers and rights holders at national and sub-national level have increased capacity to plan for, implement and monitor a child friendly education environment and develop and monitor student learning outcomes.","115039","-","2023-07-01","2025-12-31","Implementation","-","-","UNICEF","United Nations Children's Fund","Asian Development Bank, European Commission, German National Committee for UNICEF, Global Education Coaltion, Global Partnership for Education, Swedish International Development Cooperation Agency, The World Bank, United Nations Children's Fund, United Nations Multi-Partner Trust Fund","Local and international NGOs","4.1 By 2030, ensure that all girls and boys complete free, equitable and quality primary and secondary education leading to relevant and effective learning outcomes.,4.2 By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education.,4.5 By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations.,4.a Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all.","4 Quality Education","KUNDUZ, PANJSHER, Eastern Region, UROZGAN, KANDAHAR, LOGAR, LAGHMAN, FARYAB, PAKTYA, KAPISA, PAKTIKA, JAWZJAN, BALKH, KHOST, GHAZNI, DAYKUNDI, HERAT, South Eastern Region, Southern Region, Northern Region, SAR-E-PUL, SAMANGAN, Afghanistan, North Eastern Region, BADGHIS, ZABUL, Western Region, GHOR, BADAKHSHAN, PARWAN, KABUL, Capital Region (Central), Central Highland Region, HELMAND, NOORISTAN, NANGARHAR, BAMYAN, NIMROZ, TAKHAR, FARAH, BAGHLAN, Maidan Wardak, KUNARHA","Direct Support/ Service Delivery","-","-","2 - Gender equality/ women’s empowerment is a significant objective"," Advocacy of equl right of education","2 - Significant contribution to realization of human rights","-","","-","-","-","-",,"42915258","25101656","17980195","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","2653750","2124265","1614892","   Inservice teacher development and support (TPS) remained a key priority. Based on a pilot initiative in 4 provinces and in-service teacher training courses in 16 provinces in early 2023, this training approach was further contextualized, adapted, and refined for replication on a larger scale. Follow 6-day training courses were conducted for 4503 (2285 females) primary school teachers from 16 provinces, focusing on effective pedagogy, lesson planning, classroom management, and assessment of/for learning. Further, a 6-day training course for 218 teachers (177 female and 41 male) was conducted in Herat and Paktya on classroom safety and security and social and emotional learning. These training courses helped fine-tune the strategy for site-based, modular, and integrated teacher training and support intervention to be rolled out at scale in early 2024. The integrated approach entails building capacities of headteachers, academic supervisors, teacher trainers, and school management shuras. 700 (150 females) headteachers from Kabul attended a 6-day training course. Whereas 993 (62 females) academic supervisors from Paktya, Laghman, Kapisa, Ghor and Badghis provinces attended 10-day training courses. Feedback from these courses will help refine the course design and materials, tailored toward creating a supportive environment for teachers and sustained improvement in teaching/learning. Significant progress was made by opening the Girls’ Access to Teacher Education (GATE) classes for 2,683 trainees in 15 provinces. However, a verbal decree, issued on 7 August 2023, to suspend/close the GATE classes constrained the programme implementation, affecting GATE classes in most of the provinces. The targeted advocacy contributed to the reopening of the face-to-face GATE classes for 1390 trainees in 8 provinces and self/distance learning, benefiting 758 students in 2 provinces. To improve the quality of instruction in CBE schools, training materials for teachers and SMSs were revised and the quality of the training manuals was improved. Finalized ready-to-print teacher training materials, both Dari and Pashto versions, are available and have been shared with CBE IPs. CBE IPs benefited from orientation training courses on the revised package. These training materials will be used to train CBE teachers across the country. Two ECE and ECD studies were commissioned in 2023. The ECE study focused on evaluating the effectiveness of the current ECE intervention and the ECD study on mapping existing practices. The Teacher Development and Support Forum (TDSF) brought together advance coordinated action and support on teacher development and support. Despite constraints, including the ban on female professionals and limitations for INGOs working in the education sector, TDSF continued functioning.              ","24685949","16799066","16365303","UNICEF, with Cambridge Education's support, conducted a baseline survey in 10 provinces in late 2023. The training approach was then contextualized and adapted for larger-scale replication, resulting in a comprehensive in-service programme. Training was divided into manageable modules, followed by coaching within schools. The training included teachers, headteachers, teacher educators, and School Management Shura (SMS) members, fostering a supportive school environment. UNICEF completed training for 3,471 teachers (1,410 male and 2,061 female), 619 headteachers (401 male and 218 female), and 370 senior teacher educators (329 male and 51 female) in 10 provinces. The programme will expand to 25 provinces, targeting approximately 34,000 teachers. The TDS intervention emphasizes practical, classroom-based learning, subject-specific pedagogy, and sustainability through ongoing support. By focusing on quality and expanding its reach, UNICEF aims to significantly impact student learning outcomes in Afghanistan.","15575559","6178325","","-","","","","-","","","","-","","","","-"
"Thailand","United Nations Sustainable Development Cooperation Framework","2","Human capital development and digital transformation & inclusion as key enablers that will drive Thailand's transformation towards a more sustainable, innovative, inclusive and resilient future","2","Human capital needed for social and inclusive development is improved through strengthening of institutions, partnerships and the empowerment of people.","3","Accessibility, responsiveness, and quality of public services as enablers for Thailand’s transformation are improved.","Yes","13","Policy engagement across the Ministry of Education and Ministry of Digital Economy and Society (MDES) facilitated as part of a creating a more aligned and enabling policy context for digital transformation in education","82458","-","2022-03-01","2023-12-31","Closed","-","-","UNESCO, UNICEF","United Nations Children's Fund, United Nations Educational, Scientific and Cultural Organisation","United Nations Children's Fund, United Nations Educational, Scientific and Cultural Organisation","Thailand Ministry of Digital Economy and Society, Thailand Ministry of Education, United Nations Children's Fund","4.1 By 2030, ensure that all girls and boys complete free, equitable and quality primary and secondary education leading to relevant and effective learning outcomes.,4.4 By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship.,4.5 By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations.,4.6 By 2030, ensure that all youth and a substantial proportion of adults, both men and women, and achieve literacy and numeracy.,4.7 By 2030, ensure that all learners acquire the knowledge and skills needed to promote sustainable development, including, among others, through education for sustainable development and sustainable lifestyles, human rights, gender equality, promotion of a culture of peace and nonviolence, global citizenship and appreciation of cultural diversity and of culture's contribution to sustainable development.,4.c By 2030, substantially increase the supply of qualified teachers, including through international cooperation for teacher training in developing countries, especially least developed countries and small island developing States.","4 Quality Education","Thailand","Data Collection and Analysis, Direct Support/ Service Delivery, Normative Support, Policy Advice and Thought Leadership, Capacity Development/Technical Assistance, Convening/Partnerships/Knowledge Sharing","-","-","1 - Contributes to gender equality/women’s empowerment in a limited way","","1 - Limited contribution to realization of human rights","-","","-","-","-","-",,"80000","80000","0","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","40000","40000","0","-","40000","40000","","-","","","","-","","","","-","","","","-","","","","-","","","","-"
"Sri Lanka","UNSDF 2018 - 2022","1","Driver 1: Towards improved data, knowledge management and evidence-based policy","1","By 2022, people in Sri Lanka benefit from improved data and knowledge management to address inequities and ensure inclusive and responsive decision making.” ","9","UNSDF Outcome 1 - Residual","Yes","13","Technically support the strengthening of the policy and action plan on Inclusive Education with a focus on diability-inclusion. ","60615","Socioeconomic Advisory Paper 
Focus Area 2.3. Securing sustained learning for all children and adolescents, preferably in schools 
","2021-01-01","2022-12-31","Implementation","-","-","UNICEF","United Nations Children's Fund","-","Sri Lanka Ministry of Education, Sri Lanka National Institute of Education, Sri Lanka State Ministry of Women and Child Development","4.a Build and upgrade education facilities that are child, disability and gender sensitive and provide safe, non-violent, inclusive and effective learning environments for all.","4 Quality Education","Sri Lanka","-","-","-","1 - Contributes to gender equality/women’s empowerment in a limited way","-","0 - Not expected to contribute to realization of human rights","-","-","-","-","-","-",,"0","0","0","","","","-","","","","-","","","","-","","","","-","","","","-","","","","UNICEF Sri Lanka Country Office participated in a regional mapping study on disability-inclusive education practices. This included a Sri Lanka country study, which will provide foundational data and evidence to inform policy design and implementation by the government in 2022.","","","","UNICEF: Post discussions with the relevant stakeholders at the MoE and NIE and in the light of the ongoing economic crisis and its limitations a decision was taken to review the Inclusive Education teacher training curriculum developed by UNICEF for the South Asia region to assess the suitability for use in pre-service and in-service teacher training. ","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-"
"Lao PDR","UNSDCF 2022 - 2026","1","People's Wellbeing","1","1 People's Wellbeing","3","1.3 Education","Yes","1.3.03","1.3.03 Education And Learning Enabling Environment","81056","This sub-output aims to strengthen the enabling environment of the sector by ensuring there is capacity at national and sub-national levels to better plan, manage, coordinate, resource and monitor to improve sector performance. It also aims to ensure that the education system is resilient and effectively responds to emergencies.  ","2022-01-01","2026-12-31","Implementation","-","-","UNICEF","United Nations Children's Fund","United Nations Children's Fund","Lao PDR Ministry of Education and Sport","4.1 By 2030, ensure that all girls and boys complete free, equitable and quality primary and secondary education leading to relevant and effective learning outcomes.,4.3 By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university.","4 Quality Education","Lao People's Democratic Republic","Policy Advice and Thought Leadership, Data Collection and Analysis, Capacity Development/Technical Assistance, Convening/Partnerships/Knowledge Sharing, Normative Support","-","-","2 - Gender equality/ women’s empowerment is a significant objective","","2 - Significant contribution to realization of human rights","-","","-","-","-","-",,"7681160","5719003","4862187","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","1316051","1076807","1076807","-","1898829","1898829","1898829","-","3234464","1886551","1886551","-","1231816","856816","","-","","","","-","","","","-","","","","-"
"Lao PDR","UNSDCF 2022 - 2026","1","People's Wellbeing","1","1 People's Wellbeing","3","1.3 Education","Yes","1.3.04","1.3.04 Systems Capacity For Delivery Of Quality Early Childhood And Basic Education","81059","This sub-output aims to strengthen the capacity of the MoES and key education service providers to support schools effectively and efficiently deliver quality education. It aims to ensure that schools have sufficient, qualified and committed teachers and school leaders; and that children have a conducive learning environment; and that there is effective monitoring of student learning outcomes with teachers equipped with knowledge and skills to provide immediate support to children lagging behind so that children, including adolescents complete the full cycle of basic education and are learning optimally.","2022-01-01","2026-12-31","Implementation","-","-","UNICEF","United Nations Children's Fund","United Nations Children's Fund","Lao PDR Ministry of Education and Sport","4.1 By 2030, ensure that all girls and boys complete free, equitable and quality primary and secondary education leading to relevant and effective learning outcomes.,4.2 By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education.,4.3 By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university.","4 Quality Education","Lao People's Democratic Republic","Policy Advice and Thought Leadership, Data Collection and Analysis, Capacity Development/Technical Assistance","-","-","2 - Gender equality/ women’s empowerment is a significant objective","","2 - Significant contribution to realization of human rights","-","","-","-","-","-",,"4697309","4087286","3617365","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","828874","930853","930853","-","1906387","1906387","1906387","-","1092048","1050046","780125","-","870000","200000","","-","","","","-","","","","-","","","","-"
"Philippines","United Nations Sustainable Development Cooperation Framework (2024-2028)","1","Human capital development, inclusion, resilience building","1","OC1 By 2028, all people, especially those at risk of being left behind, have increased resilience to economic, climatic, disaster, and public health risk through improved, equitable, and gender-responsive access to and utilization of quality social services, social protection, healthy habitat, and enhanced good governance and peace.","1.3","OU1.3 The Philippine education system has improved capacity to provide inclusive, resilient, safe, and quality learning environments at all education and training levels. ","Yes","1.3.04","Enhanced Capacities of the relevant government agencies  for the Implementation of the Complementary Pathways Programme and inclusive access to quality education among refugees and asylum seekers","154813","Protection mechanisms such as complementary pathways should be in place complemented with the capacity building of government officials to ensure the availability of support. Complementary Pathways programmes facilitates the social assimilation and self-reliance of refugees in the country.","2024-01-01","2027-12-31","Implementation","-","-","UNHCR","United Nations High Commissioner for Refugees","UNHCR Country Earmarked Contributions","Community and Family Services International","4.3 By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university.","4 Quality Education","Philippines","Capacity Development/Technical Assistance","-","-","3 - Gender equality/ women’s empowerment is the principal objective","","3 - Principal contribution is to the realization of human rights","2.4 OU2.4 Institutions and systems are enhanced to provide an enabling, rights-based, inclusive environment to address inequalities and support equal opportunities.","","0 - Not expected to contribute towards sustaining peace","","Refugees & Asylum Seekers","Vic Viernes dela Cruz",,"454512","111628","111628","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","113628","111628","111628","-","113628","","","-","113628","","","-","113628","","","-","","","","-"
"Philippines","United Nations Sustainable Development Cooperation Framework (2024-2028)","1","Human capital development, inclusion, resilience building","1","OC1 By 2028, all people, especially those at risk of being left behind, have increased resilience to economic, climatic, disaster, and public health risk through improved, equitable, and gender-responsive access to and utilization of quality social services, social protection, healthy habitat, and enhanced good governance and peace.","1.3","OU1.3 The Philippine education system has improved capacity to provide inclusive, resilient, safe, and quality learning environments at all education and training levels. ","Yes","1.3.05","Early Childhood Education","154709","Duty bearers' capacities are strengthened to support 3-5 years old children, especially the most vulnerable, in acquiring development and foundational skills in holistic ECE services and ensuring their smooth transition to Grade 1. ","2024-03-01","2028-12-31","Implementation","-","-","UNICEF","United Nations Children's Fund","Global Thematic - Humanitarian Response, Global Thematic Funding, Korean National Committee for UNICEF, UNICEF Education Thematic Fund, UNICEF Private Sector Fundraising, United Nations Children's Fund","Government of Philippines, Non Governmental Organizations, Philippines Civil Society Organizations, United Nations Children's Fund","4.1 By 2030, ensure that all girls and boys complete free, equitable and quality primary and secondary education leading to relevant and effective learning outcomes.,4.2 By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education.","4 Quality Education","Philippines","Normative Support, Convening/Partnerships/Knowledge Sharing, Other (including coordination), Direct Support/ Service Delivery, Support Functions, Data Collection and Analysis, Policy Advice and Thought Leadership, Capacity Development/Technical Assistance","-","-","1 - Contributes to gender equality/women’s empowerment in a limited way","","3 - Principal contribution is to the realization of human rights","-","","1 - Contributes to sustaining peace empowerment in a limited way","","Persons With Disabilities, Children , Women & Girls","Frederich Christian Tan",,"5727270","336730","336730","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","1145454","336730","336730","-","1145454","","","-","1145454","","","-","1145454","","","-","1145454","","","-"
"Lao PDR","UNSDCF 2022 - 2026","1","People's Wellbeing","1","1 People's Wellbeing","3","1.3 Education","Yes","1.3.06","1.3.06 Capacity Development for Education (CapED) in Lao PDR: Capacity Development Support for Teacher Education in Lao PDR","81179","The CapED Teacher Education programme is aimed at improving the quality of the teaching workforce from preschool up to secondary education in Lao PDR through the following interventions:
(i) At the upstream level, the development and implementation of a comprehensive national teacher policy, and the improvement of TEMIS including database system on INSET
(ii) At the midstream level, support to institutions providing pre- and in-service teacher training, particularly teacher training colleges and provincial teacher development centres, and targeted support to teachers and teacher educators in promoting girls' participation and achievements in STEM subjects and blended learning modalities.  ","2022-01-01","2025-12-31","Implementation","-","-","UNESCO","United Nations Educational, Scientific and Cultural Organisation","United Nations Educational, Scientific and Cultural Organisation","Lao PDR Ministry of Education and Sport","4.2 By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education.,4.5 By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations.,4.c By 2030, substantially increase the supply of qualified teachers, including through international cooperation for teacher training in developing countries, especially least developed countries and small island developing States.","4 Quality Education","Lao People's Democratic Republic","Normative Support, Policy Advice and Thought Leadership, Data Collection and Analysis, Capacity Development/Technical Assistance, Direct Support/ Service Delivery","-","-","2 - Gender equality/ women’s empowerment is a significant objective","-","2 - Significant contribution to realization of human rights","-","-","-","-","-","-",,"1200000","600000","242347","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","300000","300000","","-","300000","300000","242347","-","300000","0","","-","300000","0","","-","","","","-","","","","-","","","","-"
"Lao PDR","UNSDCF 2022 - 2026","1","People's Wellbeing","1","1 People's Wellbeing","3","1.3 Education","Yes","1.3.07","1.3.07 Capacity Development for Education (CapED) in Lao PDR: Education Response to the COVID-19 Crisis","81183","The CapED COVID-19 programme is aimed at supporting the MoES to enhance teachers' capacities in applying mixed-mode/blended approach and technologies to ensure the continuity of learning and the quality of pedagogy that is innovative and engaging, with a view to strengthening its education system to be more inclusive and resilient to crises. The main interventions are 
(1) Development of national capacity on blended learning modalities for teacher education in response to COVID-19 school closures and beyond, and 
(2) Enhancement of digital resilience through competency-based teacher training reforms to facilitate ICT-pedagogy integration","2022-01-01","2022-04-30","Closed","-","-","UNESCO","United Nations Educational, Scientific and Cultural Organisation","United Nations Educational, Scientific and Cultural Organisation","Lao PDR Ministry of Education and Sport","4.c By 2030, substantially increase the supply of qualified teachers, including through international cooperation for teacher training in developing countries, especially least developed countries and small island developing States.","4 Quality Education","Lao People's Democratic Republic","Normative Support, Policy Advice and Thought Leadership, Data Collection and Analysis, Capacity Development/Technical Assistance, Direct Support/ Service Delivery","-","-","2 - Gender equality/ women’s empowerment is a significant objective","","2 - Significant contribution to realization of human rights","-","","-","-","-","-",,"70000","70000","0","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","70000","70000","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-"
"Lao PDR","UNSDCF 2022 - 2026","1","People's Wellbeing","1","1 People's Wellbeing","3","1.3 Education","Yes","1.3.08","1.3.08 Technical Advice and capacity development to promote education for sustainable development to achieve SDG 4.7 through developing Education for Sustainable Development Country initiative  from 2022 to 2030;","81203","Techncial advice to implement the ESD Road Map to develop country level initiative on ESD in Lao PDR. -	The “Education Strategy to 2025, Vision to 2030 and Education and Sports Development Plan ESSDP (2016-2020) and (2021-2025), issued by the MOES, recognizes the need for “Sustainable Development” Even though, Laos doesn’t have obvious policies related to Education for Sustainable Development (ESD); however in many of the government policy documents such in National Social-Economic Development Plan and the Party resolution, the government tries to address ESD. A priority for MOES is to integrate ESD into curriculum and learning and teaching process.","2022-01-01","2024-12-30","Implementation","-","-","UNESCO","United Nations Educational, Scientific and Cultural Organisation","United Nations Educational, Scientific and Cultural Organisation","Lao PDR Ministry of Education and Sport","4.7 By 2030, ensure that all learners acquire the knowledge and skills needed to promote sustainable development, including, among others, through education for sustainable development and sustainable lifestyles, human rights, gender equality, promotion of a culture of peace and nonviolence, global citizenship and appreciation of cultural diversity and of culture's contribution to sustainable development.","4 Quality Education","Lao People's Democratic Republic","Normative Support, Policy Advice and Thought Leadership, Data Collection and Analysis, Capacity Development/Technical Assistance, Direct Support/ Service Delivery","-","-","2 - Gender equality/ women’s empowerment is a significant objective","","2 - Significant contribution to realization of human rights","-","","-","-","-","-",,"17593","17593","12593","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","5000","5000","","-","12593","12593","12593","-","","","","-","","","","-","","","","-","","","","-","","","","-"
"Philippines","United Nations Sustainable Development Cooperation Framework (2024-2028)","1","Human capital development, inclusion, resilience building","1","OC1 By 2028, all people, especially those at risk of being left behind, have increased resilience to economic, climatic, disaster, and public health risk through improved, equitable, and gender-responsive access to and utilization of quality social services, social protection, healthy habitat, and enhanced good governance and peace.","1.3","OU1.3 The Philippine education system has improved capacity to provide inclusive, resilient, safe, and quality learning environments at all education and training levels. ","Yes","1.3.09","Governance capacity of  education systems enhanced through improved data management and procurement","155089","This is technical and procurement support to DepEd","2027-01-01","2028-12-31","Pipeline","-","-","UNDP","United Nations Development Programme","Philippines Department of Education","Philippines Department of Education, United Nations Development Programme","4.3 By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university.","4 Quality Education","Philippines","Data Collection and Analysis, Capacity Development/Technical Assistance, Policy Advice and Thought Leadership, Direct Support/ Service Delivery","-","-","2 - Gender equality/ women’s empowerment is a significant objective","","1 - Limited contribution to realization of human rights","1.3 OU1.3 The Philippine education system has improved capacity to provide inclusive, resilient, safe, and quality learning environments at all education and training levels. ","","0 - Not expected to contribute towards sustaining peace","","Youth, Other","Lyndon Pajaro, Kathleen Ivy Custodio",,"0","0","0","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-"
"Bangladesh","United Nations Sustainable Development Cooperation Framework 2022 - 2026","1","Strategic Priority 1: Inclusive and Sustainable Economic Development","1","Outcome 1: By 2026 people, more people in Bangladesh, particularly the most vulnerable and marginalized from all gender and social groups and those from lagging districts benefit from sustainable livelihood and decent work opportunities resulting from responsible, inclusive, sustainable, green and equitable economic development.","1.3 ","1.3 Improved resilience and sustainability of CMSMES including the ones with large concentration of women and youths through technology adoption, business models innovation and access to financial and non-financial business development services, knowledge and resources","Yes","1.3.1.","Strengthen the capacity of literacy educators through training  and adaptation and support for blended education  that creates enabling environment for entrepreneurship, innovation, and sustainable  engagement","87754","-","2022-01-01","2026-12-31","Implementation","-","-","UNESCO","United Nations Educational, Scientific and Cultural Organisation","United Nations Educational, Scientific and Cultural Organisation, United Nations High Commissioner for Refugees","Bangladesh Ministry of Education, Bangladesh Ministry of Primary and Mass Education","4.4 By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship.,4.6 By 2030, ensure that all youth and a substantial proportion of adults, both men and women, and achieve literacy and numeracy.","4 Quality Education","Rangpur, Chittagong, Bangladesh","Capacity Development/Technical Assistance","Emergency","Project focuses on responding immediate response.","3 - Gender equality/ women’s empowerment is the principal objective","Narrowing gender inequalities, transforming gender norms, or strengthening the empowerment of women and girls is the main reason.","2 - Significant contribution to realization of human rights","-","Project makes a substantial contribution towards the realization of human rights.","3 - Sustaining Peace is the principal objective","Peace building is main moto.","Women & Girls, Peasants & Rural Workers, Children , Refugees & Asylum Seekers, Youth, Persons With Disabilities, Minorities, Indigenous Peoples","M. Shahidul Islam",,"124039","64039","64039","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","20000","20000","20000","Provided technical and capacity-building support to national stakeholders, artists, and the community to safeguard cultural heritage to ensure sustainable livelihoods and developed pilot creative industries mapping (Crafts and music) to identify the opportunities and challenges to ensure sustainable livelihood and economic development based on creative industries.  ","20000","18000","18000","Developed integrated literacy and livelihood skills training materials for youth and adults targeting marginalized and crisis-affected populations.","26039","26039","26039","A comprehensive adult literacy package has been developed and piloted with 50 learners (Female: 30  Male 20) aged between 18-35 years living in Ukhiya upazila of Cox's Bazar district. It is now being actively implemented by various agencies to enhance the skills of marginalized and crisis-affected adolescents, youth, and young adults, equipping them for both self-employment and wage employment.","26000","0","","-","32000","0","","-","","","","-","","","","-"
