Country,Plan name,Strategic priority code,Strategic priority,Outcome code,Outcome,Output code,Output,Sub-Output publication status,Sub-Output code,Sub-Output,ID,Description,Start date,End date,Status,Joint Programmes / Initiatives names,Joint Programmes / Initiatives types,Agency abbreviations,Agencies,Contributing partners,Implementation partners,SDG Targets,SDG Goals,Geography,QCPR function,Humanitarian marker,Humanitarian marker narrative,Gender marker,Gender marker narrative,Human rights marker,Suboutput also contributes to the following outputs,Human rights marker narrative,Sustaining peace marker,Sustaining peace marker narrative,LNOB groups targeted,Focal users,Non Monetary Assistance,Total required resources,Total available resources,Total expenditure resources,2016 Required,2016 Available,2016 Expenditure,2016 Narrative,2017 Required,2017 Available,2017 Expenditure,2017 Narrative,2018 Required,2018 Available,2018 Expenditure,2018 Narrative,2019 Required,2019 Available,2019 Expenditure,2019 Narrative,2020 Required,2020 Available,2020 Expenditure,2020 Narrative,2021 Required,2021 Available,2021 Expenditure,2021 Narrative,2022 Required,2022 Available,2022 Expenditure,2022 Narrative,2023 Required,2023 Available,2023 Expenditure,2023 Narrative,2024 Required,2024 Available,2024 Expenditure,2024 Narrative,2025 Required,2025 Available,2025 Expenditure,2025 Narrative,2026 Required,2026 Available,2026 Expenditure,2026 Narrative,2027 Required,2027 Available,2027 Expenditure,2027 Narrative,2028 Required,2028 Available,2028 Expenditure,2028 Narrative
Mongolia,UNDAF 2017-2022,1.0,SP 1 Inclusive growth and sustainable management of natural resources,1.0,Outcome 1.1 Promoting inclusive growth and sustainable management of natural resources,3,Output 1.1.3 - Protection of ecosystem services that support the livelihoods of the rural poor and vulnerable is strengthened.,Yes,1.1.3.2,1.1.3.2 - Ecosystem based Adaptation approach to maintaining water security in critical water catchments in Mongolia,22075,To maintain the water provisioning services supplied by mountain and steppe ecosystems by internalizing climate change risks within land and water resource management regime.,2017-01-01,2018-01-31,Closed,-,-,UNDP,United Nations Development Programme,Adaptation Fund; United Nations Development Programme,MON MoET,"13.2 Integrate climate change measures into national policies, strategies and planning.,15.1 By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements.",13 Climate Action; 15 Life on Land,Uvs; Mongolia; Dornod; ,Normative Support; Data Collection and Analysis; Capacity Development/Technical Assistance,-,-,2 - Gender equality/women's empowerment is a significant objective,-,2 - Significant contribution to realization of human rights,-,-,-,-,-,-,,683374.92,648844.92,595677.56,341687.46,299071.02,245505.04,-,670813.0,492142.49,362060.94,-,12561.92,9148.15,7803.04,-,341687.46,282111.6,247280.34,-,341687.45999999996,270283.71,198434.67,-,341687.45999999996,241685.01,213446.93,-,341687.45999999996,241129.4,186228.45,-,341687.45999999996,249953.82,217142.78,-,341687.45999999996,297787.28,274466.07,-,341687.45999999996,324603.09,250334.74,-,,,,-,,,,-,,,,-
Viet Nam,Viet Nam One Strategic Plan 2017-2021 (OSP),1.0,FOCUS AREA 1: INVESTING IN PEOPLE,1.0,"Outcome 1.1 - Poverty and Vulnerability Reduction: By 2021, all people benefit from inclusive and equitable social protection systems and poverty reduction services, which will reduce multidimensional",3,"Output 1.1.3 - Output 1.1.1 (RG4) Expanded, more inclusive, equitable and shock-responsive social protection based on a lifecycle approach and universal floor coverage, with focus on vulnerable women, migrants, children in need of special protection, EM and rural areas. [Note: this is the same as output 1.1.1 under RG1]",Yes,1.1.3.42,"1.1.3.42 - Key Activity 1.1.3.13. Conduct in-depth gender analysis of national policies and institutional frameworks on CC-related sectors (such as DRR, agriculture, water, energy and so on) to identify gaps and entry points for gender mainstreaming",25005,"The activity includes gender review of National Strategy on Agriculture and Rural Development for the period of 2010 - 2020, National Plan on Agriculture and Rural Development for the period of 2016 - 2020and mainstream gender on these two policies for the coming period. It also includes the gender impact assessment for the National Target Programme for New Rural Development for the period of 2010-2020.",2019-06-01,2020-12-31,Implementation,-,-,UN Women,UN Women,Non-core funds,MARD,"5.5 Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life,5.a Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws.",5 Gender Equality,Viet Nam,Capacity Development/Technical Assistance,-,-,3 - Gender equality/women's empowerment is the principal objective,-,1 - Limited contribution to realization of human rights,-,-,-,-,-,-,,120000.0,120000.0,22000.0,60000.0,42251.61,33664.3,-,60000.0,49958.75,38225.81,-,60000.0,37810.14,27800.82,-,75000.0,55764.77,49144.73,-,60000.0,34211.77,28295.35,-,45000.0,41385.42,34350.55,-,60000.0,49072.22,40977.67,-,60000.0,50197.09,38215.33,-,60000.0,49008.36,42036.68,-,60000.0,54200.34,48610.75,-,,,,-,,,,-,,,,-
India,United Nations Development Assistance Framework,1.0,Strategic Priority 1 - Poverty and Urbanisation,1.0,Outcome 1.1 - Poverty and Urbanisation,4,"Output 1.1.4 - Improved planning, management and operation of cities in particular municipal services",Yes,1.1.4.4,"1.1.4.4 - Provide technical advisory for sustainable city planning and management with particular focus on low carbon and clean municipal services (waste, water, sanitation, energy)",29522,-,2018-01-01,2022-12-31,Implementation,-,-,UN-HABITAT; UNIDO,United Nations Human Settlement Programme; United Nations Industrial Development Organization,The Global Environment Facility,Bhopal Municipal Corporation; Guntur Municipal Corportaion; Jaipur Municipal Corporation; Ministry of Housing and Urban Affairs; Mysore Municipal Corporation; Vijayawada Municipal Corporation,"11.1 By 2030, ensure access for all to adequate, safe and affordable housing and basic services and upgrade slums.,11.3 By 2030, enhance inclusive and sustainable urbanization and capacity for participatory, integrated and sustainable human settlement planning and management in all countries.,13.2 Integrate climate change measures into national policies, strategies and planning.",11 Sustainable Cities and Communities; 13 Climate Action,India; Bhopal; Jaipur; Guntur; Mysore; ,-,-,-,1 - Contributes to gender equality/women's empowerment in a limited way,-,1 - Limited contribution to realization of human rights,-,-,-,-,-,-,,8700000.0,8700000.0,11251165.0,1740000.0,1532632.7,1265072.03,-,1740000.0,1549597.9,1087900.88,-,500000.0,355029.91,281651.61,-,1700000.0,1517356.0,995822.55,-,3000000.0,2535480.76,2151411.81,-,3000000.0,2296006.3,2099420.47,"The Sustainable Cities Integrated Approach Pilot (SCIAP) project in India is developed and being implemented by UNIDO and UN-Habitat, in partnerships with the Ministry of Housing and Urban Affairs (MoHUA) of the Government of India. It is funded by GEF-6 and is being piloted in Bhopal, Guntur, Jaipur, Mysore and Vijayawada. The main goal is to infuse sustainability strategies into urban planning and management at the city level and create an enabling climate for investments in green infrastructure that would reduce greenhouse gas emissions, improve service delivery and enhance the quality of living for all citizens, thereby building resilience in the cities.
Under UNIDO Component of the joint UNIDO-UN Habitat Sustainable Cities Integrated Approach Pilot Project, (SCIAP project, funded by GEF, implemented with MoHUA), UNIDO provides  technical support on water, waste and waste water management, including monitoring and reporting, and climate smart capital budgetting and co-funding for select low carbon pilot projects in five target cities, respectively Bhopal, Guntur, Jaipur,  Mysore and Vijayawada.",500000.0,419141.17,340240.54,"Continued implementation of the Sustainable Cities Integrated Approach Pilot (SCIAP) project in India funded by GEF-6 and is being implemented in partnership with UNIDO and the Ministry of Housing and Urban Affairs (MoHUA) in Bhopal, Guntur, Jaipur, Mysore and Vijayawada. The main goal is to infuse sustainability strategies into urban planning and management at the city level and create an enabling climate for investments in green infrastructure that would reduce greenhouse gas emissions, improve service delivery and enhance the quality of living for all citizens, thereby building resilience in the cities. (UN-Habitat)",1740000.0,1496807.33,986232.6,-,1740000.0,1499956.31,1182685.94,-,1740000.0,1565798.7,1163556.78,-,,,,-,,,,-,,,,-
Timor-Leste,United Nations Sustainable Development Cooperation Framework,1.0,"NUTRITION, FOOD SECURITY AND SUSTAINABLE AGRICULTURE",1.0,"By 2025, nutrition, food security and agricultural productivity have improved for all, irrespective of the individual ability, gender, age, socio-economic status and geographical location",1.1(Sub-outcome) ,"Nutrition, access to water and sanitation ",Yes,1.1.6,1.1.6 Behaviour promotion and demand creation for households level safe water management and empowerment of frontline health workers and establishing stable supply chain system ,8804,"1.1.6 Behaviour promotion and demand creation for households level safe water management and empowerment of frontline health workers and establishing stable supply chain system 

Implementing Partners: Ministry of Health, bilateral and others",2021-01-01,2025-12-31,Implementation,-,-,UNICEF; WFP; WHO,United Nations Children's Fund; United Nations World Food Programme; World Health Organization,United Nations Children's Fund; United Nations Development Programme; United Nations World Food Programme; WHO Flexible Fund-Assessed Contributions; World Health Organization,Timor-Leste Ministry of Health,"2.1 By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round.,6.1 By 2030, achieve universal and equitable access to safe and affordable drinking water for all.,6.2 By 2030, achieve access to adequate and equitable sanitation and hygiene for all and end open defecation, paying special attention to the needs of women and girls and those in vulnerable situations.",2 Zero Hunger; 6 Clean Water and Sanitation,Timor-Leste,Normative Support; Direct Support/ Service Delivery; Convening/Partnerships/Knowledge Sharing; Data Collection and Analysis; Other (including coordination); Capacity Development/Technical Assistance; Policy Advice and Thought Leadership; Support Functions,-,-,1 - Contributes to gender equality/women's empowerment in a limited way,,2 - Significant contribution to realization of human rights,-,,2 - Sustaining Peace is a significant objective,,-,-,,1830018.0,1409020.0,515018.0,366003.6,305784.21,236635.69,-,366003.60000000003,326835.19,281200.79,-,366003.60000000003,304364.21,266697.6,-,366003.6,289010.79,258705.76,-,366003.6,276378.67,230394.6,-,560000.0,437853.83,413063.76,-,578878.0,445727.39,298759.03,-,441140.0,332096.57,274860.36,-,150000.0,102059.54,70200.11,-,100000.0,87226.47,59133.68,-,,,,-,,,,-,,,,-
Pacific,United Nations Sustainable Development Cooperation Framework,1.0,"PLANET: Ensuring Inclusive Resilience to Shocks, Disasters and Climate Change.",1.0,"By 2027, people, communities and institutions are more empowered and resilient to face diverse shocks and stresses, especially  related to climate variability impacts, and ecosystems and biodiversity are better protected, managed and restored.",1,"1.1.1 Strengthened institutional capacities, mechanisms,  policies, knowledge and skills to promote community-led biodiversity conservation, sustainable use of natural resources and improve ecosystems, in line with UN climate and environment-related conventions",Yes,120,"RMI 123Reduce the threats from Invasive Alien Species (IAS) to terrestrial, freshwater and marine biodiversity in the Pacific by developing and implementing comprehensive national and regional IAS management frameworks",115600,Strengthening National and Regional Capacities to Reduce the Impact of Invasive Alien Species on Globally Significant Biodiversity,2023-01-01,2024-12-31,Implementation,-,-,UNEP,United Nations Environment Programme,Global Environment Facility - Capacity Building Initiative for Transparency,Secretariat of the Pacific Regional Environment Programme; United Nations Environment Programme,"15.b Mobilize significant resources from all sources and at all levels to finance sustainable forest management and provide adequate incentives to developing countries to advance such management, including for conservation and reforestation.",15 Life on Land,Marshall Islands,Capacity Development/Technical Assistance,-,-,1 - Contributes to gender equality/women's empowerment in a limited way,,2 - Significant contribution to realization of human rights,-,,-,-,-,-,,0.0,0.0,0.0,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,Ongoing. Expect to be completed technically on Apr. ’25. No major challenges. In process as planned. ,,,,-,,,,-,,,,-,,,,-,,,,-
Timor-Leste,United Nations Sustainable Development Cooperation Framework,6.0,SUSTAINABLE MANAGEMENT OF NATURAL RESOURCES AND RESILIENCE TO CLIMATE CHANGE,6.0,"By 2025, national and sub-national institutions and communities (particularly at risk populations including women and children) in Timor-Leste are better able to manage natural resources and achieve enhanced resilience to climate change impacts, natural and human-induced hazards, and environmental degradation, inclusively and sustainably",6.3 (sub-outcome),Terrestrial and Ocean Resources  Sustainable Management,Yes,12.1,6.3.7 Deliver Net-Zero water supply services and resource recovery for sanitation,181913,6.3.7 Deliver Net-Zero water supply services and resource recovery for sanitation,2025-01-01,2025-12-31,Implementation,-,-,UNICEF,United Nations Children's Fund,Korea International Cooperation  Agency,"Timor-Leste Ministry of Health; Timor-Leste Ministry of Higher Eduation, Science and Culture; Timor-Leste Ministry of Justice; Timor-Leste Ministry of Public Works","6.1 By 2030, achieve universal and equitable access to safe and affordable drinking water for all.,6.2 By 2030, achieve access to adequate and equitable sanitation and hygiene for all and end open defecation, paying special attention to the needs of women and girls and those in vulnerable situations.",6 Clean Water and Sanitation,Dili; Lautém; Viqueque; Timor-Leste,Capacity Development/Technical Assistance,-,-,2 - Gender equality/women's empowerment is a significant objective,-,2 - Significant contribution to realization of human rights,-,-,-,-,-,-,,252000.0,252000.0,0.0,252000.0,213859.3,179027.87,-,252000.0,175231.02,120658.37,-,252000.0,195841.82,169229.63,-,252000.0,239400.0,202145.6,-,252000.0,198170.27,169343.59,-,1314609.05,1041216.66,882132.69,-,1855511.79,1699409.06,1227065.04,-,992661.33,743735.36,629466.75,-,6206694.6,4697657.58,3987721.71,-,252000.0,207860.26,160917.84,-,,,,-,,,,-,,,,-
Indonesia,UNPDF 2016-2020,1.0,Strategic Priority 1 - 1,2.0,Outcome 1.2 - Outcome 2 - Equitable access to social services and social protection,8,Output 1.2.3 - Water and Sanitation,Yes,1.2.3.2,1.2.3.2 - Water Safety Plans,19923,-,2018-05-17,2018-09-29,Finalisation,-,-,WHO,World Health Organization,Government of Denmark,Indonesia Ministry of Health; Indonesia Ministry of National Development Planning (BAPPENAS),"6.6 By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes.",6 Clean Water and Sanitation,Indonesia,Capacity Development/Technical Assistance,-,-,1 - Contributes to gender equality/women's empowerment in a limited way,-,1 - Limited contribution to realization of human rights,-,-,-,-,-,-,,2500000.0,2400000.0,2400000.0,2500000.0,1769566.42,1351395.36,-,2500000.0,2221699.83,2049836.83,-,2500000.0,2258885.94,1532859.25,-,2500000.0,1915273.41,1638272.27,-,2500000.0,2135776.16,1708657.23,-,2500000.0,1825671.02,1451486.22,-,2500000.0,2115809.06,1776845.1,-,2500000.0,2260983.94,2008335.93,-,2500000.0,2080306.97,1623366.19,-,2500000.0,2081321.86,1922106.16,-,,,,-,,,,-,,,,-
Indonesia,UNPDF 2016-2020,1.0,Strategic Priority 1 - 1,2.0,Outcome 1.2 - Outcome 2 - Equitable access to social services and social protection,8,Output 1.2.3 - Water and Sanitation,Yes,1.2.3.3,1.2.3.3 - Improve access to clean water for remote and vulnerable communities,19924,-,2018-01-10,2019-11-15,Finalisation,-,-,UNDP,United Nations Development Programme,Government of Australia,East Nusa Tenggara Province Government; Indonesia Ministry of Health,"6.2 By 2030, achieve access to adequate and equitable sanitation and hygiene for all and end open defecation, paying special attention to the needs of women and girls and those in vulnerable situations.",6 Clean Water and Sanitation,Indonesia; ,-,-,-,-,-,-,-,-,-,-,-,-,,1200000.0,1200000.0,1200000.0,600000.0,493016.93,437562.09,-,600000.0,480804.17,453160.33,-,500000.0,428982.5,301616.99,-,700000.0,531766.15,427688.75,-,600000.0,466317.38,399325.47,-,600000.0,478104.28,434257.66,-,600000.0,465179.95,381977.76,-,600000.0,570000.0,529221.52,-,600000.0,466645.23,339062.86,-,600000.0,551034.39,477233.01,-,,,,-,,,,-,,,,-
Philippines,UN Socioeconomic and Peacebuilding Framework for COVID-19 Recovery in the Philippines 2020-2023,2.0,Prosperity and Planet,2.0,"Urbanization, economic growth, and climate change actions are converging for a resilient, equitable, and sustainable development path for communities.",8,Output 8: Untapped potential for agriculture-based inclusive growth and sustainable agri-food systems effectively leveraged.,Yes,13,Enhancing Results-based Monitoring and Evaluation Through Innovative ICT Solutions: Linking Upland Farmers to Market and Improving Municipal Waters Governance,65314,Support for the development of models and solutions for effective monitoring and reporting of results of rural transformation initiatives through the application of information and communication technologies (ICT) that will influence national policy and programme development.,2020-12-20,2022-11-30,Closed,-,-,FAO,Food and Agriculture Organization of the United Nations,International Fund for Agricultural Development,Philippines Department of Agriculture,"2.3 By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and nonfarm employment.,2.4 By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality.,14.2 By 2020, sustainably manage and protect marine and coastal ecosystems to avoid significant adverse impacts, including by strengthening their resilience, and take action for their restoration in order to achieve healthy and productive oceans.,14.4 By 2020, effectively regulate harvesting and end overfishing, illegal, unreported and unregulated fishing and destructive fishing practices and implement science-based management plans, in order to restore fish stocks in the shortest time feasible, at least to levels that can produce maximum sustainable yield as determined by their biological characteristics.,17.9 Enhance international support for implementing effective and targeted capacity-building in developing countries to support national plans to implement all the sustainable development goals, including through North-South, South-South and triangular cooperation.",2 Zero Hunger; 14 Life Below Water; 17 Partnerships for the Goals,Region XIII; Cordillera Administrative Region; Region XI; Philippines,Capacity Development/Technical Assistance; Convening/Partnerships/Knowledge Sharing; Normative Support; Policy Advice and Thought Leadership,-,-,2 - Gender equality/women's empowerment is a significant objective,,-,8 Output 8: Untapped potential for agriculture-based inclusive growth and sustainable agri-food systems effectively leveraged.,-,-,-,-,Jasmine Magtibay,,499789.0,499989.0,439776.0,166596.33333333334,132956.81,97883.76,-,166596.33333333334,146476.99,109952.63,-,166596.33333333334,139064.7,93408.78,-,166596.33333333334,140457.56,118070.66,-,55789.0,37698.54,30134.5,-,283000.0,257396.16,212822.13,-,161000.0,136576.15,116899.63,-,166596.33333333334,129782.61,102690.29,-,166596.33333333334,130774.36,90295.39,-,166596.33333333334,141023.77,110392.07,-,,,,-,,,,-,,,,-
Pacific,United Nations Sustainable Development Cooperation Framework,2.0,"PEOPLE:  Ensuring Prosperity, Inclusivity and Well-being for all",2.0,"By 2027, more people, particularly those at risk of being left behind, benefit from more equitable access to resilient, and gender-responsive, quality basic services, food security/nutrition and social protection systems.",23,"2.4.2 Strengthened institutional capacities, mechanisms and policies on water, sanitation, and hygiene, to increase access to save, affordable and equitable WASH services, including in educational settings.",Yes,13006,"KIR 15 [EP.0050] To address severe drought conditions in Kiribati through interventions focused on enhancing water security, ensuring equitable access to clean water, and fostering social & behavior changes for safe hygiene practices.",166980," The project aims to address severe drought conditions in Kiribati through interventions focused on enhancing water security, ensuring equitable access to clean water, and fostering social & behavior changes for safe hygiene practices.

Leveraging the International Organization for Migration's (IOM) expertise and operational capacities in the Pacific region, the intervention will pivot towards prioritizing resilience-building measures, early recovery, and disaster risk reduction strategies, aligned with the Early Recovery, Risk Reduction, and Resilience (ER4) framework. IOM presence in the region will enable a strategic entry into Kiribati to address the worsening drought situation with initial emphasis on water security, especially safe water storage, treatment, and driving social & behavior change. IOM's interventions aim to bolster community self-reliance, preparing them to mitigate and respond to hazards & disaster events through capacity-building and resilience-building measures.

IOM's evidence-based, risk-informed approach will focus on fortifying early warning systems, improving disaster preparedness, and strengthening first-responder capabilities. These efforts are vital in reinforcing national disaster risk management capacities and fostering resilience within at-risk communities to promote self-reliance.",2024-04-22,2026-04-21,Implementation,-,-,IOM,International Organization for Migration,United States Agency for International Development Bureau for Humanitarian Assistance,Kiribati Ministry in Assistance to the President; United Nations Office for the Coordination of Humanitarian Affairs,"6.1 By 2030, achieve universal and equitable access to safe and affordable drinking water for all.,6.4 By 2030, substantially increase water-use efficiency across all sectors and ensure sustainable withdrawals and supply of freshwater to address water scarcity and substantially reduce the number of people suffering from water scarcity.",6 Clean Water and Sanitation,Kiribati,Direct Support/ Service Delivery,-,-,1 - Contributes to gender equality/women's empowerment in a limited way," aims to address severe drought conditions in Kiribati through interventions focused on enhancing water security, ensuring equitable access to clean water, and fostering social & behavior changes for safe hygiene practices. Leveraging the International Organization for Migration's (IOM) expertise and operational capacities in the Pacific region, the intervention will pivot towards prioritizing resilience-building measures, early recovery, and disaster risk reduction strategies, aligned with the Early Recovery, Risk Reduction, and Resilience (ER4) framework. IOM presence in the region will enable a strategic entry into Kiribati to address the worsening drought situation with initial emphasis on water security, especially safe water storage, treatment, and driving social & behavior change. IOM's interventions aim to bolster community self-reliance, preparing them to mitigate and respond to hazards & disaster events through capacity-building and resilience-building measures.  ​  IOM's evidence-based, risk-informed approach will focus on fortifying early warning systems, improving disaster preparedness, and strengthening first-responder capabilities. These efforts are vital in reinforcing national disaster risk management capacities and fostering resilience within at-risk communities to promote self-reliance.",3 - Principal contribution is to the realization of human rights,-," aims to address severe drought conditions in Kiribati through interventions focused on enhancing water security, ensuring equitable access to clean water, and fostering social & behavior changes for safe hygiene practices. Leveraging the International Organization for Migration's (IOM) expertise and operational capacities in the Pacific region, the intervention will pivot towards prioritizing resilience-building measures, early recovery, and disaster risk reduction strategies, aligned with the Early Recovery, Risk Reduction, and Resilience (ER4) framework. IOM presence in the region will enable a strategic entry into Kiribati to address the worsening drought situation with initial emphasis on water security, especially safe water storage, treatment, and driving social & behavior change. IOM's interventions aim to bolster community self-reliance, preparing them to mitigate and respond to hazards & disaster events through capacity-building and resilience-building measures.  ​  IOM's evidence-based, risk-informed approach will focus on fortifying early warning systems, improving disaster preparedness, and strengthening first-responder capabilities. These efforts are vital in reinforcing national disaster risk management capacities and fostering resilience within at-risk communities to promote self-reliance.",2 - Sustaining Peace is a significant objective," aims to address severe drought conditions in Kiribati through interventions focused on enhancing water security, ensuring equitable access to clean water, and fostering social & behavior changes for safe hygiene practices. Leveraging the International Organization for Migration's (IOM) expertise and operational capacities in the Pacific region, the intervention will pivot towards prioritizing resilience-building measures, early recovery, and disaster risk reduction strategies, aligned with the Early Recovery, Risk Reduction, and Resilience (ER4) framework. IOM presence in the region will enable a strategic entry into Kiribati to address the worsening drought situation with initial emphasis on water security, especially safe water storage, treatment, and driving social & behavior change. IOM's interventions aim to bolster community self-reliance, preparing them to mitigate and respond to hazards & disaster events through capacity-building and resilience-building measures.  ​  IOM's evidence-based, risk-informed approach will focus on fortifying early warning systems, improving disaster preparedness, and strengthening first-responder capabilities. These efforts are vital in reinforcing national disaster risk management capacities and fostering resilience within at-risk communities to promote self-reliance.",Other,Yamy Pretrick; Marta Damiano,,1138699.0,1138699.0,0.0,519349.5,450297.05,323196.39,-,519349.5,435130.11,322058.66,-,519349.5,339487.1,260130.31,-,519349.5,415020.38,310385.04,-,519349.5,489519.27,392852.21,-,519349.5,493382.02,392155.44,-,519349.5,450223.48,388708.84,-,519349.5,402013.3,282230.22,-,605631.0,499307.51,341467.63,-,433068.0,373674.29,336056.62,-,100000.0,100000.0,,-,,,,-,,,,-
Pacific,United Nations Sustainable Development Cooperation Framework,1.0,"PLANET: Ensuring Inclusive Resilience to Shocks, Disasters and Climate Change.",1.0,"By 2027, people, communities and institutions are more empowered and resilient to face diverse shocks and stresses, especially  related to climate variability impacts, and ecosystems and biodiversity are better protected, managed and restored.",4,1.2.2 Increased used of evidence-based approaches and nature-based solutions in building resilience and adaptive capacity among community and institutional actors,Yes,131,KIR 4 Enhanced water-food security and climate resilience,115780,"links to UNSDCF precondition ""enhanced adaptive capacity""",2024-01-01,2025-12-31,Pipeline,-,-,FAO,Food and Agriculture Organization of the United Nations,FAO Technical Cooperation Programme,"Kiribati Ministry of Environment, Lands and Agricultural Development","6.1 By 2030, achieve universal and equitable access to safe and affordable drinking water for all.,15.4 By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development.",6 Clean Water and Sanitation; 15 Life on Land,Kiribati,Capacity Development/Technical Assistance,-,-,0 - Not expected to contribute to gender equality/women's empowerment,,0 - Not expected to contribute to realization of human rights,-,,0 - Not expected to contribute towards sustaining peace,,-,-,,0.0,0.0,0.0,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,2260968.85,1690126.35,1561314.88,-,2985840.42,2400706.69,2214638.33,-,2623404.635,1908364.37,1369258.48,-,,,,-,,,,-,,,,-
Pakistan,UNSDCF 2023 - 2027,,Basic Social Services,1.0,"Outcome 1: By 2027, the people in Pakistan, especially the most vulnerable and deprived, have increased equitable access to and utilization of quality, sustainable basic social services (BSS).",1.3,"Output 1.3: WASH systems in Pakistan have improved capacities to deliver safely managed, equitable and climate-resilient water, sanitation and hygiene services, including liquid and solid waste management services, for all the people in Pakistan, especially the vulnerable and marginalized, including refugees.",Yes,1.3.1,"National and provincial systems are strengthened for provision of equitable, safely managed, climate resilient and gender responsive water, sanitation and hygiene services.",108335,-,2023-01-01,2027-12-31,Implementation,-,-,UNICEF,United Nations Children's Fund,"Consolidated funds from Natcoms; Core Funding; European Commission; Government of Japan; Government of Kuwait; Government of the Netherlands; Government of the Republic of Korea; Government of the United Kingdom; Hong Kong Committee for UNICEF; Norwegian Committee for UNICEF; Swedish International Development Agency; The US Government Department of State's Bureau of Population, Refugees and Migration; UNICEF Education Thematic Fund; UNICEF Global Thematic Humanitarian Fund; United Nations Children's Fund; United Nations Office for the Coordination of Humanitarian Affairs; United States Agency for International Development Bureau for Humanitarian Assistance; United States Fund for UNICEF",Ministry of Climate and Environment,"6.1 By 2030, achieve universal and equitable access to safe and affordable drinking water for all.",6 Clean Water and Sanitation,Sindh; Pakistan; PAK (Pakistan Administrated Kashmir); Gilgit Baltistan; Punjab; Khyber Pakhtunkhwa; Balochistan; Federal Capital Territory,Normative Support; Convening/Partnerships/Knowledge Sharing; Data Collection and Analysis,-,-,2 - Gender equality/women's empowerment is a significant objective,,2 - Significant contribution to realization of human rights,-,,-,-,-,-,,8093761.0,7673278.0,7673249.0,4046880.5,2956987.58,2602099.27,-,4046880.5,3482889.75,2753987.01,-,4046880.5,3079035.46,2673966.4,-,4046880.5,2716048.29,1920715.01,-,4046880.5,3418958.91,3016154.74,-,4046880.5,3275869.77,2245367.49,-,4046880.5,3678209.29,2866516.66,-,809409.0,641415.57,453218.92,"UNICEF's WASH and CED programmes spearheaded policy innovation, enhanced sector coordination, and drove advocacy efforts for climate-resilient, gender-responsive WASH services. Programme supported WASH regulation analysis of existing WASH federal and provincial policies and legislation, steered JSRs at provincial and federal levels, and successfully influenced policy changes as a sector leader. This initiative aims to address equity and ensure the provision of safely managed climate resilient WASH services, accelerating progress toward SDG Goal 6, and fostering sustainable, inclusive solutions for communities.UNICEF’s WASH unwavering commitment to high-level advocacy and support has strengthened capacities at federal and provincial levels in Pakistan. Collaborating with entities such as MoCC, MoWR, PCRWR, and MoH at the federal level, planning and development (PD), public health engineering (PHE), and local government (LG) departments at the provincial level, UNICEF played a pivotal role in revising drinking water and sanitation policies in KP, Balochistan, and Sindh. The focus is on strengthening the enabling environment for sustainable, equitable WASH services in alignment with SDG Goal 6 targets 6.1 and 6.2. UNICEF consistently engaged in high-level advocacy for tax reforms on menstrual health and hygiene products, conducting policy dialogues and submitting a proposal for reduced taxes, demonstrating a holistic commitment to positive social impact.UNICEF supported the bi-annual climate risk informed JSR in all provinces. Reviews were led by the PHED, with mandatory participation of PDD, finance, local government, and Rural Development Department (LGRDD), Water and Sanitation Agencies (WASA), Education, Health and Nutrition Departments, and other sector partners. A “review” is a periodic assessment of progress and identification of key bottlenecks with solutions in a sector. Using the bottleneck analysis tool (BAT), the assessment includes climate change and DRR. The JSR played a crucial role in advocating for targeted financial resource allocation through technical line departments based on identified needs. ",7284352.0,6227732.48,4674278.23,"UNICEF supported the development of a national and provincial-specific Climate Climate-resilient WASH Strategies and also supported all four provinces to revise water and sanitation policies to incorporate climate climate-resilient considerations. Lessons from climate resilient redesign and reconstruction of flood-affected WASH infrastructure were institutionalized within the Public Health Engineering Department (PHED) in KP, Sindh and Punjab and shared widely with sector practitioners nationwide. UNICEFE also supported the establishment of water quality labs in five districts. UNICEF also supported PHED in Sindh to develop an Operation and Maintenance Strategy to ensure the sustainability of water supply schemes and filtration plants.  ",4046880.5,3582471.36,3263133.77,-,,,,-,,,,-,,,,-
