"Country","Plan name","Strategic priority code","Strategic priority","Outcome code","Outcome","Output code","Output","Sub-Output publication status","Sub-Output code","Sub-Output","ID","Description","Start date","End date","Status","Joint Programmes / Initiatives names","Joint Programmes / Initiatives types","Agency abbreviations","Agencies","Contributing partners","Implementation partners","SDG Targets","SDG Goals","Geography","QCPR function","Humanitarian marker","Humanitarian marker narrative","Gender marker","Gender marker narrative","Human rights marker","Suboutput also contributes to the following outputs","Human rights marker narrative","Sustaining peace marker","Sustaining peace marker narrative","LNOB groups targeted","Focal users","Non Monetary Assistance","Total required resources","Total available resources","Total expenditure resources","2017 Required","2017 Available","2017 Expenditure","2017 Narrative","2018 Required","2018 Available","2018 Expenditure","2018 Narrative","2019 Required","2019 Available","2019 Expenditure","2019 Narrative","2020 Required","2020 Available","2020 Expenditure","2020 Narrative","2021 Required","2021 Available","2021 Expenditure","2021 Narrative","2022 Required","2022 Available","2022 Expenditure","2022 Narrative","2023 Required","2023 Available","2023 Expenditure","2023 Narrative","2024 Required","2024 Available","2024 Expenditure","2024 Narrative","2025 Required","2025 Available","2025 Expenditure","2025 Narrative","2026 Required","2026 Available","2026 Expenditure","2026 Narrative","2027 Required","2027 Available","2027 Expenditure","2027 Narrative"
"Ukraine","UNPF 2018-2022","2","Strategic Priority 2 - Pillar 2: Equitable access to quality and inclusive services and social protection","1","Outcome 2.1 - By 2022, women and men, girls and boys, equitably benefit from integrated social protection, universal health services and quality education","9","Output 2.1.5 - National and sub-national level authorities of the Ministry of Health have capacities to develop evidence-informed policies and budgetary frameworks for delivery of quality health services.","Yes","2.1.5.34","2.1.5.34 - Strengthen the community resilience  by improving the access to quality public (administrative, educational and healthcare) services for the local population of Kherson oblast and citizens of Ukraine, including those living in Crimea.","17438","The project aims at building the community resilience and trust of the citizens towards authorities at local, regional and national levels by im-proving the access to quality public (administrative, educational and healthcare) services.","2021-01-01","2021-04-30","Closed","-","-","UNDP","United Nations Development Programme","UK Foreign & Commonwealth Office","Oblast State Administrations (OSAs)","3.8 Achieve universal health coverage, including financial risk protection, access to quality essential health-care services and access to safe, effective, quality and affordable essential medicines and vaccines for all.,10.2 By 2030, empower and promote the social, economic and political inclusion of all, irrespective of age, sex, disability, race, ethnicity, origin, religion or economic or other status.,16.5 Substantially reduce corruption and bribery in all their forms.","3 Good Health and Well-being, 10 Reduced Inequalities, 16 Peace and Justice - Strong Institutions","Khersonska, Ukraine","Capacity Development/Technical Assistance, Direct Support/ Service Delivery","-","-","1 - Contributes to gender equality/women’s empowerment in a limited way","-","2 - Significant contribution to realization of human rights","-","-","-","-","-","-",,"246489","246489","246832","","","","-","","","","-","","","","-","","","","-","246489","246489","246832","Several efficient and innovative solutions for remote service provision, already tested and piloted in conflict-affected regions of the country, have been scaled up and expanded for use in Kherson region. In total, 20 centers were equipped for provision of additional administrative services. Ten healthcare posts in rural communities were provided with equipment for rapid diagnostic, so that more than 2,000 women in the targeted rural communities got access to medical diagnostics. Moreover, the improved access to healthcare has enabled local residents to utilize treatment and diagnostic opportunities significant to their health and wellbeing. The total number of direct and indirect beneficiaries of these initiatives is 84,839 persons (51,3% women). Lastly, an informative and user-friendly website of the Kherson Children's Hospital was developed and launched in close consultation with the hospital to provide potential patients with better and up to date information. UNDP also helped to address challenges in the education sector. The support included provision of basic equipment (tablets, wi-fi routers) and access to Internet, enabling children from 97 low-income families (in total 441 persons, including 52,6% women) to access online learning during the COVID-19 pandemic.
The information materials on vaccination were broadly disseminated through digital media channels, reaching an audience of 79,958 people, including 36,473 residents of Kherson oblast. Also, as a part of the campaign, two webinars (“Vaccination of children with disabilities” and ""Vaccination for communities: COVID-19 and other infections”) were conducted in March 2021 enabling 410 people to receive verified information and and comprehensive answers to common questions about vaccination. ","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-"
"Kazakhstan","UN Sustainable Development Cooperation Framework 2021-2025","2","Strategic Priority 2: Peace - Effective Institutions, Human Rights and Gender Equality","2.2.","Outcome 2.2: By 2025, state institutions at all levels effectively design and implement gender-sensitive, human rights and evidence-based public policies and provide quality services in an inclusive, transparent and accountable manner.","2.2.2","Output 2.2.2: Strengthened capacities of government authorities and CSOs for effective, efficient, timely and inclusive provision of specialized social services with a focus on the most vulnerable groups, including the context of the Covid-19 pandemic","Yes","2.2.2.14 (closed, 2021)","Provide expert and technical support in strenghtening institutional capacity to conduct collection and analysis of national crime data for formuation of evidence-based policies and tools.  ","37134","An online introductory session conducted to brief officials from the Bureau of National Statistics, the Prosecutor General’s Office and the Ministry of Interior on the necessary steps to be taken by key stakeholders and relevant technical assistance to be provided by UNODC in planning and implementing of the Crime Victimization Survey in Kazakhstan.
","2021-01-01","2022-12-31","Closed","-","-","UNODC","United Nations Office on Drugs and Crime","Donor funding","Kazakhstan Commitee on legal Statisitcs and Special Accounts under PGO, Kazakhstan Ministry of Internal Affiars, Kazakhstan National Committee on Statistics","5.1 End all forms of discrimination against all women and girls everywhere.,11.1 By 2030, ensure access for all to adequate, safe and affordable housing and basic services and upgrade slums.,16.1 Significantly reduce all forms of violence and related death rates everywhere.","5 Gender Equality, 11 Sustainable Cities and Communities, 16 Peace and Justice - Strong Institutions","Kazakhstan","Capacity Development/Technical Assistance, Data Collection and Analysis","-","-","1 - Contributes to gender equality/women’s empowerment in a limited way","","2 - Significant contribution to realization of human rights","-","","-","-","-","-",,"50000","10000","0","","","","-","","","","-","","","","-","","","","-","50000","10000","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-"
"Uzbekistan","United Nations Sustainable Development Cooperation Framework 2021-2025","1","Effective governance and justice for all","2","Outcome 2. By 2025, the population of Uzbekistan benefits from more harmonized and integrated implementation of the reform agenda due to strengthened policy coherence, evidence-based and inclusive decisionmaking and financing for development mainstreamed in line with national SDGs","2.2","Output 2.2. National institutions have enhanced capacities to generate robust systematic evidence to measure SDG progress and align national and sectorial policies, programmes/plans and budgets with SDG indicators","Yes","2.2.7","Research on crime victimization in Fergana Valley, Uzbekistan, among 3000 housholds with purpose to to study the problem of crime, as well as ways of their more effective solution, to study the subjective aspects of crime: fear of crime, fears and strategies of self-defense","39560","-","2021-01-01","2022-12-31","Closed","-","-","UNODC","United Nations Office on Drugs and Crime","The UN Secretary-General’s Peacebuilding Fund (UN Peace Fund)","Agency on Youth Affairs (Youth Union of Uzbekistan), Uzbekistan Academy of the General Prosecutor's Office","16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.,16.a Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime.","16 Peace and Justice - Strong Institutions","Uzbekistan","Data Collection and Analysis","-","-","2 - Gender equality/ women’s empowerment is a significant objective","","2 - Significant contribution to realization of human rights","-","","-","-","-","-",,"110000","110000","110000","","","","-","","","","-","","","","-","","","","-","100000","100000","100000","A victimization survey was conducted among 3,100 households in Fergana Valley and the collected data was sent to International Experts for preparation of the Victimization Survey Report. The survey provides a valuable source of information to policy-makers and can be used to understand the level and nature of both personal and household crime, as well as people’s perceptions of safety in the community and their confidence in law enforcement agencies. ","10000","10000","10000","-","","","","-","","","","-","","","","-","","","","-","","","","-"
"Azerbaijan","UN Azerbaijan Partnership Framework (UNAPF)","2","Strategic Priority 2 - Strengthening institutional capacities and effective public and social services","2","Outcome 2.2 - By 2020, Azerbaijan has made progress in line with international human rights mechanisms, including the Universal Periodic Review and other treaty obligations, and has strengthened capacities for implementation, monitoring and reporting aligned with international standards","25","Output 2.2.7 - Enhancement of judicial capacity to better prosecute human trafficking cases and protect the rights of victims and potential victims of human trafficking in accordance with the international practices","Yes","2.2.7.1","2.2.7.1 - Develop Advance Training of Trainers Programme for Judges of Regional Grave Crime Courts and delivery of trainings on judicial capacity building to combat human trafficking and implement the human trafficking cases more effectively","10563","-","2019-01-01","2019-12-31","Finalisation","-","-","IOM","International Organization for Migration","European Union, International Organization for Migration, International Organization for Migration Development Fund, Non-core funds","Justice Academy/Azerbaijan, Ministry of Justice/Azerbaijan","-","-","Baku, Azerbaijan, Ganja, Lankaran, Sumgait, Shirvan","Capacity Development/Technical Assistance","-","-","-","-","-","-","-","-","-","-","-",,"7730","7730","7730","","","","-","","","","-","7730","7730","7730","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-"
"Moldova","United Nations Sustainable Development Cooperation Framework 2023 – 2027","2","SP2_Participatory governance and social cohesion ","2","OC2_By 2027, more accountable and transparent human rights-based and gender-responsive governance empowers all people of Moldova to participate in and to contribute to development processes","2.4","OU 2.4_Government and non-government actors have strengthened capacities and resources to address the humanitarian crisis, sustain peace and security at the national and regional level and ensure access to justice for all","Yes","3","""Strengthening border security coordination system and integration to ensure humanitarian approach to border management and promote actions and measures to prevent and combat cross-border crime and irregular migration"". - 2.4.e.4 (IOM)","103282","""Strengthening border security coordination system and integration to ensure humanitarian approach to border management and promote actions and measures to prevent and combat cross-border crime and irregular migration"".","2023-01-01","2024-06-30","Finalisation","-","-","IOM","International Organization for Migration","Italian Ministry of Foreign Affairs and International Cooperation ","International Organization for Migration, Moldova Border Police, Moldova Bureau for Migration and Asylum, Moldova Ministry of Interior","16.6 Develop effective, accountable and transparent institutions at all levels.","16 Peace and Justice - Strong Institutions","Moldova, Republic of","Policy Advice and Thought Leadership, Convening/Partnerships/Knowledge Sharing, Normative Support, Capacity Development/Technical Assistance","-","-","2 - Gender equality/ women’s empowerment is a significant objective","2","2 - Significant contribution to realization of human rights","-","2","2 - Sustaining Peace is a significant objective","2","-","Ghenadie Cretu",,"2000000","1650000","1400000","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","1000000","670000","420000","Procurement and installation of high-capacity radio relays were finalized. Procurement and installation of dedicated radio channels on mobile units and development of data integration software for processing different types of available data are ongoing.","1000000","980000","980000","IOM supported national border authorities to ensure they improved their capacities to manage borders in crisis situations and to facilitate rights-based sensitive border crossing at the Moldovan-Ukrainian border. Through a series of capacity-building activities, IOM enhanced the knowledge and skills of 130 representatives of local partners and authorities (60 women and 70 men) from key government actors, including the Ministry of Foreign Affairs (MFA), the Ministry of Labour and Social Protection (MLSP), the General Inspectorate of Border Police (GIBP) and the Customs Service (CS). The themes addressed in the trainings and workshops included the development of e-learning content, integration and digitalization of border management systems, privacy and data protection aspects, and identification and prevention of trafficking in persons.  Furthermore, IOM strengthened the operational capacities of the General Inspectorate for Migration through the delivery of biometric identification devices, which will improve the processing of asylum claims and residence permits. IOM also commenced the implementation of the Digital Maturity Assessment of the migration IT systems in the Republic of Moldova, in partnership with the Estonian e-Governance Academy, for the benefit of the national migration authorities. IOM also supported the General Inspectorate for Migration (GIM) by presenting findings from the Migration Management Digital Maturity Assessment Report, developed in collaboration with the Estonian e-Governance Academy. This workshop outlined Moldova’s digital capabilities and needs in migration management, with further deliverables under review for final approval.  To support rights-based border crossing for Ukrainian refugees and TCNs, IOM initiated the translation of the Passport Examination Procedure Manual (PEPM), a key resource for improving travel document inspection and fraud detection while enhancing operational capacities at border control points. A consultant is also being recruited to deliver a training of trainers on data protection regulations, equipping officers with necessary skills to comply with the newly adopted legislation effective in January 2026. Additionally, IOM strengthened the Operational Coordination Centre of the General Inspectorate of Border Police (GIBP) by finalizing the TETRA radio stations GPS monitoring system, which enhances crisis response efficiency through real-time connectivity, improved communication, and optimized resource management. This upgraded infrastructure, including new radio channels and workstations for 19 mobile units, has significantly bolstered coordination, situational awareness, and timely interventions at the border. ","","","","-","","","","-","","","","-"
"Serbia","United Nations Sustainable Development Cooperation Framework","3","Building trust and mutual accountability through the Rule of Law, Rights and Duties agenda","7","3.1.  All people, especially the more vulnerable, benefit from the realization of human rights, gender equality and enhanced rule of law in line with international commitments","3.1.2","Oversight and independent bodies are strengthened in their monitoring and reporting","Yes","3.1.2.2","3.1.2.2 UNODC- Regional Programme for South Eastern Europe  (Sub-programme 2 - Strengthening the fight against organized crime and countering illicit financial flows )","61609","Support to active and effective participation by States Parties in the Implementation Review Mechanism of UNCAC;
Supporting the capacity of anti-corruption practitioners and other stakeholders to prevent and combat corruption in whole of society;
Support in mainstreaming anti-corruption into national development strategies and enhancing technical assistance programmes","2021-01-01","2024-12-31","Implementation","-","-","UNODC","United Nations Office on Drugs and Crime","European Union, Government of the United Kingdom, Government of the United States of America, Lions Club International Foundation, Multi-Partner Trust Fund (Germany, UK, Netherlands, Sweden, France and Norway) ","Republic of Serbia Anticorruption Agency, Republic of Serbia Ministry of Interior , Republic of Serbia Ministry of Justice, Republic of Serbia Public Prosecutor's Office","16.5 Substantially reduce corruption and bribery in all their forms.,16.6 Develop effective, accountable and transparent institutions at all levels.,16.7 Ensure responsive, inclusive, participatory and representative decision-making at all levels.","16 Peace and Justice - Strong Institutions","Serbia","Capacity Development/Technical Assistance, Convening/Partnerships/Knowledge Sharing","-","-","1 - Contributes to gender equality/women’s empowerment in a limited way","Gender equality was achieved with female participation of minimum 51% across all 2024 UNODC activities","1 - Limited contribution to realization of human rights","-","The right to health is relevant for the protection of individuals from the negative effects associated with controlled drugs, the provision of preventive and treatment services, and guaranteeing health care. UNODC aims to reduce vulnerability, prevent drug use and promote the healthy and safe development of children and youth, as well as providing services for the treatment, care and rehabilitation of drug use disorders, including preventing associated health and social consequences","-","-","-","-",,"704425","704425","704425","","","","-","","","","-","","","","-","","","","-","159642","159642","159642","-","197446","197446","197446","-","210306","210306","210306","-","137031","137031","137031","-","","","","-","","","","-","","","","-"
"Ukraine","UNPF 2018-2022","3","Strategic Priority 3 - Pillar 3: Democratic governance, rule of law and civic participation","1","Outcome 3.1 - By 2022, women and men, girls and boys participate in decision-making and enjoy human rights, gender equality, effective, transparent and non-discriminatory public services","13","Output 3.1.2 - National, regional, local government and non-government partners are equipped with knowledge, skills and other resources to ensure that public authority is exercised in an accountable, transparent and inclusive manner.","Yes","3.1.2.34","3.1.2.34 - To enhance NPU’s professional and technical capacities to effectively pursue all elements of the pre-trial investigation process, including crime scene management, evidence collection and protection, interrogation, etc. (criminal investigation)","17510","Support to the National Police of Ukraine to enhance coordination between the stakeholders of the pre-trial investigation process, to implement transparent police custody record system and improve efficiency of its units dealing with grave/serious crimes and high profile cases through restructuring of the criminal investigation at the regional level","2018-01-01","2021-06-30","Implementation","-","-","UNOPS","United Nations Office for Project Services","European Union","EU Advisory Mission, Ministry of Internal Affairs of Ukraine, National Police","16.1 Significantly reduce all forms of violence and related death rates everywhere.,16.a Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime.","16 Peace and Justice - Strong Institutions","Ukraine","-","-","-","-","-","1 - Limited contribution to realization of human rights","-","-","1 - Contributes to sustaining peace empowerment in a limited way","-","-","-",,"392331","392331","392331","","","","-","392331","392331","392331","-","","","","-","","","","-","","","","Under the PRAVO Police project implemented by UNOPS, ten mobile forensic laboratories with accompanying kits and consumables were delivered for the NPU forensic units in the main police offices of nine regions and Kyiv City and to the National Academy of Ministry of Internal Affairs (the Institute that trains future criminalists and investigators) to improve the quality and reduce the required time for investigations, especially in rural areas. In 2021, nine police stations in the Kirovograd region were refurbished to be fully compliant with the requirements for the proper implementation of the Custody Records System (CRS). It included the refurbishment (repair and improvement) of the existing service rooms to get the following premises as a result: detention rooms including lavatory, rooms for meeting with lawyers (interview rooms) to be compliant with Human Rights standards, as well as provision of ICT equipment (body and car cameras for patrol police, tablets, TV screens) to complete the wholeness of the CRS.  Also, four training sessions (based on the Custody Records training materials developed by PRAVO Police experts) took place between 5-30 July in Kharkiv for 84 police officers (67 men and 17 women).  
","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-"
"Kosovo","United Nations Sustainable Development Cooperation Framework","1","Accountable governance ","1","1. By 2025, all women and men in Kosovo enjoy more accountable, effective, transparent, and gender-responsive institutions at all levels ensuring access to justice, equality and participation for all","1.2","Institutional capacities, mechanisms and policies enhanced to provide access to justice and protect human rights for all, especially those at risk of being left behind in compliance with international human rights standards.  ","Yes","38","Strengthen capacities of justice system institutions to meet the evolving challenges of modern crime investigation","152835","-","2023-01-01","2023-12-31","Finalisation","-","-","UNOPS","United Nations Office for Project Services","United Nations Interim Administration Mission in Kosovo","-","-","-","Kosovo","Capacity Development/Technical Assistance","-","-","2 - Gender equality/ women’s empowerment is a significant objective","-","2 - Significant contribution to realization of human rights","-","-","-","-","-","-",,"81904","81904","0","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","81904","81904","","-","","","","-","","","","-","","","","-","","","","-"
"Ukraine","UNPF 2018-2022","4","Strategic Priority 4 - Pillar 4: Human security, social cohesion and recovery with a particular focus on Eastern Ukraine","1","Outcome 4.1 - By 2022, communities, including vulnerable people and IDPs, are more resilient and equitably benefit from greater social cohesion, quality services and recovery support.","16","Output 4.1.2 - National, regional and local authorities and other stakeholders are equipped with skills and resources to ensure quality, non-discriminatory and equitable social services in eastern Ukraine.","Yes","4.1.2.25","4.1.2.25 - Producing and disseminating widely quarterly reports, based on monitoring and documenting human rights situation and emerging risks in Ukraine, with a particular attention to conflict affected areas and Crimea","17626","To raise awareness of state and non-state actors about conflict-related human rights developments and challenges as well as emerging risk factors","2018-01-01","2022-12-31","Implementation","-","-","OHCHR","United Nations High Commissioner for Human Rights","Central Emergency Response Fund, European Commission, Government of Canada, Government of Germany, Government of Norway, Government of Sweden, Government of the United Kingdom, Government of the United States of America, Swiss Agency for Development and Cooperation","Airlite, Ministry for Temporary Occupied Territories and Internally Displaced Persons of Ukraine, Ministry of Internal Affairs of Ukraine, Ministry of Justice of Ukraine, Office the Ukrainian Parliament Commissioner for Human Rights, Ombudsperson Office, Prosecutor General Office, Shore of Peace, State Bureau of Investigations, Ukraine Ministry of Defense, Ukraine Ministry of Foreign Affairs","16.1 Significantly reduce all forms of violence and related death rates everywhere.,16.3 Promote the rule of law at the national and international levels and ensure equal access to justice for all.,16.6 Develop effective, accountable and transparent institutions at all levels.","16 Peace and Justice - Strong Institutions","Ukraine, , , ","Data Collection and Analysis, Policy Advice and Thought Leadership","-","-","2 - Gender equality/ women’s empowerment is a significant objective","-","3 - Principal contribution is to the realization of human rights","-","-","-","-","-","-",,"1485000","495700","735700","","","","-","295000","","240000","-","295000","247800","247800","-","295000","247900","247900","-","300000","","","In 2021, OHCHR released two reports and two updates on the human rights situation in Ukraine:
1. Report on the human rights situation in Ukraine, 1 August 2020 – 31 January 2021 (11 March 2021)
2. Update on the human rights situation in Ukraine, 1 February - 30 April 2021 (31 May 2021)
3. Report on the human rights situation in Ukraine, 1 February to 31 July 2021 (23 September 2021)
4. Update on the human rights situation in Ukraine, 1 August to 31 October 2021 (30 November 2021)
The reports were released in three languages (English, Ukrainian and Russian) and disseminated to key stakeholders. For human rights reports OHCHR held a live-streamed press statement by the Head of the Mission, simultaneously translated into Ukrainian and sign language, followed by a launch event for civil society and representatives of embassies and international organizations.","300000","","","-","","","","-","","","","-","","","","-","","","","-","","","","-"
"North Macedonia","United Nations Sustainable Development Cooperation Framework","3","Transparent and accountable democratic governance ","1","Outcome 4: Good Governance","15","Output 4.1 Rule of Law, Access to Justice and Human rights","Yes","4.1.2.3","Enhanced capacities of Border police and Administrational officers to reduce illegal trafficking and global crime.","64264","To Enhance border security through integrated border management approach, focusing on air cargo and passenger control utilizing advanced profiling technique to reduce illegal trafficking and global crime.","2021-01-01","2023-12-31","Closed","-","-","UNODC","United Nations Office on Drugs and Crime","European Union","Interpol, North Macedonia Customs Administration","16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.,16.6 Develop effective, accountable and transparent institutions at all levels.,16.a Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime.","16 Peace and Justice - Strong Institutions","North Macedonia, Republic of","Capacity Development/Technical Assistance","-","-","2 - Gender equality/ women’s empowerment is a significant objective","","2 - Significant contribution to realization of human rights","-","","-","-","-","Antigona Aljilji",,"691652","691652","687652","","","","-","","","","-","","","","-","","","","-","230826","230826","230826","-","230826","230826","226826","-","230000","230000","230000","-","","","","-","","","","-","","","","-","","","","-"
"North Macedonia","United Nations Sustainable Development Cooperation Framework","3","Transparent and accountable democratic governance ","1","Outcome 4: Good Governance","15","Output 4.1 Rule of Law, Access to Justice and Human rights","Yes","4.1.2.5","Enhanced police operations in the area of digital sex crimes","96682","Strengthened institutional capacities and police officers’ knowledge through analysis/improvement of current legal trends and national legal gaps, and institutional capacity building to tackle digital sex crimes, as well as increased outreach and communication to citizens through targeted awareness raising campaigns.","2023-01-01","2024-12-31","Finalisation","-","-","UNDP","United Nations Development Programme","Government of the Republic of Korea","North Macedonia Ministry of Interior","5.2 Eliminate all forms of violence against all women and girls in the public and private spheres, including trafficking and sexual and other types of exploitation.,16.a Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime.","5 Gender Equality, 16 Peace and Justice - Strong Institutions","North Macedonia, Republic of","Capacity Development/Technical Assistance","-","-","3 - Gender equality/ women’s empowerment is the principal objective","","2 - Significant contribution to realization of human rights","9 Output 2.4 Eliminate all forms of violence, 15 Output 4.1 Rule of Law, Access to Justice and Human rights","","-","-","-","Lejla Nebiu",,"130780","130780","129834","","","","-","","","","-","","","","-","","","","-","","","","-","","","","-","20000","20000","19054","UNDP-	The comparative gap analysis is being prepared and will detail the legislative reforms necessary for improvement of the approach to combatting SGBV in the digital sphere. Representatives of the MoI and prosecutors were capacitated through specialized trainings and consultative workshops tackling digital sex crime and increase gender sensitization of employees dealing with investigations of digital sex crimes. Visibility events (forum theatre) were organized as part of the 16 days of activism against gender-based violence campaign.","110780","110780","110780","UNDP- The Comprehensive Legislative Analysis on Technology Facilitated Gender -based Violence (TF-GBV) was finalized in an inclusive collaborative process with all relevant stakeholders, and was promoted at a high-level event that served to increased awareness on the topic. A Study visit was organized to the Republic of Korea for 9 Ministry of Interior representatives, in order to strengthen the investigative and preventive capacities. A tailor-made training curriculum was developed for police officers, public prosecutors and service providers, and was presented both as an in-person training for over 30 participants, as well as developed as an e-learning course that is installed on the MoI e-learning platform. Police officers attended a specialized Training of Trainers organized by the Korean National Police Agency. A social media awareness-raising campaign was organized in North Macedonia, focusing on youth. Thousands of young people engaged with the campaign through various social media channels and in-person events aimed at strengthening their capacities for identifying, preventing and reporting cases of TF-GBV. The goals achieved are in line with the Seoul Policy Center’s SDG Partnership Programme and SDG 5 and 16.","","","","-","","","","-","","","","-"
"North Macedonia","United Nations Sustainable Development Cooperation Framework","3","Transparent and accountable democratic governance ","1","Outcome 4: Good Governance","15","Output 4.1 Rule of Law, Access to Justice and Human rights","Yes","4.1.4.2","Enhanced countries capacity to effectively investigate, arrest, prosecute convict and disrupt terrorists, terrorist networks and organized crime.","64240","UNODC GFP works to strengthen the leading role of prosecutors in conducting proactive investigations including of complex and international nature involving illicit firearms trafficking and to make full use of the existing tools and opportunities provided by the new criminal procedure at all stages.","2021-01-01","2023-12-31","Closed","-","-","UNODC","United Nations Office on Drugs and Crime","Western Balkans Small Arms and Light Weapons Control Roadmap Multi-Partner Trust Fund","North Macedonia Ministry of Interior, North Macedonia National Committee for Countering Violent Extremism and Counterterrorism and Inter-Agency Working Group on Reintegration, North Macedonia Office of the National Coordinator for Countering Violent Extremism and Counterterrorism, North Macedonia Public Prosecution office","16.4 By 2030, significantly reduce illicit financial and arms flows, strengthen the recovery and return of stolen assets and combat all forms of organized crime.,16.6 Develop effective, accountable and transparent institutions at all levels.,16.a Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime.","16 Peace and Justice - Strong Institutions","North Macedonia, Republic of","Capacity Development/Technical Assistance","-","-","1 - Contributes to gender equality/women’s empowerment in a limited way","","1 - Limited contribution to realization of human rights","-","","-","-","-","Blerim Salihi, Antigona Aljilji",,"171000","171000","171000","","","","-","","","","-","","","","-","","","","-","85000","85000","85000","-","50000","50000","50000","The United Nations Office on Drugs and Crime (UNODC) Regional Programme for South Eastern Europe Programme Office in North Macedonia, in conjunction with the Global Programme against Money-Laundering, Proceeds of Crime and the Financing of Terrorism (GPML), is running the AML/CFT Court Preparation project (the Project).  The project aims to assist the Member States to more effectively investigate, arrest, prosecute, convict and disrupt terrorists, terrorist networks and organized crime groups. Throughout the course, participants are trained using localised scenarios reflecting the issues that would typically arise in that jurisdiction. Course materials also incorporate the domestic legislative framework used when prosecuting and seeking convictions of terrorists and terrorist networks. 10-12 prosecutors from the Prosecutor’s office for organized crime and corruption and judges from the Basic Criminal Court for Organized Crime and Corruption are participating in the Project. The AML/CFT Court Preparation project takes participants through their AML/CFT law and the elements of their AML/CFT offence with the overall aim of assisting judges and prosecutors to prepare sound case files linking the elements of the offence to the alleged conduct and evidence. Consequently, prosecutors should be better able to establish money laundering and terrorist financing offences in court and judges will be better equipped to adjudicate such cases.","36000","36000","36000","10 participants gained advanced skills in preparing for court proceedings, focusing on building a case, developing a case theory, and understanding the threshold and reliability of evidence, including insights from European court decisions. 10 Judges and prosecutors acquired specialized knowledge in the areas of money laundering (ML) and terrorist financing (TF), including understanding international standards related to minimal evidence in ML cases.Participants gained insights into the significance of financial investigation as a crucial tool in the fight against terrorism. This knowledge enhances their ability to contribute effectively to counterterrorism efforts.In summary, the completion of the programme intervention resulted in a substantial augmentation of skills, a deepening of specialized knowledge, and an increased capacity to apply these skills in real-world scenarios for the participants from the Public Prosecutor’s Office for Organized Crime and Corruption and Basic Public Court. These acquired capabilities contribute significantly to their roles in combating organized crime and corruption, particularly in the realms of financial crimes and counterterrorism.","","","","-","","","","-","","","","-","","","","-"
