Country,Plan name,Strategic priority code,Strategic priority,Outcome code,Outcome,Output code,Output,Sub-Output publication status,Sub-Output code,Sub-Output,ID,Description,Start date,End date,Status,Joint Programmes / Initiatives names,Joint Programmes / Initiatives types,Agency abbreviations,Agencies,Contributing partners,Implementation partners,SDG Targets,SDG Goals,Geography,QCPR function,Humanitarian marker,Humanitarian marker narrative,Gender marker,Gender marker narrative,Human rights marker,Suboutput also contributes to the following outputs,Human rights marker narrative,Sustaining peace marker,Sustaining peace marker narrative,LNOB groups targeted,Focal users,Non Monetary Assistance,Total required resources,Total available resources,Total expenditure resources,2017 Required,2017 Available,2017 Expenditure,2017 Narrative,2018 Required,2018 Available,2018 Expenditure,2018 Narrative,2019 Required,2019 Available,2019 Expenditure,2019 Narrative,2020 Required,2020 Available,2020 Expenditure,2020 Narrative,2021 Required,2021 Available,2021 Expenditure,2021 Narrative,2022 Required,2022 Available,2022 Expenditure,2022 Narrative,2023 Required,2023 Available,2023 Expenditure,2023 Narrative,2024 Required,2024 Available,2024 Expenditure,2024 Narrative,2025 Required,2025 Available,2025 Expenditure,2025 Narrative,2026 Required,2026 Available,2026 Expenditure,2026 Narrative,2027 Required,2027 Available,2027 Expenditure,2027 Narrative
Kyrgyzstan,United Nations Sustainable Development Cooperation Framework,1,"Support national efforts to respond to people’s needs by ensuring equitable access to quality social services including education, health, social protection and decent work through effective policies and appropriate financing mechanisms with the participation of all parties (QUALITY SOCIAL SERVICES)",1,"By 2027, the people of the Kyrgyz Republic, particularly vulnerable groups, have enhanced resilience, strengthened capabilities, and access to decent work, resulting in full enjoyment of their rights contributing to the socio-economic and gender-transformative development of the country",1.1,"National and local policies, plans, budgets, and financing mechanisms are evidence-based and aligned to respond equitably to people’s needs in an inclusive, gender responsive and accountable manner.",Yes,1.1.28,Youth policy implementation contributing to youth empowerment and  participation at all levels and ensuring healthy environment supported ,170494,-,2023-01-01,2026-12-31,Implementation,-,-,UNFPA,United Nations Population Fund,Core Funding,"Kyrgyz Ministry of Culture, Information, Sports and Youth Policy","8.6 By 2020, substantially reduce the proportion of youth not in employment, education or training.,16.7 Ensure responsive, inclusive, participatory and representative decision-making at all levels.",8 Decent Jobs and Economic Growth; 16 Peace and Justice - Strong Institutions,Bishkek (city); Kyrgyzstan,Capacity Development/Technical Assistance,-,-,1 - Contributes to gender equality/women's empowerment in a limited way,"To advance gender equality, youth policy implementation empowers girls and young women to actively participate in decision-making, implementation, and engagement, ensuring their voices are heard and valued. The results will be captured through the programme’s M&E framework. ",1 - Limited contribution to realization of human rights,-,,-,-,Youth,Cholpona Egeshova,,120000.0,73000.0,40000.0,40000.0,35186.29,27439.41,-,40000.0,30913.27,24187.04,-,40000.0,34243.95,23086.41,-,40000.0,37527.12,32068.41,-,40000.0,31823.76,30232.57,-,40000.0,33830.02,27695.01,-,20000.0,18328.15,15029.2,"Youth Advisory Board (YAB) was established consisting of 12 young people, representing diverse backgrounds, including from various ethnic groups, geographical locations, and individuals with disabilities. The YAB serves as a platform to amplify the voices of young people within UN programming. UNFPA with support of other UN agencies organized capacity-building sessions for the YAB members, focusing on key principles such as social cohesion, leaving no one behind, do no harm, effective communication, and child safeguarding.UNFPA provided support to the Ministry of Culture, Information, Sports, and Youth Policy (MCISYP) to enhance coordination efforts with development agencies, including UN Agencies, to promote youth policies. By facilitating collaboration among stakeholders, UNFPA aims to strengthen initiatives that foster inclusivity, respect for diversity, and the promotion of peaceful coexistence among young people. As a result 3 Advisory Committee meetings were organized; priority areas and responsible development partners identified. More than 500 young people participated in Youth events organized by MCISYP.",30000.0,22150.34,17078.69,"UNFPA within the UN Youth Thematic Group, in collaboration with the Ministry of Culture, Information, Sports, and Youth Policy (MCISYP) achieved significant progress in empowering youth and advancing their engagement in national and global initiatives such as creation of a Youth movement of Kyrgyzstan, development of the National Action Plan 2024-2027 for implementing UN Resolution 2250 on Youth, Peace, and Security, development of the legislative frameworks under the Law on volunteerism and many other. In addition, UNFPA supported the work of the UN Youth Advisory Board that provided inputs into the UN Common Country Analysis document on youth mainstreaming and participated in different national UN events.",70000.0,56428.87,42375.83,-,,,,-,,,,-
Albania,Government of Albania and UN Programme of Cooperation for Sustainable Development 2017-2021,1,Governance and Rule of Law,1,Outcome 1.1 - Governance and Rule of Law,2,Output 1.1.2 - Anti-Corruption and Rule of Law,Yes,1.1.2.8,1.1.2.8 - 1.2.8 SRH & youth media platform operational and media reporting on SRH & youth improved through outreach at municipal level (at least 9 municipalities).,10146,-,2020-01-01,2020-12-31,Closed,-,-,UNFPA,United Nations Population Fund,United Nations Population Fund,Media,"3.7 By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes.",3 Good Health and Well-being,Albania,Capacity Development/Technical Assistance,-,-,1 - Contributes to gender equality/women's empowerment in a limited way,,3 - Principal contribution is to the realization of human rights,-,,-,-,-,-,,50000.0,10000.0,10000.0,50000.0,31074.9,18519.21,-,50000.0,34391.61,27681.83,-,50000.0,39995.04,27389.92,-,50000.0,37792.12,31226.84,-,50000.0,42058.68,28434.51,-,50000.0,39098.75,37143.81,-,50000.0,38101.93,33405.67,-,50000.0,44121.92,35754.58,-,50000.0,39166.84,30997.35,-,,,,-,,,,-
Kyrgyzstan,United Nations Development Assistance Framework,-,-,-,-,3,"Output 1.1.3 - Target groups have increased access to knowledge, skills, and opportunities to: diversify and improve their incomes, find decent and sustainable employment, and to take part in entrepreneurship and professional training for food security and nutrition",Yes,1.1.3.1,"1.1.3.1 - Support to small producers, associations with special focus on women and youth to improve on-farm and off-farm employment and entrepreneurship skills",21136,-,2018-01-01,2020-12-31,Implementation,-,-,FAO,Food and Agriculture Organization of the United Nations,Cabo Verde Centro de Investigação Género e Família; FAO Regular Programme Funds; Government of Finland; The Global Environment Facility,Agriculture cooperatives and associations; Agriculture extension services and NGOs; Kyrgyzstan Ministry of Economcy; Ministry of Agriculture; Ministry of Labor and Social development; State Agency for LSG,"2.3 By 2030, double the agricultural productivity and incomes of small-scale food producers, in particular women, indigenous peoples, family farmers, pastoralists and fishers, including through secure and equal access to land, other productive resources and inputs, knowledge, financial services, markets and opportunities for value addition and nonfarm employment.,8.5 By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value.",2 Zero Hunger; 8 Decent Jobs and Economic Growth,Kyrgyzstan; Batken; Osh; ; Chui; Naryn; ,-,-,-,3 - Gender equality/women's empowerment is the principal objective,-,2 - Significant contribution to realization of human rights,-,-,-,-,-,-,,0.0,0.0,0.0,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-
Azerbaijan,United Nations Sustainable Development Cooperation Framework (UNSDCF),1,Strategic Priority 1 - Inclusive growth that reduces vulnerability and builds resilience,1,Outcome 1.1 - People furthest behind participate in and benefit from a diverse and innovative economy encompassing future-oriented labor market transformation and access to decent work,3,"Output 1.1.3 - International standards* regarding decent work, inclusion and the future of work are mainstreamed in policy and in practice",Yes,1.1.3.2,1.1.3.2 - Develop capacities of Government Entities on Decent Rural Youth Employment,57991,"Form an AMAL Inter-Ministerial Decision Making Programme Committee; Preparation of the policy recommendation on Decent Rural Youth Employment for Government Entities; Conduct an assessment on labour market and potential for green agriculture and green jobs for mainstreaming Decent Rural Youth Employment; Government officials study tour to Turkey to get acquainted with the best practices implemented in rural areas with reference to youth employment, demand driven skills development, start-up, and technical support for entrepreneurship.

",2021-01-01,2022-06-30,Closed,-,-,FAO,Food and Agriculture Organization of the United Nations,Government of Azerbaijan,Ministry of Agriculture/Azerbaijan,"8.5 By 2030, achieve full and productive employment and decent work for all women and men, including for young people and persons with disabilities, and equal pay for work of equal value.",8 Decent Jobs and Economic Growth,Azerbaijan,Capacity Development/Technical Assistance,-,-,2 - Gender equality/women's empowerment is a significant objective,,1 - Limited contribution to realization of human rights,-,,-,-,-,-,,31500.0,31500.0,26500.0,15750.0,14488.64,11287.37,-,15750.0,11725.55,10002.78,-,15750.0,12098.25,9692.21,-,15750.0,13100.17,10084.68,-,25000.0,20023.11,14292.55,-,6500.0,5517.46,4172.23,-,90497.0,73555.92,53648.33,-,92264.06,72902.84,68931.59,-,0.0,,,-,,,,-,,,,-
Albania,Government of Albania and UN Programme of Cooperation for Sustainable Development 2017-2021,1,Governance and Rule of Law,1,Outcome 1.1 - Governance and Rule of Law,3,Output 1.1.3 - Local Governance,Yes,1.1.3.4,1.1.3.4 - 1.3.4 National advocacy platforms to monitor planning & implementation of reproductive services & rights esp. of vulnerable groups & key populations expanded at municipal level (in at least 15 municipalities): (i) “Youth voice” platform; (ii) Media platform. (2020),10153,-,2020-01-01,2021-12-31,Closed,-,-,UNFPA,United Nations Population Fund,United Nations Population Fund,CSOs; Media; Youth Networks,"3.7 By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes.",3 Good Health and Well-being,Albania,Normative Support; Policy Advice and Thought Leadership; Capacity Development/Technical Assistance,-,-,2 - Gender equality/women's empowerment is a significant objective,,2 - Significant contribution to realization of human rights,-,,-,-,-,-,,150000.0,120000.0,120000.0,75000.0,54883.38,39348.83,-,75000.0,49181.93,37825.98,-,75000.0,62724.59,49965.98,-,105000.0,71535.59,63643.2,-,45000.0,37532.29,28220.85,-,75000.0,52884.81,45455.73,-,75000.0,52056.47,46152.22,-,75000.0,67023.18,53169.17,-,75000.0,56983.14,44064.66,-,,,,-,,,,-
Albania,Government of Albania and UN Programme of Cooperation for Sustainable Development 2017-2021,1,Governance and Rule of Law,1,Outcome 1.1 - Governance and Rule of Law,3,Output 1.1.3 - Local Governance,Yes,1.1.3.5,1.1.3.5 - 1.3.5 Youth education and SRH are budgeted for in at least 15 municipal Action Plans. (2020) (municipalities to work with will be decided jointly with other UN Agencies),10154,-,2020-01-01,2021-12-31,Closed,-,-,UNFPA,United Nations Population Fund,United Nations Population Fund,CSOs; Youth Networks,"3.7 By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes.",3 Good Health and Well-being,Albania,Convening/Partnerships/Knowledge Sharing; Capacity Development/Technical Assistance,-,-,2 - Gender equality/women's empowerment is a significant objective,,2 - Significant contribution to realization of human rights,-,,-,-,-,-,,105000.0,45000.0,35000.0,52500.0,35458.88,26251.88,-,52500.0,39049.06,30765.25,-,52500.0,42985.89,31889.83,-,75000.0,50920.26,44160.62,-,30000.0,25040.21,21250.29,-,52500.0,43094.8,39548.72,-,52500.0,35068.12,32341.42,-,52500.0,46123.5,35351.94,-,52500.0,39384.9,35096.79,-,,,,-,,,,-
Ukraine,UNPF 2018-2022,1,"Strategic Priority 1 - Pillar 1 Sustainable economic growth, environment and employment.",1,"Outcome 1.1 - By 2022, all women and men, especially young people, equally benefit from an enabling environment that includes labour market, access to decent jobs and economic opportunities",3,"Output 1.1.3 - Government and other stakeholder are equipped with knowledge and skills for gender responsive policies on investment, trade and employment.",Yes,1.1.3.5,"1.1.3.5 - Enhance tripartite social dialogue and collective bargaining as means to create more and better jobs, especially for youth",17326,"The social dialogue outcome will be pursued through a combination of well tested approaches and tools in relation to strengthening of the capacity employers’ and workers’ organizations to become overall more efficient and effective, to better represent and service their members, to engage in collective bargaining and to contribute constructively to national and local economic and labour policy making; and to the improved functioning and effectiveness of tripartite social dialogue bodies at both national and local level.",2018-09-01,2019-12-31,Pipeline,-,-,ILO,International Labour Organisation,Government of Denmark,Confederation of Free Trade Unions of Ukraine; Federation of Trade Unions of Ukraine; Federation of Ukrainian Employers; Ministry of Social Policy of Ukraine; National Tripartite Social and Economic Council,"8.3 Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services.",8 Decent Jobs and Economic Growth,; ; ,-,-,-,-,-,-,-,-,-,-,-,-,,0.0,0.0,0.0,,,,-,,,,-,,,,-,,,,-,,,,"ILO is continuously providing support at all levels of social dialogue to promote collective bargaining and improve the concluded collective agreements. In particularly this encompasses including the specific provisions, related to occupational safety and health at work, salary increase, incentive schemes, annual and other types of leave etc. While quality of existing workplaces is regulated by national legislative framework and collective agreements, creation of new jobs is also covered by sectorial and general agreements, as well as by other forms of cooperation and social dialogue. ILO is continuously providing its support to strengthen tripartite cooperation within the National Tripartite Social and Economic Council (e.g. capacity development, contribution to the working groups, policy advice etc). 
National Tripartite Socio-Economic Council provided with a self-assessment method for social dialogue institutions (SAM-SDI). This is a tool, developed by ILO, to enable members of social dialogue institutions to undertake an in-depth self-assessment and devise an action plan to enhance its inclusiveness and effectiveness
Ad-hoc verbal comments provided to the Draft Law of Ukraine “On Collective Contracts and Agreements” with ref to C 98, 154 during the Working Group under NTSEC working group. 
67 trade unionist and employers` representatives from 5 pilot sectors (maritime transport; agriculture; services; construction and metallurgy) were trained on effective skills for collective bargaining (54% women); 
Training curriculum ""Mediation in the settlement of collective labor disputes"" for the 3-day training course of mediators, involved into amicable solution of collective labour disputes developed, based on the ILO ITC methodology; 5 active trainers from the National Service of Mediation and Conciliation (NSMC) rolled out 4 regional mediation trainings for 87 mediators from NSMC (49 women and 38 men); 
The workgroup prepared the draft law On Collective Labour Disputes following recommendations of the ILO Study “Assessment of the system of extra-judicial resolution of individual and collective labour disputes” facilitated.
ILO provided technical comments to the draft law On Collective Bargaining presented. 
",,,,-,,,,-,,,,-,,,,-,,,,-,,,,-
Belarus,UNDAF for the Republic of Belarus,1,"Strategic Priority 1 - Inclusive, Responsive and Accountable Governance",1,"Outcome 1.1 - By 2020, effective partnerships will have been strengthened between the state, civil society and private sector, ensuring reconciliation of their interests",4,Output 1.1.4 - National and subnational mechanisms established to promote adolescents’ civic participation,Yes,1.1.4.1,1.1.4.1 - Policy dialogue and advocacy for the enhancement of the state youth policy in line with the Baku Commitments Presentation and discussion of the conclusions and recommendations of the international expert review of the law “On Fundamentals of State Youth Policy”,11204,-,2016-01-01,2016-12-31,Implementation,-,-,UNICEF,United Nations Children's Fund,United Nations Children's Fund,Ministry of Education,"4.4 By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship.,17.14 Enhance policy coherence for sustainable development.",4 Quality Education; 17 Partnerships for the Goals,Belarus,Capacity Development/Technical Assistance; Normative Support,-,-,3 - Gender equality/women's empowerment is the principal objective,-,3 - Principal contribution is to the realization of human rights,-,-,-,-,-,-,,0.0,0.0,0.0,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-
Moldova,Republic of Moldova - United Nations Partnership Framework for Sustainable Development  2018-2022,1,"Strategic Priority 1 - Governance, human rights and gender equality",1,"Outcome 1.1 - The people of Moldova, in particular the most vulnerable, demand and benefit from democratic, transparent and accountable governance, gender-sensitive, human rights- and evidence-based public policies, equitable services, and efficient, effective and responsive public institutions",4(2018-2020),"(2018-2020) Output 1.1.4 - Youth, women and men, including from vulnerable groups, have increased capacities and skills to participate in democratic governance and claim their rights",Yes,1.1.4.10,1.1.4.10 - Development of Youth Centres and strengthening participation and civic engagement among young people in the Republic of Moldova,21887,-,2020-01-01,2020-12-31,Implementation,-,-,UNFPA,United Nations Population Fund,MD; Swiss Agency for Development and Cooperation; United Nations Population Fund,MECR; NYCM; Terre des Hommes,"3.7 By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes.,5.6 Ensure universal access to sexual and reproductive health and reproductive rights as agreed in accordance with the Programme of Action of the International Conference on Population and Development and the Beijing Platform for Action and the outcome documents of their review conferences.,16.7 Ensure responsive, inclusive, participatory and representative decision-making at all levels.",3 Good Health and Well-being; 5 Gender Equality; 16 Peace and Justice - Strong Institutions,"Moldova, Republic of",-,-,-,1 - Contributes to gender equality/women's empowerment in a limited way,-,2 - Significant contribution to realization of human rights,-,-,-,-,-,-,,1283883.0,1183883.0,0.0,1283883.0,955013.71,799655.5,-,1283883.0,1168929.73,940204.75,-,1283883.0,1146072.88,811396.06,-,1283883.0,1124555.93,1068328.13,-,1283883.0,885748.61,587502.96,-,1283883.0,927879.64,820718.78,-,1283883.0,1075403.31,884631.35,-,1283883.0,1145708.88,856481.8,-,1283883.0,992383.69,848092.88,-,,,,-,,,,-
Moldova,Republic of Moldova - United Nations Partnership Framework for Sustainable Development  2018-2022,1,"Strategic Priority 1 - Governance, human rights and gender equality",1,"Outcome 1.1 - The people of Moldova, in particular the most vulnerable, demand and benefit from democratic, transparent and accountable governance, gender-sensitive, human rights- and evidence-based public policies, equitable services, and efficient, effective and responsive public institutions",4(2018-2020),"(2018-2020) Output 1.1.4 - Youth, women and men, including from vulnerable groups, have increased capacities and skills to participate in democratic governance and claim their rights",Yes,1.1.4.15,"1.1.4.15 - Technical support for efficient gender mainstreaming of the youth policy at central and local level, including through fostering development and delivery of integrated programmes and services for vulnerable youth.",21892,-,2020-12-01,2020-12-31,Pipeline,-,-,UNFPA; UNICEF,United Nations Children's Fund; United Nations Population Fund,European Commission; Swiss Agency for Development and Cooperation; United Nations Children's Fund; United Nations Population Fund,MECR; MEI,"16.6 Develop effective, accountable and transparent institutions at all levels.,16.7 Ensure responsive, inclusive, participatory and representative decision-making at all levels.",16 Peace and Justice - Strong Institutions,"Moldova, Republic of",-,-,-,1 - Contributes to gender equality/women's empowerment in a limited way,-,2 - Significant contribution to realization of human rights,-,-,-,-,-,-,,185000.0,185000.0,0.0,185000.0,142980.33,126820.9,-,185000.0,131492.57,118941.47,-,185000.0,145728.43,104175.67,-,185000.0,166504.57,141534.41,-,185000.0,143373.35,101552.09,-,185000.0,143589.26,106990.34,-,185000.0,163100.38,131959.33,-,185000.0,160325.46,120249.89,-,185000.0,135536.94,105168.77,-,,,,-,,,,-
Moldova,Republic of Moldova - United Nations Partnership Framework for Sustainable Development  2018-2022,1,"Strategic Priority 1 - Governance, human rights and gender equality",1,"Outcome 1.1 - The people of Moldova, in particular the most vulnerable, demand and benefit from democratic, transparent and accountable governance, gender-sensitive, human rights- and evidence-based public policies, equitable services, and efficient, effective and responsive public institutions",4(2018-2020),"(2018-2020) Output 1.1.4 - Youth, women and men, including from vulnerable groups, have increased capacities and skills to participate in democratic governance and claim their rights",Yes,1.1.4.17,"1.1.4.17 - Strengthen capacities of youth centres, SAPs and Youth Clinics to deliver positive parenting programme to caregivers of adolescents for improved communication, participation and career guidance within family environment.",21894,-,2020-12-01,2020-12-31,Pipeline,-,-,UNICEF,United Nations Children's Fund,United Nations Children's Fund,MECR; NCAPC; YFHC Neovita,"16.7 Ensure responsive, inclusive, participatory and representative decision-making at all levels.",16 Peace and Justice - Strong Institutions,"Moldova, Republic of; ; Cahul; Ungheni",-,-,-,2 - Gender equality/women's empowerment is a significant objective,-,1 - Limited contribution to realization of human rights,-,-,-,-,-,-,,160000.0,80000.0,0.0,160000.0,108299.92,102884.92,-,160000.0,122927.6,100797.47,-,160000.0,128994.71,98229.2,-,160000.0,139430.39,123098.92,-,160000.0,117540.94,85232.9,-,160000.0,122342.38,105011.09,-,160000.0,136197.07,96552.41,-,160000.0,147069.1,101636.77,-,160000.0,110279.21,88738.37,-,,,,-,,,,-
Belarus,UNDAF for the Republic of Belarus,1,"Strategic Priority 1 - Inclusive, Responsive and Accountable Governance",1,"Outcome 1.1 - By 2020, effective partnerships will have been strengthened between the state, civil society and private sector, ensuring reconciliation of their interests",4,Output 1.1.4 - National and subnational mechanisms established to promote adolescents’ civic participation,Yes,1.1.4.2,1.1.4.2 - Analysis of the status and legal regulation perspectives of the state youth policy in compliance with the legislation of CEE/CIS countries,11205,-,2017-01-01,2017-12-31,Implementation,-,-,UNICEF,United Nations Children's Fund,United Nations Children's Fund,National Centre of Legislation and Legal Research,"4.4 By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship.,16.b Promote and enforce non-discriminatory laws and policies for sustainable development.",4 Quality Education; 16 Peace and Justice - Strong Institutions,Belarus,Normative Support; Capacity Development/Technical Assistance,-,-,3 - Gender equality/women's empowerment is the principal objective,-,3 - Principal contribution is to the realization of human rights,-,-,-,-,-,-,,0.0,0.0,0.0,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-
Belarus,UNDAF for the Republic of Belarus,1,"Strategic Priority 1 - Inclusive, Responsive and Accountable Governance",1,"Outcome 1.1 - By 2020, effective partnerships will have been strengthened between the state, civil society and private sector, ensuring reconciliation of their interests",4,Output 1.1.4 - National and subnational mechanisms established to promote adolescents’ civic participation,Yes,1.1.4.3,1.1.4.3 - Empowerment of adolescents and social innovation skills development on the basis of the established Center of Innovation and Partnership in Zubrenok and Regional Resource Centers on Youth Initiatives Promotion,11206,-,2016-01-01,2017-12-31,Implementation,-,-,UNICEF,United Nations Children's Fund,United Nations Children's Fund,Local authorities; Ministry of Education,"4.4 By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship.,8.6 By 2020, substantially reduce the proportion of youth not in employment, education or training.",4 Quality Education; 8 Decent Jobs and Economic Growth,Belarus; Minsk,-,-,-,3 - Gender equality/women's empowerment is the principal objective,-,3 - Principal contribution is to the realization of human rights,-,-,-,-,-,-,,0.0,0.0,0.0,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-
Belarus,UNDAF for the Republic of Belarus,1,"Strategic Priority 1 - Inclusive, Responsive and Accountable Governance",1,"Outcome 1.1 - By 2020, effective partnerships will have been strengthened between the state, civil society and private sector, ensuring reconciliation of their interests",4,Output 1.1.4 - National and subnational mechanisms established to promote adolescents’ civic participation,Yes,1.1.4.4,"1.1.4.4 - Advocacy, expert and technical support for the promotion of meaningful adolescents participation in decision making focusing on the most vulnerable and marginalized adolescents (advocacy meetings, national and regional round tables and workshops, establishment of the Regional Resource Centers on Youth Initiatives Promotion)",11207,-,2016-01-01,2017-12-31,Implementation,-,-,UNICEF,United Nations Children's Fund,United Nations Children's Fund,International Educational Public Association “ACT”; Local authorities; Ministry of Education; Office of the Initiative promotion,"4.4 By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship.,16.b Promote and enforce non-discriminatory laws and policies for sustainable development.",4 Quality Education; 16 Peace and Justice - Strong Institutions,Belarus,-,-,-,3 - Gender equality/women's empowerment is the principal objective,-,3 - Principal contribution is to the realization of human rights,-,-,-,-,-,-,,0.0,0.0,0.0,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-
Moldova,Republic of Moldova - United Nations Partnership Framework for Sustainable Development  2018-2022,1,"Strategic Priority 1 - Governance, human rights and gender equality",1,"Outcome 1.1 - The people of Moldova, in particular the most vulnerable, demand and benefit from democratic, transparent and accountable governance, gender-sensitive, human rights- and evidence-based public policies, equitable services, and efficient, effective and responsive public institutions",4(2018-2020),"(2018-2020) Output 1.1.4 - Youth, women and men, including from vulnerable groups, have increased capacities and skills to participate in democratic governance and claim their rights",Yes,1.1.4.6,1.1.4.6 - Building capacities of LPAs and YCs to use real-time data to support implementation of the National Strategy on Youth,21743,-,2018-10-01,2019-12-31,Implementation,-,-,UNICEF,United Nations Children's Fund,United Nations Children's Fund,LPAs; MECR; Schools; Youth councils,"16.6 Develop effective, accountable and transparent institutions at all levels.",16 Peace and Justice - Strong Institutions,"Moldova, Republic of; ; Ungheni; Cahul",-,-,-,2 - Gender equality/women's empowerment is a significant objective,-,3 - Principal contribution is to the realization of human rights,-,-,-,-,-,-,,0.0,0.0,40000.0,,,,-,158492.99,122205.05,102449.19,-,158492.99,149754.2,113468.79,-,158492.99,149200.7,109640.56,-,158492.99,115630.05,80936.75,-,158492.99,114943.32,100593.95,-,158492.99,133956.03,112897.03,-,158492.99,146418.23,110178.96,-,158492.99,111542.2,89168.96,-,,,,-,,,,-
Moldova,Republic of Moldova - United Nations Partnership Framework for Sustainable Development  2018-2022,1,"Strategic Priority 1 - Governance, human rights and gender equality",1,"Outcome 1.1 - The people of Moldova, in particular the most vulnerable, demand and benefit from democratic, transparent and accountable governance, gender-sensitive, human rights- and evidence-based public policies, equitable services, and efficient, effective and responsive public institutions",4(2018-2020),"(2018-2020) Output 1.1.4 - Youth, women and men, including from vulnerable groups, have increased capacities and skills to participate in democratic governance and claim their rights",Yes,1.1.4.7,1.1.4.7 - Building capacities of local youth councils to lead social mobilization campaigns which support children's rights implementation,21744,-,2018-10-01,2018-12-31,Finalisation,-,-,UNICEF,United Nations Children's Fund,United Nations Children's Fund,LPAs; MECR; NYCM; Youth councils,"16.7 Ensure responsive, inclusive, participatory and representative decision-making at all levels.",16 Peace and Justice - Strong Institutions,"Moldova, Republic of; ; Ungheni; Cahul",-,-,-,3 - Gender equality/women's empowerment is the principal objective,-,3 - Principal contribution is to the realization of human rights,-,-,-,-,-,-,,0.0,0.0,10000.0,,,,-,171854.01,149755.44,142267.67,-,171854.01,150033.07,116118.34,-,171854.01,154136.81,117505.4,-,171854.01,137489.49,113855.93,-,171854.01,118161.0,101123.63,-,171854.01,130412.63,94057.92,-,171854.01,142337.02,107322.61,-,171854.01,118289.64,98483.41,-,,,,-,,,,-
Kyrgyzstan,United Nations Development Assistance Framework,-,-,-,-,5,"Output 1.1.5 - Food insecure and vulnerable households, especially women & children, in the most vulnerable geographic areas of the KR have better access to basic services, productive assets and improved infrastructure ",Yes,1.1.5.2,1.1.5.2 - Provide targeted support for women/youth entrepreneurs,21166,"UNDP provides targeted support to women and youth entrepreneurs through Aid for Trade, Finland funded project",2018-01-01,2019-12-31,Implementation,-,-,UNDP,United Nations Development Programme,Government of Finland,-,"5.5 Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",5 Gender Equality,Kyrgyzstan,Capacity Development/Technical Assistance,-,-,1 - Contributes to gender equality/women's empowerment in a limited way,-,-,-,-,-,-,-,-,,0.0,0.0,0.0,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-,,,,-
