Country,Plan name,Strategic priority code,Strategic priority,Outcome code,Outcome,Output code,Output,Sub-Output publication status,Sub-Output code,Sub-Output,ID,Description,Start date,End date,Status,Joint Programmes / Initiatives names,Joint Programmes / Initiatives types,Agency abbreviations,Agencies,Contributing partners,Implementation partners,SDG Targets,SDG Goals,Geography,QCPR function,Humanitarian marker,Humanitarian marker narrative,Gender marker,Gender marker narrative,Human rights marker,Suboutput also contributes to the following outputs,Human rights marker narrative,Sustaining peace marker,Sustaining peace marker narrative,LNOB groups targeted,Focal users,Non Monetary Assistance,Total required resources,Total available resources,Total expenditure resources,2017 Required,2017 Available,2017 Expenditure,2017 Narrative,2018 Required,2018 Available,2018 Expenditure,2018 Narrative,2019 Required,2019 Available,2019 Expenditure,2019 Narrative,2020 Required,2020 Available,2020 Expenditure,2020 Narrative,2021 Required,2021 Available,2021 Expenditure,2021 Narrative,2022 Required,2022 Available,2022 Expenditure,2022 Narrative,2023 Required,2023 Available,2023 Expenditure,2023 Narrative,2024 Required,2024 Available,2024 Expenditure,2024 Narrative,2025 Required,2025 Available,2025 Expenditure,2025 Narrative,2026 Required,2026 Available,2026 Expenditure,2026 Narrative,2027 Required,2027 Available,2027 Expenditure,2027 Narrative
North Macedonia,United Nations Sustainable Development Cooperation Framework,1,Sustained and inclusive economic and social development ,2,Outcome 2: Quality Services for All,7,Output 2.2 Quality and affordable education,Yes,2.2.1.6,"Provide ongoing support in developing education including pre-school education policies and associated programmes conducive to safe, healthy, gender-responsive, inclusive and adequately resourced environments",69022,"i. Provide technical assistance for the development of a new Education Strategy; (UNICEF)
ii. Roundtable on the transfer of ECE institutions under Ministry of Education and Science (in partnership with Ministry of Social Policy, Demography and Youth); (UNICEF)
iii. Technical assistance for the development of the new Early Learning and Development Programme (ECE Curriculum), that will include stronger focus on experiential learning about the environment, air pollution and climate change, addressing gender stereotypes and promoting playful learning; (UNICEF)
iv. Support analysis on needed support and resources for inclusion of children with disabilities in ECEC; (UNICEF)
v. Analysis of the model of educational support offered through the Resource Centers and Support Centers to children with disabilities in primary education; (UNICEF)
vi. Development of guidelines for the work of the support centers to enable synchronized support to all students with disabilities in the school; (UNICEF)
vii. Support initiatives aimed at enhancing the overall school environment, addressing school violence, fostering teacher collaboration, better learning outcomes, and promoting students' well-being; (UNICEF)
viii. Provide support to the reform process for general secondary education including the development of a concept as a roadmap to ensure quality inclusive education for all children; (UNICEF)
ix. Assessing the availability of various food options in and around educational institutions; (UNICEF)
x. Revision and development of VET curricula in secondary education to contribute to development of green skills for adolescents and environment and climate change education; (UNICEF)
xi. Provide support to the process of development of programmes for elective/extracurricular content, including for comprehensive sexual education (UNFPA);  
xii. Support to BDE and MoES in embedding comprehensive sexuality education as cross curricula subject and development of appropriate standards (UNFPA). 
xiii. Technical support in providing appropriate education to asylum seekers and refugees (UNHCR);.",2022-01-01,2025-12-31,Implementation,-,-,UNFPA; UNHCR; UNICEF,United Nations Children's Fund; United Nations High Commissioner for Refugees; United Nations Population Fund,Government of Sweden; UNICEF Education Thematic Fund; United Nations Children's Fund; United Nations Partnership on the Rights of Persons with Disabilities; United Nations Population Fund,North Macedonia Bureau for Development of Education; North Macedonia Ministry of Education and Science; North Macedonia Ministry of Labour and Social Policy,"4.2 By 2030, ensure that all girls and boys have access to quality early childhood development, care and pre-primary education so that they are ready for primary education.,4.5 By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations.,4.7 By 2030, ensure that all learners acquire the knowledge and skills needed to promote sustainable development, including, among others, through education for sustainable development and sustainable lifestyles, human rights, gender equality, promotion of a culture of peace and nonviolence, global citizenship and appreciation of cultural diversity and of culture's contribution to sustainable development.,4.c By 2030, substantially increase the supply of qualified teachers, including through international cooperation for teacher training in developing countries, especially least developed countries and small island developing States.",4 Quality Education,"North Macedonia, Republic of",Normative Support,-,-,2 - Gender equality/women's empowerment is a significant objective,,2 - Significant contribution to realization of human rights,6 Output 2.1 Universal access to affordable high quality health services,,-,-,-,Vera Kondikj-Mitkovska; Gjorgji  Dimeski; Jovanka Brajovic Grigorijevic,,721968.0,390968.0,216436.0,180492.0,165138.3,155540.61,-,180492.0,137302.57,109175.15,-,180492.0,161321.33,137502.47,-,180492.0,125217.45,84083.07,-,180492.0,153057.34,112754.08,,70822.0,64636.19,50157.68,"UNFPA: In 2022 UNFPA continued with the support to the CSE and youth related initiatives.Based on the signed MoU with the Bureau for Development of Education (BDE) UNFPA in 2022 continued supporting the BDE in the process of strategic positioning, planning and rollout of Comprehensive Sexuality Education. In the course of 2022, UNFPA and UNICEF contributed to the development of the National Strategy on CSE (finalized in July 2022). This document is a prerequisite for scaling up CSE at national level, following the CSE piloting in 2021/2022, at 3 primary schools. The strategy was designed in a way to offer innovative approaches and solutions to CSE in the educational system. The strategy focuses on 2 main priorities: Improving the knowledge, skills and attitudes of students in the area of comprehensive sexual education and Increasing awareness of the need to study the contents of comprehensive sexual education in primary education. To facilitate collaboration among the Balkan countries Cluster, with support of the EECA Regional office, the UNFPA CO organized a sub-regional CSE workshop, entitled ""Championing young people’s health: a journey towards the wellbeing of the 8 billion"". The workshop created a platform for partnerships between the institutions working on CSE in the Western Balkans to strengthen CSE advocacy and implementation in the Western Balkan countries by sharing good practices and examples of modalities of CSE implementation by the main key actors and stakeholders from North Macedonia, Kosovo, Serbia, Albania and Bosnia and Herzegovina. In addition, as part of the SRH portfolio and cooperation with the Macedonian Association of Gynecologists and Obstetricians, out-of-school CSE sessions have been delivered to high school students at several high schools across the country.UNICEFUNICEF continued supporting the implementation of the new Concept for Primary Education and curricula through capacity-development trainings for teachers. The transformation of the former special schools into Resource Centres that support the inclusion of all children in mainstream education was supported through capacity-development for staff and the development of various training programmes - a Programme for Professional Development of Education Assistants, a Training Programme on Alternative and Augmentative Communication and a Training Programme for Teachers Working with Refugee, Migrant and Asylum Seeking Children (the latter was drafted in 2022, but will be piloted and finalized in early 2023).In the lead-up to the Transforming Education Summit organized by the UN Secretary General, a series of 10 national consultations on the future of education were organized by UNICEF and the RCO, with over 600 youth, students, teachers, municipal officials, parliamentarians and CSOs. Based on the input from the consultations, a national statement of commitment was prepared and presented at the Summit in New York by the Prime Minister. Support for strengthening of the counseling and support role of pre-schools continued through mentorship and reflective consultations with the 20 parenting practitioners from preschools, who delivered parenting group sessions that aim to promote positive parent-child relationships and create supportive and nurturing environments for children. In 2022, in response to the Covid-19 pandemic, UNICEF continued supporting schools facing WASH and IPC challenges. UNICEF continued collaboration with the tripartite WASH committee, of representatives from the MoES, Institute for Public Health and the State Education Inspectorate. As a result, 58 predominantly rural satellite schools received mobile handwashing stations – effectively covering 8260 students. Additionally, technical staff representatives from these schools received specialized WASH training and helped advance the hygiene improvement plans of the schools. Finally, a thorough communication strategy was developed to tie IPC and WASH resources with school behaviors and practices conducive to safe environments",54860.0,40485.96,30672.92,"UNHCR - No substantial results in 2022. UNHCR was invited on meetings to providing advice and technical assistance in producing policies, documents for the education to become inclusive of refugees, asylum seekers and stateless persons. Recognizing the importance of increasing learning outcomes, UNICEF advocated for and invested in the ongoing curricula reform. As part of this effort, the new curricula for grade six and seven was developed and UNICEF supported their alignment with the Primary Education Concept and with the national learning outcomes and assessment standards.To support the holistic integration of separate science subjects into one, as foreseen in the new concept for primary education, UNICEF supported the creation of an experiential learning programme focused on environment and climate change, that enables students to practically engage with the topic with their teachers and apply their knowledge. UNICEF also supported the Science Learning Network, comprised of six science institutions in designing and offering a joint educational programme on environment and climate change, aligned with national curricula and verified by the Bureau for the Development of Education. This programme, developed with financial support from Sweden, helps students acquire practical experience about the environment and natural phenomena and how our behaviour impacts eco-systems. To complement these efforts, raise students’ knowledge of air pollution and support youth to get actively involved in processes at local level, UNICEF has also initiated the development of an experiential learning programme on air quality. UNICEF also established a partnership with the Vocational Training and Education Centre (VETC), initiating a greening revision of VET curricula, to support green skills development in students and facilitate the transitioning to a green economy. As of September 2023, all children with disabilities are enrolled in mainstream primary schools. One of the challenges schools are facing is to develop and implement the modified programme for working with children with moderate to severe learning disabilities. In response to this challenge, the Ministry of Education and Science established a collaborative working group with representatives from the resource centres, the Bureau for Development of Education, the ICF assessment commission, the body for monitoring the implementation of UNCRPD, primary schools and DPOs. UNICEF was invited to lead this group and to come up with recommendations for the necessary support required to assist teachers in developing and implementing the modified programme. UNICEF maintained regular meetings of the intersectoral steering committee tasked to oversee the entire Climate Change Education portfolio. This committee includes members of the Ministries of Education and Science, Labour and Social Policy, and Environment and Physical Planning. These partnerships extended on a technical level with specific units such as the Air Quality unit of the MoEPP, which is extremely beneficial for the sub-regional programme on Air Quality.To ensure system level support, a gap analysis of the services, capacities, and needs for providing mental health in education and social protection was conducted. The gap analysis results were used to draft the first National Action Plan for the mental health of adolescents in the country. UNICEF also led a group of professionals to develop a new counselling programme for parents and students adopted by the MoES. The programme primarily supports students who may display violent behaviour or, for various reasons, are not reaching their full academic potential. The school support involves focused efforts through individual and group counselling sessions with parents and students to overcome challenges and improve their mental well-being.UNFPA supported the data analysis of the Health Behaviour in School-aged Children (HBSC) Study, and dissemination of the results at national and regional level. The national findings were presented at a conference organized by the project team at the Faculty of Philosophy in Skopje premises, in the presence of numerous representatives of national institutions, relevant stakeholders, teachers, students, including Ms. Elizabeta Gjorgievska, spouse of the President of the Republic of North Macedonia. After the central conference, the dissemination of the results was initiated in all statistical regions within the country.Through the intervention, UNFPA set the baseline to create a platform for advocacy and promotion of youth wellbeing, addressing violence (including GBV), promoting constructive narratives, inclusion, and building trust among youth and their peers. By promoting findings, the rationale and need of integrating CSE in the educational process becomes even more evident, so that youth can receive age-appropriate credible information, to be able to undertake informed decisions about their life, health and their future.In partnership with the Macedonian Medical Association, UNFPA continued conducting educational-interactive workshops for high school students aged 15 to 18. Facilitated by a gynecology and obstetrics specialist and two actors, the workshops conveyed key messages: dispelling myths about sexual and reproductive health, promoting awareness of modern contraceptive methods and their benefits, underscoring the risks of unprotected sex, particularly regarding unwanted pregnancies and sexually transmitted infections (STIs), emphasizing condoms as a readily available and dual-purpose contraception method guarding against both unwanted pregnancies and STIs, including HIV, and stressing the importance of regular gynecological examinations. More than 15 educational sessions around the country were conducted and were attended by more than 1200 students.  ",91286.0,75991.75,64783.1,"To protect the health, wellbeing, development and learning of children during heatwaves, UNICEF coordinated the development of a protocol (SOPs) for schools, based on global best practices and technical experts from the Ministry of Health, Ministry of Education and Science, the Institute for Public Health and the Bureau for Development of Education. The SOPs were adopted by the Government at the start of the school year.As part of the joint programme with WHO, an action plan for mental health was developed, which included activities aimed at improving the mental health of students in primary and secondary education. This protocol was adopted by the Government in October 2024.The Bureau for Development of Education (BDE) was supported in developing nine programs for implementing extracurricular activities in primary education, aimed at enriching students’ experiences in areas of their interest. Additionally, the BDE was supported in creating a teaching program for implementing a community practice introduced with the primary education concept in 2020.UNFPA: two thematic reports, on peer violence between students at the age of 11, 13 and 15 in North Macedonia and sexual health and wellbeing of youth in North Macedonia were developed based on the HBSC study data with the support of UNFPA CO, which will be published and promoted in the first quarter of 2025. These reports will provide further evidence to support advocacy efforts and strengthen collaboration with the Ministry of Education and Science and the Bureau for Development of Education towards the integration of CSE in the national curriculum. UNFPA's support extended throughout the entire process from data collection and analysis, to visualization and dissemination of key findings on a national level. Advocacy efforts for CSE continued throughout Q4, through the dissemination of the Health Behaviour in School-aged Children (HBSC) study findings, through 14 sessions organized at 10 high schools in Skopje, facilitating discussions and raising awareness about youth and their wellbeing, SRHR, GBV and other CSE related topics among students, parents and teaching staff.",505000.0,356380.04,280176.99,-,,,,-,,,,-
Uzbekistan,UNDAF 2016-2020,2,"Quality health and education, to fully realize human potential",2,"Outcome 2.2 - Outcome 5: By 2020, continuous quality education and lifelong learning for all are improved",32,"Output 2.2.1 - Improved national gender sensitive education policies and plans to advance equitable access to quality ECCE, general secondary, professional and higher education through a system-wide lifelong learning approach",Yes,2.2.1.7,"2.2.1.7 - Conduct an analysis of access of women and girls to higher education under UNDP-led labour market study, and propose policy recommendations to promote greater gender equality in higher education",18030,-,2018-01-01,2020-12-31,Finalisation,-,-,UNDP; UNESCO; UNFPA,"United Nations Development Programme; United Nations Educational, Scientific and Cultural Organisation; United Nations Population Fund",UNESCO EXB project on gender,Ministry of Higher and Secondary Specialized Education (MoHSSE) of the Republic of Uzbeksitan,"4.3 By 2030, ensure equal access for all women and men to affordable and quality technical, vocational and tertiary education, including university.",4 Quality Education,Uzbekistan,-,-,-,-,-,-,-,-,-,-,-,-,,80000.0,45000.0,45000.0,26666.666666666668,24352.84,22335.33,-,35000.0,28978.59,25494.25,-,10000.0,7485.59,6672.14,-,35000.0,26981.67,18165.55,-,26666.666666666668,25333.33,21101.68,-,26666.666666666668,22278.51,16832.53,-,26666.666666666668,20129.11,16039.74,-,26666.666666666668,20497.07,14591.54,-,26666.666666666668,20150.98,16120.51,-,,,,-,,,,-
Uzbekistan,UNDAF 2016-2020,2,"Quality health and education, to fully realize human potential",2,"Outcome 2.2 - Outcome 5: By 2020, continuous quality education and lifelong learning for all are improved",33,Output 2.2.2 - National capacities strengthened to deliver and measure learning in line with competency-based curriculum and the concept of the global citizenship education,Yes,2.2.2.1,2.2.2.1 - Support MOPSE/MOPE/MOHSSE in application and dissemination of National Quality Education Conceptual Framework,18031,-,2016-12-29,2020-12-26,Implementation,-,-,UNICEF,United Nations Children's Fund,United Nations Children's Fund,Ministry of Public Education (MoPE) of the Republic of Uzbekistan,"4.1 By 2030, ensure that all girls and boys complete free, equitable and quality primary and secondary education leading to relevant and effective learning outcomes.",4 Quality Education,Uzbekistan,-,-,-,-,-,-,-,-,-,-,-,-,,23908.17,101386.25,23908.17,23908.17,20048.86,17991.92,-,30216.23,27068.49,22406.23,-,23908.17,17421.57,15520.07,-,48753.71,42518.34,32413.69,-,31696.57,27493.1,23895.35,-,31696.57,28233.07,19173.37,-,31696.569999999996,21956.29,19998.71,-,31696.57,22924.73,17433.18,-,31696.57,25595.45,18659.63,-,,,,-,,,,-
Serbia,United Nations Sustainable Development Cooperation Framework,2,"Well-being, social equity and the human potential are at the heart of systems, policies and practices",5,"2.2.  Skills, education and capabilities are enhanced to ensure equitable outcomes for all ",2.2.2,"More people access informal education, life skills and life-long learning including digital literacy ",Yes,2.2.2.1,"2.2.2.1 UNHCR - Socio-economic integration support for refugees including education, access to the job market and skills development ",61521,"UNHCR supports refugee women and men with their socio-economic integration in Serbia in different areas: access to education, skills building and training, and access to the labor market. This is done in collaboration with the competent ministries and the private sector. It also supports a wider conducive environment for the integration of refugees in Serbian society and working with relevant Ministries to reduce barriers and facilitate access. ",2021-01-01,2024-12-31,Implementation,-,-,UNHCR,United Nations High Commissioner for Refugees,European Union; United Nations High Commissioner for Refugees,"National CSOs Serbia; Republic of Serbia Commissariat for Refugees and Migration; Republic of Serbia Ministry of Education, Science and Technological Development; Republic of Serbia Ministry of Health ; Republic of Serbia Ministry of Labour, Employment, Veterans and Social Affairs","4.1 By 2030, ensure that all girls and boys complete free, equitable and quality primary and secondary education leading to relevant and effective learning outcomes.,4.5 By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations.,4.6 By 2030, ensure that all youth and a substantial proportion of adults, both men and women, and achieve literacy and numeracy.",4 Quality Education,Serbia,Capacity Development/Technical Assistance; Convening/Partnerships/Knowledge Sharing,-,-,2 - Gender equality/women's empowerment is a significant objective,"Gender equality in socio-economic integration of refugees means providing equal opportunities for all genders to participate in and benefit from educational programs, employment opportunities, and skills development initiatives. UNHCR intervention involves addressing gender-specific barriers and promoting inclusive practices that recognize the diverse needs and contributions of all individuals. Through the network of private sector companies #ForRefugees UNHCR works on creating stimulating environment for economic empowerment of refugee men and women, and raising awareness about anti-discrimination in the employment process.",2 - Significant contribution to realization of human rights,-,"Right to work and access is one of the essential rigts of refugees, asylum seekers and persons under temporary protection, as per the Law on Asylum and temporary protection. A/s have the right to work after six months, and persons under temporary protection for the duration of their protection. There is no legal difference in access to work for women. UNHCR works on self-empowerment of refugee women with the private sector and competent state institutions. ",-,-,-,-,,2533115.0,2533115.0,2031070.0,633278.75,444226.04,390352.73,-,633278.75,575151.49,477732.92,-,633278.75,482996.25,448292.84,-,633278.75,493365.11,385701.9,-,130948.0,109110.09,98497.43,-,289773.0,216261.18,181191.51,-,244500.0,229937.09,218440.24,-,1867894.0,1583607.68,1279867.43,-,633278.75,468437.12,293460.57,-,,,,-,,,,-
North Macedonia,United Nations Sustainable Development Cooperation Framework,1,Sustained and inclusive economic and social development ,2,Outcome 2: Quality Services for All,7,Output 2.2 Quality and affordable education,Yes,2.2.2.1,Piloting of comprehensive sexuality education in selected schools completed,60108,Piloting of comprehensive sexuality education in selected schools completed,2021-01-01,2021-12-31,Closed,-,-,UNFPA,United Nations Population Fund,United Nations Population Fund,North Macedonia Ministry of Education and Science,5.6 Ensure universal access to sexual and reproductive health and reproductive rights as agreed in accordance with the Programme of Action of the International Conference on Population and Development and the Beijing Platform for Action and the outcome documents of their review conferences.,5 Gender Equality,"North Macedonia, Republic of",Capacity Development/Technical Assistance,-,-,2 - Gender equality/women's empowerment is a significant objective,,3 - Principal contribution is to the realization of human rights,-,,-,-,-,Jovanka Brajovic Grigorijevic,,5100.0,5100.0,5100.0,5100.0,4634.35,3751.0,-,5100.0,3601.04,2744.18,-,5100.0,4771.86,3966.76,-,5100.0,3200.86,2660.92,-,5100.0,4300.11,3565.19,"With the endorsement of the new CPD for North Macedonia, 2021-2025, and following detailed consultations with the Ministry of Health and the Bureau for Development of Education (BDE), UNFPA has signed Memorandum of Understanding with the BDE, outlining the key areas for cooperation and support by UNFPA in the introduction of CSE, from the piloting in 2021, to the full roll out by the end of 2025. This is the first time that we are setting a strategic framework for cooperation in a 5-year period with the BDE; in addition to cooperation in the field of CSE, this opens the floor for UNFPA to contribute and support the review of curricula, with regards to gender roles and stereotypes, sensitivity about PWD, GBV and other sensitive topics.",5100.0,4231.92,3413.44,-,5100.0,3973.36,2761.76,-,5100.0,4388.13,3922.86,-,5100.0,4484.82,2898.48,-,,,,-,,,,-
Uzbekistan,UNDAF 2016-2020,2,"Quality health and education, to fully realize human potential",2,"Outcome 2.2 - Outcome 5: By 2020, continuous quality education and lifelong learning for all are improved",33,Output 2.2.2 - National capacities strengthened to deliver and measure learning in line with competency-based curriculum and the concept of the global citizenship education,Yes,2.2.2.4,2.2.2.4 - Support to development of IEC materials on healthy lifestyle education,18034,-,2018-01-01,2020-12-31,Implementation,-,-,UNFPA,United Nations Population Fund,United Nations Population Fund,Agency on Youth Affairs (Youth Union of Uzbekistan); Ministry of Health of the Republic of Uzbekistan; Ministry of Public Education (MoPE) of the Republic of Uzbekistan,"3.7 By 2030, ensure universal access to sexual and reproductive health-care services, including for family planning, information and education, and the integration of reproductive health into national strategies and programmes.",3 Good Health and Well-being,Dzhizak; Uzbekistan,-,-,-,-,-,-,-,-,-,-,-,-,,44116.0,44116.0,74429.0,22058.0,17496.36,16291.42,-,22058.0,18499.22,15738.26,-,28116.0,21519.67,17818.1,-,16000.0,14003.84,9909.32,-,22058.0,18937.1,16862.94,-,22058.0,18497.83,14937.62,-,22058.0,17540.44,14089.67,-,22058.0,17130.59,12518.54,-,22058.0,19562.46,15804.53,-,,,,-,,,,-
Uzbekistan,UNDAF 2016-2020,2,"Quality health and education, to fully realize human potential",2,"Outcome 2.2 - Outcome 5: By 2020, continuous quality education and lifelong learning for all are improved",33,Output 2.2.2 - National capacities strengthened to deliver and measure learning in line with competency-based curriculum and the concept of the global citizenship education,Yes,2.2.2.6,2.2.2.6 - Support SISEQ/MOPE/MOPSE in the Development of National Education Quality Assurance mechanisms,18036,UNICEF support / technical assistance to SISEQ/MOPE /MOPSE to enhance Government’s capacity and systems to implement the Education Quality Assurance Framework in schools / preschools,2019-08-01,2020-01-31,Implementation,-,-,UNESCO,"United Nations Educational, Scientific and Cultural Organisation",UNICEF Other Resources; United Nations Children's Fund,Ministry of Preschool Education (MoPSE) of the Republic of Uzbekistan; Ministry of Public Education; State Inspection for the Supervision of Education Quality (SISEQ) under the Cabinet of Ministers,"4.1 By 2030, ensure that all girls and boys complete free, equitable and quality primary and secondary education leading to relevant and effective learning outcomes.",4 Quality Education,Uzbekistan,-,-,-,2 - Gender equality/women's empowerment is a significant objective,-,2 - Significant contribution to realization of human rights,-,-,-,-,-,-,,0.0,0.0,62537.0,,,,-,35688.66,30138.75,26681.8,-,22409.44,16206.98,14319.65,-,33908.25,29179.66,22516.8,-,30668.783333333336,28236.82,25798.32,-,30668.783333333336,25922.18,21477.32,-,30668.783333333336,21093.84,17183.28,-,30668.783333333336,23572.64,17154.45,-,30668.783333333333,27950.79,20956.98,-,,,,-,,,,-
Serbia,United Nations Sustainable Development Cooperation Framework,2,"Well-being, social equity and the human potential are at the heart of systems, policies and practices",5,"2.2.  Skills, education and capabilities are enhanced to ensure equitable outcomes for all ",2.2.2,"More people access informal education, life skills and life-long learning including digital literacy ",Yes,2.2.2.9,"2.2.2.9 UNFPA - Support to informal education, life skills development and life long learning",93379,"Reducing the intergenerational gap in digital literacy of the older women and men through promoting voluntary engagement in assisting in bridging the gap, continue to support national counterpart in promoting youth life skills.",2022-01-01,2025-12-31,Implementation,-,-,UNFPA,United Nations Population Fund,Merck; Swiss Agency for Development and Cooperation; United Nations Multi-Partner Trust Fund; United Nations Population Fund,"National CSOs Serbia; Republic of Serbia Ministry of Labour, Employment, Veterans and Social Affairs; Republic of Serbia Ministry of Youth and Sport","4.7 By 2030, ensure that all learners acquire the knowledge and skills needed to promote sustainable development, including, among others, through education for sustainable development and sustainable lifestyles, human rights, gender equality, promotion of a culture of peace and nonviolence, global citizenship and appreciation of cultural diversity and of culture's contribution to sustainable development.,5.6 Ensure universal access to sexual and reproductive health and reproductive rights as agreed in accordance with the Programme of Action of the International Conference on Population and Development and the Beijing Platform for Action and the outcome documents of their review conferences.,8.6 By 2020, substantially reduce the proportion of youth not in employment, education or training.",4 Quality Education; 5 Gender Equality; 8 Decent Jobs and Economic Growth,Serbia,Capacity Development/Technical Assistance; Convening/Partnerships/Knowledge Sharing; Data Collection and Analysis,-,-,2 - Gender equality/women's empowerment is a significant objective,"Although not principal, gender equality and women empowernment is significant objective of this output, which includes activities strengthening informal education and skills development of various population groups, youth and older persons, including for improved digital inclusion and protection from digital GBV . The M&E Framework includes mix of quantitative and qualitative indicators that capture changes in gender equality.",2 - Significant contribution to realization of human rights,-,,-,-,Other; Older Persons; Youth,Nevena Sovic; Nemanja Bezarevic,,414274.0,414274.0,283650.0,103568.5,72728.45,65587.72,-,103568.5,94290.0,74679.77,-,103568.5,79514.56,68725.99,-,103568.5,76319.8,64346.58,-,103568.5,83372.28,69140.56,-,74500.0,55088.92,44008.06,-,81930.0,77196.68,65209.68,-,128610.0,108072.49,95542.36,-,129234.0,87455.69,69388.02,-,,,,-,,,,-
Uzbekistan,UNDAF 2016-2020,2,"Quality health and education, to fully realize human potential",2,"Outcome 2.2 - Outcome 5: By 2020, continuous quality education and lifelong learning for all are improved",34,"Output 2.2.3 - By the end of 2020, National teacher/teaching workforce policies enhanced and teacher-training programmes improved in line with the national quality education framework",Yes,2.2.3.3,2.2.3.3 - Support MOPSE/MOPE/SISEQ with revision of current teacher qualification requirements for preschool and basic education and develop teacher support systems,18040,"Support SISEQ, MOPSE and MOPE in developing and piloting draft Teacher Qualification Frameworks and competency-based Teacher Professional Standards in preschools and general secondary school teachers; and revising teacher attestation mechanisms and evaluation criteria for different teacher categories to be in line with teacher professional standards",2017-12-29,2020-12-15,Implementation,-,-,UNICEF,United Nations Children's Fund,United Nations Children's Fund,Ministry of Preschool Education (MoPSE) of the Republic of Uzbekistan; Ministry of Public Education (MoPE) of the Republic of Uzbekistan; State Inspection for the Supervision of Education Quality (SISEQ) under the Cabinet of Ministers of the Republic of Uzbekistan,"4.1 By 2030, ensure that all girls and boys complete free, equitable and quality primary and secondary education leading to relevant and effective learning outcomes.",4 Quality Education,Uzbekistan,-,-,-,-,-,-,-,-,-,-,-,-,,69398.68,69398.68,136282.68,34699.34,26895.76,21626.59,-,41530.07,35850.19,30605.4,-,39398.68,29801.93,25468.13,-,30000.0,22228.89,15444.41,-,36407.0225,31744.15,27558.4,-,36407.0225,29682.04,21685.49,-,36407.0225,31022.68,28071.42,-,36407.0225,28298.83,21644.53,-,36407.0225,29945.64,24558.67,-,,,,-,,,,-
Uzbekistan,UNDAF 2016-2020,2,"Quality health and education, to fully realize human potential",2,"Outcome 2.2 - Outcome 5: By 2020, continuous quality education and lifelong learning for all are improved",34,"Output 2.2.3 - By the end of 2020, National teacher/teaching workforce policies enhanced and teacher-training programmes improved in line with the national quality education framework",Yes,2.2.3.5,2.2.3.5 - Supporting capacity development of Education System to provide quality Healthy Lifestyle Education,18042,-,2017-12-30,2020-12-29,Implementation,-,-,UNFPA,United Nations Population Fund,United Nations Population Fund,Ministry of Health of the Republic of Uzbekistan; Ministry of Higher and Secondary Specialized Education (MoHSSE) of the Republic of Uzbeksitan,"4.7 By 2030, ensure that all learners acquire the knowledge and skills needed to promote sustainable development, including, among others, through education for sustainable development and sustainable lifestyles, human rights, gender equality, promotion of a culture of peace and nonviolence, global citizenship and appreciation of cultural diversity and of culture's contribution to sustainable development.",4 Quality Education,Denau; Sherabad; Karshi; Shakhrisabz; Kattakurgan; Samarkand; Uzbekistan; Dzhizak; Dustlik; Gulistan; Andijan; Balikchi; Fergana; Namangan; Chust; Kokand city,-,-,-,-,-,-,-,-,-,-,-,-,,23900.0,23900.0,13741.0,11950.0,10982.71,10433.57,-,36921.25,32057.18,26085.82,-,7900.0,5651.8,5067.38,-,16000.0,12035.88,9162.65,-,18192.8125,15710.66,14875.17,-,18192.8125,13931.09,10775.66,-,18192.8125,14128.16,11611.71,-,18192.8125,13734.57,10322.75,-,18192.8125,15818.0,12087.8,-,,,,-,,,,-
